text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
,11,Calibri,,0,0
,11,Calibri,,0,0
,11,Calibri,,0,0
,11,Calibri,,0,0
The Brightness of VisorSat-Design Starlink Satellites,14,Calibri,,53,53
Anthony Mallama,11,Calibri,,15,15
anthony.mallama@gmail.com,11,Calibri,,25,25
2021 January 2,11,Calibri,,14,14
The mean of 430 visual magnitudes of VisorSats adjusted to a distance of 550-km (the operational,11,Calibri,,96,96
altitude) is 5.92 +/-0.04. This is the characteristic brightness of these satellites when observed at zenith.,11,Calibri,,109,109
"VisorSats average 1.29 magnitudes fainter than the original-design Starlink satellites and, thus, they are",11,Calibri,,106,106
Abstract,11,Calibri,,8,8
31% as bright.,11,Calibri,,14,14
1. Introduction,11,Calibri,,15,15
The rapidly growing population of bright satellites in low-earth-orbit is beginning to interfere with,11,Calibri,,101,101
"ground-based astronomy (Otarola et al., 2020, Walker et al., 2020, Tyson et al., 2020,  Gallozzi et al.,",11,Calibri,,104,104
"2020, Hainaut and Williams, 2020 and McDowell, 2020). The SpaceX company has launched hundreds of",11,Calibri,,97,97
Starlink communication satellites during the past two years and plans to put thousands more into orbit,11,Calibri,,102,102
in the near future. OneWeb is actively pursuing a similar project and other companies may follow.,11,Calibri,,97,97
SpaceX has engaged with the astronomical community to address this issue. As a result they have,11,Calibri,,95,95
developed a VisorSat model of Starlink that includes a Sun shade to make the satellites appear dimmer.,11,Calibri,,102,102
This paper characterizes the observed brightness of VisorSat-design spacecraft in visible light and,11,Calibri,,99,99
compares it to that of the original Starlink design.,11,Calibri,,52,52
Section 2 of this paper defines the magnitudes used herein and discusses the illumination phase angle,11,Calibri,,101,101
which can affect brightness. Then Section 3 describes the physical shape of Starlink satellites and,11,Calibri,,99,99
discusses their orbits as these factors pertain to brightness. Section 4 describes the sources of satellite,11,Calibri,,107,107
,11,Calibri,,0,0
,11,Calibri,,0,0
,11,Calibri,,0,0
1,11,Calibri,,1,1
,11,Calibri,,0,0
,11,Calibri,,0,0
,11,Calibri,,0,0
,11,Calibri,,0,0
magnitudes used in this study as well as the data processing techniques. Section 5 presents the findings,11,Calibri,,104,104
"which include the mean VisorSat magnitude, its uncertainty, the dispersion and the phase function.",11,Calibri,,98,98
Section 6 compares the brightness of VisorSat with that of the original-design Starlink satellites and with,11,Calibri,,107,107
the OneWeb satellite constellation. Section 7 discusses some limitations of this study. Section 8 briefly,11,Calibri,,105,105
addresses VisorSats below the operational altitude as well as brightness surges. Section 9 gives the,11,Calibri,,100,100
conclusions.,11,Calibri,,12,12
