text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–20 (2021)",7,TeXGyreTermesX-Regular,,13,13
Preprint 10 June 2021,7,TeXGyreTermesX-Regular,,21,21
Compiled using MNRAS L,7,TeXGyreTermesX-Regular,,22,22
A,6,TeXGyreTermesX-Regular,,1,1
TEX style ﬁle v3.0,7,TeXGyreTermesX-Regular,,18,18
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
"n
u",10,Times-Roman,,3,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
9,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
6
9
1
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Dating individual quasars with the He,15,TeXGyreTermesX-Bold,,37,37
II,11,TeXGyreTermesX-Bold,,2,2
proximity eﬀect,15,TeXGyreTermesX-Bold,,15,15
"Gábor Worseck,",11,TeXGyreTermesX-Regular,,14,14
1,8,TeXGyreTermesX-Regular,,1,1
★,8,NewTXMI,,1,1
"Ilya S. Khrykin,",11,TeXGyreTermesX-Regular,,16,16
2,8,TeXGyreTermesX-Regular,,1,1
",",8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
"Joseph F. Hennawi,",11,TeXGyreTermesX-Regular,,18,18
4,8,TeXGyreTermesX-Regular,,1,1
",",8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
"J. Xavier Prochaska,",11,TeXGyreTermesX-Regular,,20,20
6,8,TeXGyreTermesX-Regular,,1,1
",",8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
and Emanuele Paolo Farina,11,TeXGyreTermesX-Regular,,25,25
7,8,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
"Institut für Physik und Astronomie, Universität Potsdam, Karl-Liebknecht-Str. 24/25, D-14476 Potsdam, Germany",7,TeXGyreTermesX-Italic,,109,109
2,6,TeXGyreTermesX-Regular,,1,1
"Southern Federal University, Stachki Avenue 194, 344090, Rostov-on-Don, Russia",7,TeXGyreTermesX-Italic,,78,78
3,6,TeXGyreTermesX-Regular,,1,1
"Kavli Institute for the Physics and Mathematics of the Universe (WPI), UTIAS, The University of Tokyo, Kashiwa, Chiba 277-8583, Japan",7,TeXGyreTermesX-Italic,,133,133
4,6,TeXGyreTermesX-Regular,,1,1
"Department of Physics, University of California, Santa Barbara, CA 93106, USA",7,TeXGyreTermesX-Italic,,77,77
5,6,TeXGyreTermesX-Regular,,1,1
"Max-Planck-Institut für Astronomie, Königstuhl 17, D-69117 Heidelberg, Germany",7,TeXGyreTermesX-Italic,,78,78
6,6,TeXGyreTermesX-Regular,,1,1
"University of California - Santa Cruz, 1156 High St., Santa Cruz, CA, USA 95064",7,TeXGyreTermesX-Italic,,79,79
7,6,TeXGyreTermesX-Regular,,1,1
"Max Planck Institut für Astrophysik, Karl–Schwarzschild–Straße 1, D-85748, Garching bei München, Germany",7,TeXGyreTermesX-Italic,,104,104
Accepted 2021 June 7. Received 2021 April 23; in original form 2021 January 4,7,TeXGyreTermesX-Regular,,77,77
ABSTRACT,8,TeXGyreTermesX-Bold,,8,8
"Constraints on the time-scales of quasar activity are key to understanding the formation and growth of supermassive black holes
(SMBHs), quasar triggering mechanisms, and possible feedback eﬀects on their host galaxies. However, observational estimates
of this so-called quasar lifetime are highly uncertain (",9,TeXGyreTermesX-Regular,,309,127
𝑡,9,NewTXMI,,1,1
Q,7,TeXGyreTermesX-Regular,,1,1
∼,9,txsys,,1,1
10,9,TeXGyreTermesX-Regular,,2,2
4,7,TeXGyreTermesX-Regular,,1,1
–10,9,TeXGyreTermesX-Regular,,3,3
9,7,TeXGyreTermesX-Regular,,1,1
"yr), because most methods are indirect and involve many
model-dependent assumptions. Direct evidence of earlier activity is gained from the higher ionization state of the intergalactic
medium (IGM) in the quasar environs, observable as enhanced Ly",9,TeXGyreTermesX-Regular,,247,128
𝛼,9,NewTXMI,,1,1
transmission in the so-called proximity zone. Due to the,9,TeXGyreTermesX-Regular,,56,56
∼,9,txsys,,1,1
30 Myr equilibration time-scale of He ii in the,9,TeXGyreTermesX-Regular,,47,47
𝑧,9,NewTXMI,,1,1
∼,9,txsys,,1,1
"3 IGM, the size of the He ii proximity zone depends on the time the quasar
had been active before our observation",9,TeXGyreTermesX-Regular,,113,74
𝑡,9,NewTXMI,,1,1
on,7,TeXGyreTermesX-Regular,,2,2
≤,9,txsys,,1,1
𝑡,9,NewTXMI,,1,1
Q,7,TeXGyreTermesX-Regular,,1,1
", enabling up to",9,TeXGyreTermesX-Regular,,16,16
±,9,txsys,,1,1
0,9,TeXGyreTermesX-Regular,,1,1
.,9,NewTXMI,,1,1
"2 dex precise measurements of individual quasar on-times
that are comparable to the",9,TeXGyreTermesX-Regular,,83,56
𝑒,9,NewTXMI,,1,1
-folding time-scale,9,TeXGyreTermesX-Regular,,19,19
𝑡,9,NewTXMI,,1,1
S,7,TeXGyreTermesX-Regular,,1,1
∼,9,txsys,,1,1
"44 Myr of SMBH growth. Here we present the ﬁrst statistical sample of 13
quasars whose accurate and precise systemic redshifts allow for measurements of suﬃciently precise He ii quasar proximity zone
sizes between",9,TeXGyreTermesX-Regular,,213,126
,9,txsys,,0,0
2 and,9,TeXGyreTermesX-Regular,,5,5
,9,txsys,,0,0
15 proper Mpc from science-grade,9,TeXGyreTermesX-Regular,,32,32
Hubble Space Telescope,9,TeXGyreTermesX-Italic,,22,22
(,9,TeXGyreTermesX-Regular,,1,1
HST,9,TeXGyreTermesX-Italic,,3,3
") spectra. Comparing these sizes to
predictions from cosmological hydrodynamical simulations post-processed with one-dimensional radiative transfer, we infer a
broad range of quasar on-times from",9,TeXGyreTermesX-Regular,,195,123
𝑡,9,NewTXMI,,1,1
on,7,TeXGyreTermesX-Regular,,2,2
,9,txsya,,0,0
1 Myr to,9,TeXGyreTermesX-Regular,,8,8
𝑡,9,NewTXMI,,1,1
on,7,TeXGyreTermesX-Regular,,2,2
>,9,NewTXMI,,1,1
"30 Myr that does not depend on quasar luminosity, black hole mass,
or Eddington ratio. These results point to episodic quasar activity over a long duty cycle, but do not rule out substantial SMBH
growth during phases of radiative ineﬃciency or obscuration.",9,TeXGyreTermesX-Regular,,256,128
Key words:,9,TeXGyreTermesX-Bold,,10,10
"intergalactic medium – quasars: absorption lines – quasars: general – quasars: supermassive black holes – dark
ages, reionization, ﬁrst stars",9,TeXGyreTermesX-Regular,,141,110
1 INTRODUCTION,8,TeXGyreTermesX-Bold,,14,14
Quasars,8,TeXGyreTermesX-Regular,,7,7
1,7,TeXGyreTermesX-Regular,,1,1
"are the most powerful sources of radiation that have emitted
at an almost sustained high luminosity during the short",8,TeXGyreTermesX-Regular,,116,60
,8,txsya,,0,0
"60 yr
time-frame accessible to modern astronomical observations (Schmidt
1963). Most likely they are powered by accretion of baryons onto
SMBHs (e.g. Salpeter 1964; Lynden-Bell 1969; Rees 1984), and it
is believed that past quasar phases are required to explain the",8,TeXGyreTermesX-Regular,,265,66
𝑀,8,NewTXMI,,1,1
BH,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
9,7,TeXGyreTermesX-Regular,,1,1
–10,8,TeXGyreTermesX-Regular,,3,3
10,7,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
"SMBHs found in the centres of nearby quiescent bulge-
dominated galaxies (Soltan 1982; Kormendy & Richstone 1995; Yu
& Tremaine 2002; Kormendy & Ho 2013). In numerical models of
galaxy and black hole co-evolution, SMBH growth is triggered by
gas inﬂow from major galaxy mergers (e.g. Di Matteo et al. 2005;
Springel et al. 2005; Hopkins et al. 2005a,b, 2006, 2008; Capelo
et al. 2015; Steinborn et al. 2018) and/or secular disc instabilities",8,TeXGyreTermesX-Regular,,441,69
★,6,NewTXMI5,,1,1
E-mail: gworseck@uni-potsdam.de,7,TeXGyreTermesX-Regular,,31,31
1,6,TeXGyreTermesX-Regular,,1,1
"Unless otherwise speciﬁed, we use the term “quasar” to refer to an unob-",7,TeXGyreTermesX-Regular,,72,72
scured accreting supermassive black hole that radiates at a substantial fraction,7,TeXGyreTermesX-Regular,,80,80
of its Eddington luminosity.,7,TeXGyreTermesX-Regular,,28,28
©,7,TeXGyreTermes-Regular,,1,1
2021 The Authors,7,TeXGyreTermesX-Regular,,16,16
"(e.g. Hopkins & Quataert 2010; Novak et al. 2011; Bournaud et al.
2011; Gabor & Bournaud 2013; Hopkins et al. 2016; Anglés-Alcázar",8,TeXGyreTermesX-Regular,,130,65
"et al. 2013, 2017, 2020), but the physical processes on the relevant
scales (sub-pc to a few pc) are still not fully understood. In both
scenarios, kinetic and thermal feedback from stars and the SMBH
self-regulate SMBH growth and obscuration. Once enough gas has
been expelled, the SMBH shines as a short-lived UV-bright quasar
until feedback quenches SMBH growth, and potentially also the star
formation in the host galaxy (e.g. Sanders et al. 1988; Di Matteo et al.
2005; Springel et al. 2005; Hopkins et al. 2005b, 2006).",8,TeXGyreTermesX-Regular,,525,72
"Although these models successfully reproduce many observed
properties of galaxies and quasars, it remains challenging for them to
explain the prevalence of",8,TeXGyreTermesX-Regular,,155,70
𝑀,8,NewTXMI,,1,1
BH,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
9,7,TeXGyreTermesX-Regular,,1,1
–10,8,TeXGyreTermesX-Regular,,3,3
10,7,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
SMBHs in,8,TeXGyreTermesX-Regular,,8,8
𝑧,8,NewTXMI,,1,1
em,7,TeXGyreTermesX-Regular,,2,2
,8,txsya,,0,0
"6
quasars, i.e. only",8,TeXGyreTermesX-Regular,,20,18
<,8,NewTXMI,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
