text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 6, 2021",7,CMCSC10,,29,29
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX62,7,CMR8,,17,17
The MOSDEF Survey: Environmental dependence of the gas-phase metallicity of galaxies at,9,CMBX10,,87,87
z,9,CMMI10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
6,9,CMR10,,1,1
∗,6,CMSY7,,1,1
1,9,CMR10,,1,1
.,9,CMMI10,,1,1
4,9,CMR10,,1,1
≤,9,CMSY10,,1,1
≤,9,CMSY10,,1,1
"Nima Chartab,",8,CMCSC10,,13,13
1,5,CMCSC10,,1,1
"Bahram Mobasher,",8,CMCSC10,,16,16
1,5,CMCSC10,,1,1
"Alice E. Shapley,",8,CMCSC10,,17,17
2,5,CMCSC10,,1,1
"Irene Shivaei,",8,CMCSC10,,14,14
"3,",5,CMCSC10,,2,2
†,5,CMSY6,,1,1
"Ryan L. Sanders,",8,CMCSC10,,16,16
"4,",5,CMCSC10,,2,2
†,5,CMSY6,,1,1
"Alison L. Coil,",8,CMCSC10,,15,15
5,5,CMCSC10,,1,1
"Mariska Kriek,",8,CMCSC10,,14,14
6,5,CMCSC10,,1,1
"Naveen A. Reddy,",8,CMCSC10,,16,16
1,5,CMCSC10,,1,1
"Brian Siana,",8,CMCSC10,,12,12
1,5,CMCSC10,,1,1
"William R. Freeman,",8,CMCSC10,,19,19
1,5,CMCSC10,,1,1
"Mojegan Azadi,",8,CMCSC10,,14,14
7,5,CMCSC10,,1,1
"Guillermo Barro,",8,CMCSC10,,16,16
8,5,CMCSC10,,1,1
"Tara Fetherolf,",8,CMCSC10,,15,15
1,5,CMCSC10,,1,1
"Gene Leung,",8,CMCSC10,,11,11
5,5,CMCSC10,,1,1
"Sedona H. Price,",8,CMCSC10,,16,16
9,5,CMCSC10,,1,1
and Tom Zick,8,CMCSC10,,12,12
6,5,CMCSC10,,1,1
1,5,CMR6,,1,1
"Department of Physics and Astronomy, University of California, Riverside, 900 University Ave, Riverside, CA 92521, USA",7,CMTI8,,118,118
2,5,CMR6,,1,1
"Department of Physics & Astronomy, University of California, Los Angeles, 430 Portola Plaza, Los Angeles, CA 90095, USA",7,CMTI8,,119,119
3,5,CMR6,,1,1
"Department of Astronomy/Steward Observatory, 933 North Cherry Ave, Rm N204, Tucson, AZ, 85721-0065, USA",7,CMTI8,,103,103
4,5,CMR6,,1,1
"Department of Physics and Astronomy, University of California, Davis, One Shields Ave, Davis, CA 95616, USA",7,CMTI8,,107,107
5,5,CMR6,,1,1
"Center for Astrophysics and Space Sciences, University of California, San Diego, 9500 Gilman Dr., La Jolla, CA 92093-0424, USA",7,CMTI8,,126,126
6,5,CMR6,,1,1
"Astronomy Department, University of California, Berkeley, CA 94720, USA",7,CMTI8,,71,71
7,5,CMR6,,1,1
"Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA",7,CMTI8,,87,87
8,5,CMR6,,1,1
"Department of Physics, University of the Paciﬁc, 3601 Paciﬁc Ave, Stockton, CA 95211, USA",7,CMTI8,,89,89
9,5,CMR6,,1,1
"Max-Planck-Institut f¨ur extraterrestrische Physik, Postfach 1312, Garching, 85741, Germany",7,CMTI8,,91,91
ABSTRACT,9,CMR10,,8,8
z,9,CMMI10,,1,1
z,9,CMMI10,,1,1
≤,9,CMSY10,,1,1
≤,9,CMSY10,,1,1
≤,9,CMSY10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
"61, located in diverse environments. We ﬁnd that at",9,CMR10,,51,51
z,9,CMMI10,,1,1
"Using the near-IR spectroscopy of the MOSFIRE Deep Evolution Field (MOSDEF) survey, we
investigate the role of local environment in the gas-phase metallicity of galaxies. The local environment
measurements are derived from accurate and uniformly calculated photometric redshifts with well-
calibrated probability distributions. Based on rest-frame optical emission lines, [NII]",9,CMR10,,377,105
λ,9,CMMI10,,1,1
6584 and H,9,CMR10,,10,10
α,9,CMMI10,,1,1
",
we measure gas-phase oxygen abundance of 167 galaxies at 1",9,CMR10,,60,58
.,9,CMMI10,,1,1
"37
1",9,CMR10,,4,2
.,9,CMMI10,,1,1
7 and 303 galaxies at,9,CMR10,,21,21
≤,9,CMSY10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
"09
1",9,CMR10,,4,2
.,9,CMMI10,,1,1
"5, the average metallicity",9,CMR10,,26,26
∼,9,CMSY10,,1,1
10,9,CMR10,,2,2
9,6,CMR7,,1,1
.,6,CMMI7,,1,1
8,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
",",9,CMMI10,,1,1
10,9,CMR10,,2,2
10,6,CMR7,,2,2
.,6,CMMI7,,1,1
2,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
and 10,9,CMR10,,6,6
10,6,CMR7,,2,2
.,6,CMMI7,,1,1
8,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
"is higher relative to their
of galaxies in overdensities with M",9,CMR10,,63,35
∗,6,CMSY7,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
"043 dex, respectively. However, this
ﬁeld counterparts by 0",9,CMR10,,59,36
.,9,CMMI10,,1,1
094,9,CMR10,,3,3
"±
±",9,CMSY10,,3,1
"metallicity enhancement does not exist at higher redshift,",9,CMR10,,58,58
z,9,CMMI10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
"3, where, compared to the ﬁeld galaxies,
we ﬁnd 0",9,CMR10,,49,40
.,9,CMMI10,,1,1
"056
0",9,CMR10,,5,3
.,9,CMMI10,,1,1
"034 dex lower metallicity for galaxies in overdense
10",9,CMR10,,54,51
9,6,CMR7,,1,1
.,6,CMMI7,,1,1
8,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
",",9,CMMI10,,1,1
10,9,CMR10,,2,2
10,6,CMR7,,2,2
.,6,CMMI7,,1,1
2,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
and 10,9,CMR10,,6,6
10,6,CMR7,,2,2
.,6,CMMI7,,1,1
7,6,CMR7,,1,1
M,9,CMR10,,1,1
,6,CMSY7,,0,0
", respectively. Our results suggest that, at
environments with M",9,CMR10,,64,44
∗,6,CMSY7,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
"61, the variation of mass-metallicity relation with local environment is small (",9,CMR10,,80,80
<,9,CMMI10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
"1dex),",9,CMR10,,6,6
z,9,CMMI10,,1,1
1,9,CMR10,,1,1
.,9,CMMI10,,1,1
"37
and reverses at",9,CMR10,,18,15
z,9,CMMI10,,1,1
"2. Our results support the hypothesis that, at the early stages of cluster formation,
owing to eﬃcient gas cooling, galaxies residing in overdensities host a higher fraction of pristine gas
with prominent primordial gas accretion, which lowers their gas-phase metallicity compared to their
coeval ﬁeld galaxies. However, as the Universe evolves to lower redshifts (",9,CMR10,,365,103
z,9,CMMI10,,1,1
,9,MSAM10,,0,0
"2), the shock-heated
gas in overdensities cannot cool down eﬃciently, and galaxies become metal-rich rapidly due to the",9,CMR10,,119,98
suppression of pristine gas inﬂow and re-accretion of metal-enriched outﬂows in overdensities.,9,CMR10,,94,94
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
028 and 0,9,CMR10,,9,9
.,9,CMMI10,,1,1
052,9,CMR10,,3,3
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
028 and 0,9,CMR10,,9,9
.,9,CMMI10,,1,1
096,9,CMR10,,3,3
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
"051, 0",9,CMR10,,6,6
.,9,CMMI10,,1,1
068,9,CMR10,,3,3
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
"043, 0",9,CMR10,,6,6
.,9,CMMI10,,1,1
056,9,CMR10,,3,3
±,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
±,9,CMSY10,,1,1
≤,9,CMSY10,,1,1
±,9,CMSY10,,1,1
≤,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
±,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
Keywords:,9,CMTI10,,9,9
Metallicity (1031); Galaxy environments (2029); Galaxy evolution (594); High-redshift,9,CMR10,,85,85
galaxies (734); Large-scale structure of the universe (902),9,CMR10,,59,59
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
5,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
6
0
7
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Corresponding author: Nima Chartab
nima.chartab@email.ucr.edu",7,CMR8,,61,34
∗,5,CMSY6,,1,1
"Based on data obtained at the W.M. Keck Observatory, which
is operated as a scientiﬁc partnership among the California Insti-
tute of Technology, the University of California, and NASA, and
was made possible by the generous ﬁnancial support of the W.M.
Keck Foundation.",7,CMR8,,269,66
†,5,CMSY6,,1,1
Hubble Fellow,7,CMR8,,13,13
1.,8,CMR9,,2,2
INTRODUCTION,9,CMR10,,12,12
"Over the last few years, we have made signiﬁcant
progress towards developing a comprehensive and self-
consistent model for the formation of galaxies. At each",9,CMR10,,158,55
"step, however, the model is compounded by non-linear
eﬀects regarding the feedback processes involved and the
parameters deriving them. Gas accretion from the inter-
galactic medium (IGM) supplies cold gas for a galaxy to",9,CMR10,,221,56
2,9,CMR10,,1,1
Chartab et al.,9,CMCSC10,,14,14
"build up its stellar population through the gravitational
collapse of molecular clouds. As the stars form, heavy
elements are produced in their hot cores, resulting in
the chemically enriched material which will be expelled
to the interstellar medium (ISM) through feedback pro-
cesses such as stellar winds (Garnett 2002; Brooks et al.
2007) and/or supernovae explosions (e.g., Steidel et al.
2010; Martin et al. 2012; Chisholm et al. 2018). Fur-
thermore, feedback processes can remove part of the en-
riched material from galaxies into the IGM (e.g., Heck-
man et al. 1990; Tremonti et al. 2004; Chisholm et al.
2018). Thus, gas-phase metallicity is expected to be con-
nected with most of the galaxy evolutionary processes
(e.g., gas inﬂow/outﬂow and star formation) and can
be considered as one of the fundamental characteristics
of galaxies that encodes information regarding galaxy
evolution over cosmic time.",9,CMR10,,916,57
"A tight correlation has been observed between the gas-
phase metallicity and stellar mass of galaxies (Mass-
Metallicity Relation, hereafter MZR) out to",9,CMR10,,152,54
z,9,CMMI10,,1,1
3,9,CMR10,,1,1
.,9,CMMI10,,1,1
