text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
1993; Raynaud et al. 2020), a robust understanding of magnetic ﬁelds
during late burning is indispensable for reliable hypernova models on
several heads. For suﬃciently strong seed ﬁelds in the progenitor, the
initial ﬁeld strengths and geometry could have a signiﬁcant impact
on the development of magnetorotational explosions after collapse
(Bugli et al. 2020; Aloy & Obergaulinger 2020). Furthermore, our
understanding of evolutionary pathways towards hypernova explo-
sions (Woosley & Heger 2006; Yoon & Langer 2005; Yoon et al.
2010; Cantiello et al. 2007; Aguilera-Dena et al. 2018, 2020) is in-",8,TeXGyreTermesX-Regular,,677,70
"timately connected with the eﬀects of magnetic ﬁelds on angular
momentum transport in stellar interiors (Spruit 2002; Heger et al.
2005; Fuller et al. 2019; Takahashi & Langer 2020).",8,TeXGyreTermesX-Regular,,182,66
"Beyond the impact of magnetic ﬁelds on the pre-supernova evo-
lution and the supernova itself, the interplay of convection, rotation,
and magnetic ﬁelds is obviously relevant to the origin of neutron
star magnetic ﬁelds as well. It still remains to be explained what
shapes the distribution of magnetic ﬁelds among young pulsars, and
why some neutron stars are born as magnetars with extraordinarily
strong dipole ﬁelds of up to 10",8,TeXGyreTermesX-Regular,,431,71
15,7,TeXGyreTermesX-Regular,,2,2
"G (Olausen & Kaspi 2014; Tau-
ris et al. 2015; Kaspi & Beloborodov 2017; Enoto et al. 2019). Are
these strong ﬁelds of fossil origin (Ferrario & Wickramasinghe 2005;
Ferrario et al. 2009; Schneider et al. 2020) or generated by dynamo
action during or after the supernova (Duncan & Thompson 1992;
Thompson & Duncan 1993)? Naturally, 3D MHD simulations of the
late burning stages cannot comprehensively answer all of these ques-
tions. In order to connect to observable magnetic ﬁelds of neutron",8,TeXGyreTermesX-Regular,,493,68
"stars, an integrated approach is required that combines stellar evolu-",8,TeXGyreTermesX-Regular,,70,70
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–12 (2020)",7,TeXGyreTermesX-Regular,,13,13
"tion over secular time scales, 3D stellar hydrodynamics, supernova
modelling, and local simulations, and also addresses aspects like ﬁeld
burial (Viganò et al. 2013; Torres-Forné et al. 2016) and the long-
time evolution of magnetic ﬁelds (Aguilera et al. 2008; De Grandis
et al. 2020). Signiﬁcant obstacles need to be overcome until one can
construct a pipeline from 3D progenitor models to 3D supernova sim-
ulations and beyond. However, 3D MHD simulations of convective
burning can already address meaningful questions despite the com-
plexity of the overall problem. As in the purely hydrodynamic case,
the ﬁrst step must be to understand the principles governing mag-
netohydrodynamic convection during the late burning stages based
on somewhat idealised simulations that are broadly representative of
the conditions in convective cores and shells of massive stars.",8,TeXGyreTermesX-Regular,,870,70
"In this study, we present a ﬁrst simulation of magnetoconvection
during the ﬁnal phase of oxygen shell burning using the ideal MHD
approximation. In the tradition of semi-idealised models of late-stage
convection, we use a setup that falls within the typical range of con-
ditions in the interiors of massive stars in terms of convective Mach
number and shell geometry (for an overview see Collins et al. 2018)
and is not designed as a fully self-consistent model of any one partic-
ular star. This simulation constitutes a ﬁrst step beyond eﬀective 1D
prescriptions in stellar evolution models to predict the magnetic ﬁeld
strength and geometry encountered in the inner shells of massive stars
at the pre-supernova stage. We also compare to a corresponding non-
magnetic model of oxygen shell convection to gauge the feedback
of magnetic ﬁelds on the convective ﬂow with a particular view to
two important issues. First, the eﬃciency of the “perturbation-aided”
neutrino-driven mechanism depends critically on the magnitude of
the convective velocities during shell burning, and it is important
to determine whether magnetic ﬁelds can signiﬁcantly slow down
convective motions as suggested by some recent simulations of solar
convection (Hotta et al. 2015). Second, magnetic ﬁelds could quanti-
tatively or qualitatively aﬀect shell growth by turbulent entrainment,
which has been consistently seen in all recent 3D hydrodynamics
simulations of late-stage convection in massive stars.",8,TeXGyreTermesX-Regular,,1485,71
"Our paper is structured as follows. In Section 2, we describe the
numerical methods, progenitor model, and initial conditions used in
our study and discuss the potential role of non-ideal eﬀects . The
results of the simulations are presented in Section 3. We ﬁrst focus
on the strength and geometry of the emerging magnetic ﬁeld and then
analyse the impact of magnetic ﬁelds on the ﬂow, and in particular
on entrainment at shell boundaries. We summarize our results and
discuss their implications in Section 4.",8,TeXGyreTermesX-Regular,,510,68
2 NUMERICAL METHODS AND SIMULATION SETUP,8,TeXGyreTermesX-Bold,,40,40
"We simulate oxygen and neon shell burning with and without mag-
netic ﬁelds in a non-rotating 18",8,TeXGyreTermesX-Regular,,96,63
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
"solar-metallicity star calculated
using the stellar evolution code Kepler (Weaver et al. 1978; Woosley
et al. 2002; Heger & Woosley 2010). The same progenitor model has
previously been used in the shell convection simulation of Müller
et al. (2016). The structure of the stellar evolution model at the time
of mapping to 3D is illustrated in Figure 1. The model contains
two active convective shells with suﬃciently short turnover times to
make time-explicit simulations feasible. The oxygen shell extends
from 1",8,TeXGyreTermesX-Regular,,512,71
.,8,NewTXMI,,1,1
75,8,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
to 2,8,TeXGyreTermesX-Regular,,4,4
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
in enclosed mass and from 3,8,TeXGyreTermesX-Regular,,27,27
",",8,NewTXMI,,1,1
"400 km to
7",8,TeXGyreTermesX-Regular,,11,9
",",8,NewTXMI,,1,1
"900 km in radius, immediately followed further out by the neon
shell out to 3",8,TeXGyreTermesX-Regular,,77,62
.,8,NewTXMI,,1,1
53,8,TeXGyreTermesX-Regular,,2,2
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
in mass and 27,8,TeXGyreTermesX-Regular,,14,14
",",8,NewTXMI,,1,1
000 km in radius.,8,TeXGyreTermesX-Regular,,17,17
"For our 3D simulations we employ the Newtonian magnetohy-
drodynamic (MHD) version of the CoCoNuT code as described",8,TeXGyreTermesX-Regular,,115,57
in Müller & Varma (2020). The MHD equations are solved in,8,TeXGyreTermesX-Regular,,57,57
Simulations of Oxygen Shell Burning,11,TeXGyreTermesX-Italic,,35,35
3,11,TeXGyreTermesX-Regular,,1,1
"is the damping time scale for divergence cleaning, and",8,TeXGyreTermesX-Regular,,54,54
,8,txsys,,0,0
𝜖,8,NewTXMI,,1,1
nuc,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
,8,txsys,,0,0
𝑋,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
"are energy and mass fraction source terms from nuclear reactions.
This system conserves the volume integral of a modiﬁed total energy
density ˆ",8,TeXGyreTermesX-Regular,,143,67
𝑒,8,NewTXMI,,1,1
", which also contains the cleaning ﬁeld ˆ",8,TeXGyreTermesX-Regular,,41,41
𝜓,8,NewTXMI,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
ˆ,8,TeXGyreTermesX-Regular,,1,1
𝑒,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
𝜌,8,NewTXMI,,1,1
𝜖,8,NewTXMI,,1,1
+,8,txsys,,1,1
,8,txexs,,0,0
𝑣,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
+,8,txsys,,1,1
𝐵,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
+,8,txsys,,1,1
ˆ,8,TeXGyreTermesX-Regular,,1,1
𝜓,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
8,8,TeXGyreTermesX-Regular,,1,1
𝜋,8,NewTXMI,,1,1
",",8,NewTXMI,,1,1
(7),8,TeXGyreTermesX-Regular,,3,3
where,8,TeXGyreTermesX-Regular,,5,5
𝜖,8,NewTXMI,,1,1
"is the mass-speciﬁc internal energy. Note that the energy
equation diﬀers from that in Tricco et al. (2016) because we imple-
ment divergence cleaninng on a Eulerian grid and do not advect",8,TeXGyreTermesX-Regular,,188,67
𝜓,8,NewTXMI,,1,1
"with the ﬂow unlike in their smoothed particle hydrodynamics ap-
proach. If translated to the Eulerian form of the MHD equations, the
approach of Tricco et al. (2016) would give rise to an extra advection
term in the evolution equation for",8,TeXGyreTermesX-Regular,,239,70
𝜓,8,NewTXMI,,1,1
", which then requires an addi-
tional term in the energy equation to ensure energy conservation. In
our Eulerian approach, these extra terms are not needed.",8,TeXGyreTermesX-Regular,,156,68
"Viscosity and resistivity are not included explicitly in the ideal
MHD approximation, and only enter through the discretisation of the
MHD equations, speciﬁcally the spatial reconstruction, the computa-",8,TeXGyreTermesX-Regular,,202,67
"tion of the Riemann ﬂuxes, and the update of the conserved quantities",8,TeXGyreTermesX-Regular,,69,69
in the case of reconstruct-solve-average schemes.,8,TeXGyreTermesX-Regular,,49,49
1,7,TeXGyreTermesX-Regular,,1,1
"While this “im-
plicit large-eddy simulation” (ILES) approach is well-established for
hydrodynamic turbulence (Grinstein et al. 2007), the magnetohy-
drodynamic case is more complicated because the behaviour in the
relevant astrophysical regime of low (kinematic) viscosity",8,TeXGyreTermesX-Regular,,273,69
𝜈,8,NewTXMI,,1,1
"and resis-
tivity",8,TeXGyreTermesX-Regular,,17,10
𝜂,8,NewTXMI,,1,1
may still depend on the magnetic Prandtl number Pm,8,TeXGyreTermesX-Regular,,50,50
=,8,txmiaX,,1,1
𝜈,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝜂,8,NewTXMI,,1,1
".
Diﬀerent from the regime later encountered in the supernova core
where Pm",8,TeXGyreTermesX-Regular,,75,64
,8,txsys,,0,0
"1, oxygen shell burning is characterised by magnetic
Prandtl numbers slightly below unity (Pm",8,TeXGyreTermesX-Regular,,93,52
∼,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"2). With an eﬀective
Prandtl number of Pm",8,TeXGyreTermesX-Regular,,41,20
∼,8,txsys,,1,1
"1 in the ILES approach (Federrath et al.
2011), there is a potential concern that spurious small-scale dynamo
ampliﬁcation might arise due to the overestimation of the magnetic
Prandtl number, or that saturation ﬁeld strengths might be too high.
The debate about the magnetic Prandtl number dependence in MHD
turbulence is ongoing with insights from theory and simulations
(e.g., Schekochihin et al. 2004, 2007; Iskakov et al. 2007; Branden-
burg 2011; Pietarila Graham et al. 2010; Sahoo et al. 2011; Thaler &
Spruit 2015; Seshasayanan et al. 2017), astrophysical observations
(e.g., Christensen et al. 2009), and laboratory experiments (Pétrélis
et al. 2007; Monchaux et al. 2007). There is, at the very least, the pos-
sibility of robust small-scale dynamo action and saturation governed
by balance between the inertial terms and Lorentz force terms down
to the low values of Pm",8,TeXGyreTermesX-Regular,,881,73
∼,8,txsys,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
6,7,TeXGyreTermesX-Regular,,1,1
in liquid sodium experiments,8,TeXGyreTermesX-Regular,,28,28
"(Pétrélis et al. 2007; Monchaux et al. 2007), provided that both the hy-
drodynamic and magnetic Reynolds number are suﬃciently high. An
ILES approach that places the simulation into a “universal”, strongly
magnetised regime (Beresnyak 2019) thus appears plausible. More-
over, even if the ILES approach were only to provide upper limits for
magnetic ﬁelds and their eﬀects on the ﬂow, meaningful conclusions
can still be drawn in the context of shell convection simulations.",8,TeXGyreTermesX-Regular,,475,72
1,6,TeXGyreTermesX-Regular,,1,1
"For an attempt to quantify the numerical diﬀusivities, see, e.g., Rembi-
asz et al. (2017). One should emphasise, however, that that the concepts of
numerical and physical viscosity/resistivity must be carefully distinguished.
For one thing, the numerical viscosity and resistivity are problem-dependent
as stressed by Rembiasz et al. (2017). In the case of higher-order recon-
struction schemes, they are also scale-dependent (and hence more akin to
higher-order hyperdiﬀusivities), and they are aﬀected by discrete switches in
the reconstruction scheme and Riemann solver. Because of these subtleties,
the determination of the eﬀective (magnetic) Reynolds number of a simulation
is non-trivial (see Section 2.1.2 of Müller 2020).",7,TeXGyreTermesX-Regular,,731,77
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–12 (2020)",7,TeXGyreTermesX-Regular,,13,13
Figure 1.,7,TeXGyreTermesX-Bold,,9,9
Proﬁles of selected mass fractions,7,TeXGyreTermesX-Regular,,34,34
𝑋,7,NewTXMI7,,1,1
𝑖,6,NewTXMI5,,1,1
"(top), density",7,TeXGyreTermesX-Regular,,14,14
𝜌,7,NewTXMI7,,1,1
", and speciﬁc
entropy",7,TeXGyreTermesX-Regular,,21,13
𝑠,7,NewTXMI7,,1,1
in the 18,7,TeXGyreTermesX-Regular,,9,9
𝑀,7,NewTXMI7,,1,1
,6,txsys,,0,0
"Kepler stellar evolution model at the time of mapping
to CoCoNuT. The boundaries of the simulated domain are indicated by
dashed vertical lines. Note subtle diﬀerences to Figure 1 in Müller et al.
(2016), which shows the same stellar evolution model at the onset of collapse.",7,TeXGyreTermesX-Regular,,275,78
"spherical polar coordinates using the HLLC (Harten-Lax-van Leer-
Contact) Riemann solver (Gurski 2004; Miyoshi & Kusano 2005).
The divergence-free condition",8,TeXGyreTermesX-Regular,,156,64
∇ ·,8,txsys,,3,3
B,8,TeXGyreTermesX-Bold,,1,1
=,8,txmiaX,,1,1
"0 is maintained using a mod-
iﬁcation of the original hyperbolic divergence cleaning scheme of
Dedner et al. (2002) that allows for a variable cleaning speed while
still maintaining total energy conservation using an idea similar to
Tricco et al. (2016). Compared to the original cleaning method, we",8,TeXGyreTermesX-Regular,,299,68
rescale the Lagrange multiplier,8,TeXGyreTermesX-Regular,,31,31
𝜓,8,NewTXMI,,1,1
to ˆ,8,TeXGyreTermesX-Regular,,4,4
𝜓,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
𝜓,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝑐,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
", where the cleaning
speed",8,TeXGyreTermesX-Regular,,26,20
𝑐,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
"is chosen to be the fast magnetosonic speed. Details of this
approach and diﬀerences to Tricco et al. (2016) are discussed in Ap-
pendix A. The extended system of MHD equations for the density",8,TeXGyreTermesX-Regular,,192,68
𝜌,8,NewTXMI,,1,1
",
velocity",8,TeXGyreTermesX-Regular,,10,8
v,8,TeXGyreTermesX-Bold,,1,1
", magnetic ﬁeld",8,TeXGyreTermesX-Regular,,15,15
B,8,TeXGyreTermesX-Bold,,1,1
", the total energy density ˆ",8,TeXGyreTermesX-Regular,,28,28
𝑒,8,NewTXMI,,1,1
", mass fractions",8,TeXGyreTermesX-Regular,,16,16
𝑋,8,NewTXMI,,1,1
𝑖,7,NewTXMI7,,1,1
", and the rescaled Lagrange multiplier ˆ",8,TeXGyreTermesX-Regular,,40,40
𝜓,8,NewTXMI,,1,1
"reads,",8,TeXGyreTermesX-Regular,,6,6
𝜕,8,NewTXMI,,1,1
𝑡,7,NewTXMI7,,1,1
(,8,txsys,,1,1
𝜌,8,NewTXMI,,1,1
v,8,TeXGyreTermesX-Bold,,1,1
) + ∇ ·,8,txsys,,7,7
,8,txexs,,0,0
𝜌,8,NewTXMI,,1,1
vv,8,TeXGyreTermesX-Bold,,2,2
−,8,txsys,,1,1
𝜕,8,NewTXMI,,1,1
𝑡,7,NewTXMI7,,1,1
𝜌,8,NewTXMI,,1,1
+ ∇ ·,8,txsys,,5,5
𝜌,8,NewTXMI,,1,1
v,8,TeXGyreTermesX-Bold,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
",",8,NewTXMI,,1,1
,8,txexs,,0,0
BB,8,TeXGyreTermesX-Bold,,2,2
4,8,TeXGyreTermesX-Regular,,1,1
𝜋,8,NewTXMI,,1,1
B,8,TeXGyreTermesX-Bold,,1,1
(,8,txsys,,1,1
v,8,TeXGyreTermesX-Bold,,1,1
·,8,txsys,,1,1
B,8,TeXGyreTermesX-Bold,,1,1
)−,8,txsys,,2,2
𝑐,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
ˆ,8,TeXGyreTermesX-Regular,,1,1
𝜓,8,NewTXMI,,1,1
B,8,TeXGyreTermesX-Bold,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
"𝜋
𝜕",8,NewTXMI,,3,1
𝑡,7,NewTXMI7,,1,1
B,8,TeXGyreTermesX-Bold,,1,1
+ ∇ · (,8,txsys,,7,7
vB,8,TeXGyreTermesX-Bold,,2,2
−,8,txsys,,1,1
Bv,8,TeXGyreTermesX-Bold,,2,2
) + ∇(,8,txsys,,6,6
𝑐,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
ˆ,8,TeXGyreTermesX-Regular,,1,1
𝜓,8,NewTXMI,,1,1
),8,txsys,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
",",8,NewTXMI,,1,1
(,8,txsys,,1,1
𝑒,8,NewTXMI,,1,1
+,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
