text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
5,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
M,17,Times-Roman,,1,1
I,6,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
0
0
5
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
Preprint 6 January 2021,7,TeXGyreTermesX-Regular,,23,23
Compiled using MNRAS L,7,TeXGyreTermesX-Regular,,22,22
A,6,TeXGyreTermesX-Regular,,1,1
TEX style ﬁle v3.0,7,TeXGyreTermesX-Regular,,18,18
A multi-band map of the natural night sky brightness including,17,TeXGyreTermesX-Bold,,62,62
Gaia,17,TeXGyreTermesX-BoldItalic,,4,4
and,17,TeXGyreTermesX-Bold,,3,3
Hipparcos,17,TeXGyreTermesX-BoldItalic,,9,9
integrated starlight,17,TeXGyreTermesX-Bold,,20,20
"Eduard Masana,",14,TeXGyreTermesX-Regular,,14,14
1,10,TeXGyreTermesX-Regular,,1,1
★,10,NewTXMI,,1,1
"Josep Manel Carrasco,",14,TeXGyreTermesX-Regular,,21,21
1,10,TeXGyreTermesX-Regular,,1,1
"Salvador Bará,",14,TeXGyreTermesX-Regular,,14,14
2,10,TeXGyreTermesX-Regular,,1,1
