text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
D,7,NimbusRomNo9L-Regu,,1,1
RAFT VERSION,6,NimbusRomNo9L-Regu,,12,12
M,7,NimbusRomNo9L-Regu,,1,1
ARCH,6,NimbusRomNo9L-Regu,,4,4
"2, 2021
Typeset using L",7,NimbusRomNo9L-Regu,,23,15
A,5,CMR6,,1,1
TEX,7,NimbusRomNo9L-Regu,,3,3
twocolumn,7,NimbusRomNo9L-Medi,,9,9
style in AASTeX62,7,NimbusRomNo9L-Regu,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
b,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
F,11,Times-Roman,,1,1
,5,Times-Roman,,0,0
"8
2",10,Times-Roman,,3,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"3
v
7
9
1
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1",10,Times-Roman,,5,1
2,10,Times-Roman,,1,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Stromlo Stellar Tracks: non-solar scaled abundances for massive stars,9,NimbusRomNo9L-Regu,,69,69
K. G,8,NimbusRomNo9L-Regu,,4,4
RASHA,7,NimbusRomNo9L-Regu,,5,5
",",8,NimbusRomNo9L-Regu,,1,1
"1, 2",5,NimbusRomNo9L-Regu,,4,4
A. R,8,NimbusRomNo9L-Regu,,4,4
OY,7,NimbusRomNo9L-Regu,,2,2
",",8,NimbusRomNo9L-Regu,,1,1
"1, 2",5,NimbusRomNo9L-Regu,,4,4
R. S. S,8,NimbusRomNo9L-Regu,,7,7
UTHERLAND,7,NimbusRomNo9L-Regu,,9,9
",",8,NimbusRomNo9L-Regu,,1,1
"1, 2",5,NimbusRomNo9L-Regu,,4,4
AND,7,NimbusRomNo9L-Regu,,3,3
L. J. K,8,NimbusRomNo9L-Regu,,7,7
EWLEY,7,NimbusRomNo9L-Regu,,5,5
"1, 2",5,NimbusRomNo9L-Regu,,4,4
1,5,NimbusRomNo9L-Regu,,1,1
"Research School of Astronomy and Astrophysics, Australian National University, Canberra, ACT 2611, Australia",7,NimbusRomNo9L-ReguItal,,108,108
2,5,NimbusRomNo9L-Regu,,1,1
"ARC Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D), Australia",7,NimbusRomNo9L-ReguItal,,87,87
"ABSTRACT
We present the Stromlo Stellar Tracks, a set of stellar evolutionary tracks, computed by modifying the Mod-
ules for Experiments in Stellar Astrophysics (MESA) 1D stellar evolution package, to ﬁt the Galactic Concor-
dance abundances for hot (",9,NimbusRomNo9L-Regu,,252,108
T,9,CMR10,,1,1
>,9,CMMI10,,1,1
8000,9,CMR10,,4,4
K) massive (,9,NimbusRomNo9L-Regu,,12,12
≥,9,CMSY10,,1,1
10,9,CMR10,,2,2
M,9,NimbusRomNo9L-Regu,,1,1
,6,CMSY7,,0,0
") Main-Sequence (MS) stars. Until now, all stellar
evolution tracks are computed at solar, scaled-solar, or alpha-element enhanced abundances, and none of these
models correctly represent the Galactic Concordance abundances at different metallicities. This paper is the
ﬁrst implementation of Galactic Concordance abundances to the stellar evolution models. The Stromlo tracks
cover massive stars (",9,NimbusRomNo9L-Regu,,398,109
10,9,CMR10,,2,2
≤,9,CMSY10,,1,1
M/M,9,CMMI10,,3,3
,6,CMSY7,,0,0
≤,9,CMSY10,,1,1
300,9,CMR10,,3,3
) with varying rotations (,9,NimbusRomNo9L-Regu,,26,26
v/v,9,CMMI10,,3,3
crit,6,CMR7,,4,4
= 0,9,CMR10,,3,3
.,9,CMMI10,,1,1
0,9,CMR10,,1,1
",",9,CMMI10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
2,9,CMR10,,1,1
",",9,CMMI10,,1,1
0,9,CMR10,,1,1
.,9,CMMI10,,1,1
4,9,CMR10,,1,1
) and a ﬁnely sampled,9,NimbusRomNo9L-Regu,,21,21
grid of metallicities (,9,NimbusRomNo9L-Regu,,23,23
−,9,CMSY10,,1,1
2,9,CMR10,,1,1
.,9,CMMI10,,1,1
0,9,CMR10,,1,1
≤,9,CMSY10,,1,1
[Z,9,CMR10,,2,2
/,9,CMMI10,,1,1
H],9,CMR10,,2,2
≤,9,CMSY10,,1,1
+0,9,CMR10,,2,2
.,9,CMMI10,,1,1
5,9,CMR10,,1,1
;,9,NimbusRomNo9L-Regu,,1,1
∆[Z,9,CMR10,,3,3
/,9,CMMI10,,1,1
H] = 0,9,CMR10,,6,6
.,9,CMMI10,,1,1
1,9,CMR10,,1,1
") evolved from the pre-main sequence to the end
of",9,NimbusRomNo9L-Regu,,50,47
12,6,CMR7,,2,2
"Carbon burning. We ﬁnd that the implementation of Galactic Concordance abundances is critical for the
evolution of main-sequence, massive hot stars in order to estimate accurate stellar outputs (L, T",9,NimbusRomNo9L-Regu,,199,101
eﬀ,6,CMR7,,2,2
",",9,NimbusRomNo9L-Regu,,1,1
g,9,CMMI10,,1,1
"), which,
in turn, have a signiﬁcant impact on determining the ionizing photon luminosity budgets. We additionally sup-
port prior ﬁndings of the importance that rotation plays on the evolution of massive stars and their ionizing
budget. The evolutionary tracks for our Galactic Concordance abundance scaling provide a more empirically
motivated approach than simple uniform abundance scaling with metallicity for the analysis of H",9,NimbusRomNo9L-Regu,,431,109
II,7,NimbusRomNo9L-Regu,,2,2
"regions and
have considerable implications in determining nebular emission lines and metallicity. Therefore, it is important
to reﬁne the existing stellar evolutionary models for comprehensive high-redshift extragalactic studies. The
Stromlo tracks are publicly available to the astronomical community online.",9,NimbusRomNo9L-Regu,,309,112
Keywords:,9,NimbusRomNo9L-ReguItal,,9,9
stars: evolution — stars: general — stars: massive — stars: rotation — stars: abundances — ISM:,9,NimbusRomNo9L-Regu,,95,95
abundances,9,NimbusRomNo9L-Regu,,10,10
1.,8,NimbusRomNo9L-Regu,,2,2
INTRODUCTION,9,NimbusRomNo9L-Regu,,12,12
"Our understanding of stellar physics and our ability to cre-
ate realistic and accurate stellar evolution models across a
wide range of stellar parameters heavily impact our ability
to create physically realistic stellar population synthesis and
photoionization models to interpret galaxy spectra. Most
stellar evolutionary models (e.g., BaSTI (Pietrinferni et al.",9,NimbusRomNo9L-Regu,,364,63
2004; Hidalgo et al. 2018); Geneva (Ekstr,9,NimbusRomNo9L-Regu,,41,41
¨,9,NimbusRomNo9L-Regu,,1,1
om et al. 2012);,9,NimbusRomNo9L-Regu,,16,16
Padova (Girardi et al. 2004); Y,9,NimbusRomNo9L-Regu,,31,31
2,6,CMR7,,1,1
"(Yi et al. 2001, 2003; De-
marque et al. 2004)) assume solar or scaled-solar abundances
(Anders & Grevesse 1989; Asplund et al. 2009). Two imme-
diate problems arise from currently available stellar tracks.",9,NimbusRomNo9L-Regu,,206,61
"First, solar (Anders & Grevesse 1989; Asplund et al. 2009)
relative abundance ratios conﬂict observed abundance ratios
in H",9,NimbusRomNo9L-Regu,,123,59
II,7,NimbusRomNo9L-Regu,,2,2
"regions in the Milky Way, Large Magellanic Cloud, or
Small Magellanic Cloud at a given metallicity (Morel 2009;
Nieva & Przybilla 2012; Nicholls et al. 2017). The solar-
scaled and alpha-enhanced abundances predict non-realistic",9,NimbusRomNo9L-Regu,,228,58
"stellar quantity measurements (L,",9,NimbusRomNo9L-Regu,,33,33
g,9,CMMI10,,1,1
", T",9,NimbusRomNo9L-Regu,,3,3
eﬀ,6,CMR7,,2,2
", etc) and thus will
predict non-realistic ionizing photon budgets when used to",9,NimbusRomNo9L-Regu,,79,58
kathryn.grasha@anu.edu.au,7,NimbusRomNo9L-Regu,,25,25
