text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Journal of the Korean Astronomical Society,8,CMCSC10,,42,42
00,8,CMBX9,,2,2
: 1,8,CMR9,,3,3
∼,8,CMSY9,,1,1
"99, 2018 April
Published under Creative Commons license CC BY-SA 4.0",8,CMR9,,68,53
"https://doi.org/10.5303/JKAS.2018.00.0.1
pISSN: 1225-4614",8,CMTT9,,57,40
·,8,CMSY9,,1,1
"eISSN: 2288-890X
http://jkas.kas.org",8,CMTT9,,36,19
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
5,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
E,12,Times-Roman,,1,1
H,14,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
8
8
4
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
T,14,NimbusRomNo9L-Medi,,1,1
WO,11,NimbusRomNo9L-Medi,,2,2
-C,14,NimbusRomNo9L-Medi,,2,2
OMPONENT,11,NimbusRomNo9L-Medi,,8,8
A,14,NimbusRomNo9L-Medi,,1,1
DVECTIVE,11,NimbusRomNo9L-Medi,,8,8
F,14,NimbusRomNo9L-Medi,,1,1
LOWS AROUND,11,NimbusRomNo9L-Medi,,11,11
N,14,NimbusRomNo9L-Medi,,1,1
EUTRON,11,NimbusRomNo9L-Medi,,6,6
S,14,NimbusRomNo9L-Medi,,1,1
TARS,11,NimbusRomNo9L-Medi,,4,4
Ayan Bhattacharjee,9,CMCSC10,,18,18
1,6,CMR7,,1,1
and Sandip K. Chakrabarti,9,CMCSC10,,25,25
2,6,CMR7,,1,1
1,5,CMR6,,1,1
"S. N. Bose National Centre for Basic Sciences, Salt Lake, Kol: 700106, India;",8,CMR9,,77,77
ayan12@bose.res.in,8,CMTT9,,18,18
2,5,CMR6,,1,1
"Indian Center for Space Physics, 43 Chalantika, Garia St. Road, Kol: 700084, India;",8,CMR9,,83,83
sandipchakrabarti9@gmail.com,8,CMTT9,,28,28
Received —; accepted —,8,CMR9,,22,22
Abstract:,9,NimbusRomNo9L-Medi,,9,9
"The fundamental diﬀerence between accretion around black holes and neutron stars is the inner
boundary condition, which aﬀects the behavior of matter very close to the compact objects. This leads to
formation of additional shocks and boundary layers for neutron stars. Previous studies on the formation
of such boundary layers focused on Keplerian ﬂows that reached the surface of the star, either directly or
through the formation of a transition layer. However, behavior of sub-Keplerian matter near the surface
of a neutron star has not been studied in detail. Here, we study the eﬀect of viscosity, in presence of
cooling, on the sub-Keplerian ﬂows around neutron stars, using Smoothed Particle Hydrodynamics. Our
time-dependent study shows that multiple shocks, transition and boundary layers form in such type of
accretion, when viscosity is signiﬁcant, and one or more layers are absent when the viscosity is moderate.
These ﬂows are particularly of interest for the wind dominated systems such as Cir X-1. We also report",9,CMR10,,1028,106
"the formation of a generalized ﬂow conﬁguration, Two-Component Advective Flow, for the ﬁrst time.",9,CMR10,,97,97
Key words:,9,NimbusRomNo9L-Medi,,10,10
"radiation: dynamics — stars: neutron — accretion, accretion discs — shock waves",9,CMR10,,79,79
1. I,9,NimbusRomNo9L-Medi,,4,4
NTRODUCTION,7,NimbusRomNo9L-Medi,,11,11
