text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version February 26, 2021",9,CMCSC10,,31,31
Typeset using L,9,CMR10,,15,15
A,6,CMR7,,1,1
TEX,9,CMR10,,3,3
preprint,9,CMBX10,,8,8
style in AASTeX62,9,CMR10,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
b,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
F,11,Times-Roman,,1,1
,5,Times-Roman,,0,0
"5
2",10,Times-Roman,,3,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
R,13,Times-Roman,,1,1
S,11,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
9
1
0
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1",10,Times-Roman,,5,1
2,10,Times-Roman,,1,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
The First 3D Coronal Loop Model Heated by MHD Waves against Radiative Losses,11,CMR12,,76,76
"Mijie Shi,",10,CMCSC10,,10,10
"1, 2",7,CMCSC10,,4,4
"Tom Van Doorsselaere,",10,CMCSC10,,21,21
2,7,CMCSC10,,1,1
"Mingzhe Guo,",10,CMCSC10,,12,12
"1, 2",7,CMCSC10,,4,4
"Konstantinos Karampelas,",10,CMCSC10,,24,24
"2, 3",7,CMCSC10,,4,4
"Bo Li,",10,CMCSC10,,6,6
1,7,CMCSC10,,1,1
and Patrick Antolin,10,CMCSC10,,19,19
3,7,CMCSC10,,1,1
1,6,CMR7,,1,1
"Shandong Key Laboratory of Optical Astronomy and Solar-Terrestrial Environment, Institute of Space Sciences,
Shandong University, Weihai, Shandong, 264209, China",9,CMTI10,,161,108
2,6,CMR7,,1,1
"Centre for mathematical Plasma Astrophysics, Department of Mathematics, KU Leuven, B-3001 Leuven, Belgium",9,CMTI10,,105,105
3,6,CMR7,,1,1
"Department of Mathematics, Physics and Electrical Engineering, Northumbria University, Newcastle Upon Tyne,
NE1 8ST, UK",9,CMTI10,,119,107
(Received 2020 May 28; Revised 2020 December 14; Accepted 2021 January 2),10,CMR10,,73,73
"ABSTRACT
In the quest to solve the long-standing coronal heating problem, it has been sug-
gested half a century ago that coronal loops could be heated by waves. Despite the
accumulating observational evidence of the possible importance of coronal waves, still
no 3D MHD simulations exist that show signiﬁcant heating by MHD waves. Here we
report on the ﬁrst 3D coronal loop model heating the plasma against radiative cooling.
The coronal loop is driven at the footpoint by transverse oscillations and subsequently
the induced Kelvin-Helmholtz instability deforms the loop cross-section and generates
small-scale structures. Wave energy is transfered to smaller scales where it is dissipated,
overcoming the internal energy losses by radiation. These results open up a new avenue
to address the coronal heating problem.",11,CMR12,,819,91
Keywords:,11,CMTI12,,9,9
"Magnetohydrodynamics, Magnetohydrodynamics simulations, Solar coronal",11,CMR12,,69,69
"heating, Solar coronal waves",11,CMR12,,28,28
1.,10,CMR10,,2,2
INTRODUCTION,11,CMR12,,12,12
The mechanisms to heat the corona to its multi-million Kelvin temperature have been divided,11,CMR12,,91,91
"between DC heating mechanisms and AC heating mechanisms. The DC heating mechanisms are
models generating currents and magnetic reconnection. Given that previous detection of coronal
waves were sporadic events (Aschwanden et al. 1999; Nakariakov et al. 1999), modelling eﬀorts have
mainly gone into 3D DC heating models (Gudiksen & Nordlund 2005; Chen et al. 2014; Carlsson et al.
2016). However, the recent observational evidence for the ubiquitous presence of transverse coronal
waves (Tomczyk et al. 2007; McIntosh et al. 2011; Anﬁnogentov et al. 2015), motivates a revisiting of
the AC heating mechanisms. Wave heating has been successfully achieved in 1D (Suzuki & Inutsuka
2005) and reduced 3D MHD (van Ballegooijen et al. 2011, 2014) models. Recently, Matsumoto (2018)
extended the 1D wave heating models to 3D, but the model lacked any transverse structuring and",11,CMR12,,869,101
"Corresponding author: Mijie Shi
mijie.shi@kuleuven.be",9,CMR10,,53,31
2,11,CMR12,,1,1
Shi et al.,11,CMCSC10,,10,10
"thus the waves heat a ﬂux tube without a density-enhanced coronal loop. Recent 3D models with
density-enhanced coronal loops have not been able to sustain the corona (Pagano et al. 2018; Pagano
& De Moortel 2019). This is because the wave heating is insuﬃcient to compete against the strong
radiative cooling of the coronal loops. Since the optically thin radiative cooling directly decreases
the internal energy, it is the key quantity to overcome in coronal heating models.",11,CMR12,,475,101
"The observed transverse waves that show little to no decay (Tian et al. 2012; Wang et al. 2012)
are called decayless kink waves (Nistic`o et al. 2013). Even though it is still unconﬁrmed whether
these transverse waves have enough energy for heating the corona (Tomczyk et al. 2007; McIntosh
et al. 2011; Van Doorsselaere et al. 2014), the observed energy ﬂux of transverse oscillations is usually
underestimated because some “dark” energy is hidden in the non-thermal broadening of spectral lines
(McIntosh & De Pontieu 2012; De Moortel & Pascoe 2012; Pant et al. 2019). The decayless waves
are interpreted as being driven at the footpoints by photospheric motions, but the wave energy is
transfered and dissipated in the corona, either through resonant absorption (Hollweg & Yang 1988;
Goossens & Poedts 1992), mode coupling (Pascoe et al. 2012), phase mixing (Pagano & De Moortel
2017), or Kelvin-Helmholtz instability (Browning & Priest 1984; Terradas et al. 2008; Antolin et al.
2015). The latter mechanism cascades the driving energy from large scales to small scales, where it is
dissipated at low Reynolds numbers (Karampelas et al. 2017; Guo et al. 2019b; Afanasyev et al. 2019;
Karampelas et al. 2019a). The resulting loops have a fully turbulent cross-section (Karampelas &
Van Doorsselaere 2018; Antolin & Van Doorsselaere 2019) and show decayless oscillations resembling
observed events (Karampelas et al. 2019b).",11,CMR12,,1425,105
"In this paper, we study the heating eﬀects of transverse oscillations on coronal loops via three
dimensional MHD simulations. Our work is diﬀerent from the previous ones in the following three
aspects: 1. We explicitly include the radiative cooling in simulations. 2. Our results show that the
dissipation of transverse oscillations is promising to balance the radiative cooling of the coronal loops.
3. As far as we know, we propose a new method estimating numerical viscosity and resistivity in
MHD simulations. The numerical model is presented in Section 2. Section 3 provides the numerical
results, and Section 4 is the discussion and conclusion.",11,CMR12,,650,106
2.,10,CMR10,,2,2
NUMERICAL MODEL,11,CMR12,,15,15
"We model the coronal loop as a straight, density enhanced magnetic ﬂux tube in the Cartesian
coordinate. Gravity is ignored. The loop is along",11,CMR12,,142,92
z,11,CMMI12,,1,1
"direction, with all physical parameters depending
only on the transverse position",11,CMR12,,81,49
x,11,CMMI12,,1,1
and,11,CMR12,,3,3
y,11,CMMI12,,1,1
". Speciﬁcally, density is given by this relation,",11,CMR12,,49,49
ρ,11,CMMI12,,1,1
=,11,CMR12,,1,1
ρ,11,CMMI12,,1,1
e,7,CMMI8,,1,1
+ (,11,CMR12,,3,3
ρ,11,CMMI12,,1,1
i,7,CMMI8,,1,1
−,11,CMSY10,,1,1
ρ,11,CMMI12,,1,1
e,7,CMMI8,,1,1
),11,CMR12,,1,1
∗,11,CMSY10,,1,1
ζ,11,CMMI12,,1,1
(,11,CMR12,,1,1
"x, y",11,CMMI12,,4,4
),11,CMR12,,1,1
",",11,CMMI12,,1,1
ζ,11,CMMI12,,1,1
(,11,CMR12,,1,1
"x, y",11,CMMI12,,4,4
) =,11,CMR12,,3,3
(1,11,CMR12,,2,2
−,11,CMSY10,,1,1
tanh(,11,CMR12,,5,5
b,11,CMMI12,,1,1
(,11,CMR12,,1,1
x,11,CMMI12,,1,1
2,7,CMR8,,1,1
+,11,CMR12,,1,1
y,11,CMMI12,,1,1
2,7,CMR8,,1,1
/R,11,CMMI12,,2,2
−,11,CMSY10,,1,1
1))),11,CMR12,,4,4
",",11,CMMI12,,1,1
(1),11,CMR12,,3,3
"1
2",11,CMR12,,3,1
,11,CMEX10,,0,0
where [,11,CMR12,,7,7
ρ,11,CMMI12,,1,1
i,7,CMMI8,,1,1
", ρ",11,CMMI12,,3,3
e,7,CMMI8,,1,1
] = [3,11,CMR12,,6,6
×,11,CMSY10,,1,1
10,11,CMR12,,2,2
8,7,CMR8,,1,1
",",11,CMMI12,,1,1
10,11,CMR12,,2,2
8,7,CMR8,,1,1
],11,CMR12,,1,1
m,11,CMMI12,,1,1
p,7,CMMI8,,1,1
cm,11,CMR12,,2,2
−,7,CMSY8,,1,1
3,7,CMR8,,1,1
"denote the density in the interior and exterior of the loop,",11,CMR12,,60,60
R,11,CMMI12,,1,1
= 1 Mm is the loop radius.,11,CMR12,,26,26
b,11,CMMI12,,1,1
is a parameter controlling the width of the transition layer,11,CMR12,,60,60
l,11,CMMI12,,1,1
", which
we choose",11,CMR12,,17,9
b,11,CMMI12,,1,1
"= 20, corresponding to",11,CMR12,,22,22
l,11,CMMI12,,1,1
≈,11,CMSY10,,1,1
0,11,CMR12,,1,1
.,11,CMMI12,,1,1
3,11,CMR12,,1,1
R,11,CMMI12,,1,1
". To study the heating of the loop we set temperature
inside and outside of the loop to be equal,",11,CMR12,,97,53
T,11,CMMI12,,1,1
i,7,CMMI8,,1,1
=,11,CMR12,,1,1
T,11,CMMI12,,1,1
e,7,CMMI8,,1,1
"= 1 MK, in order to avoid mixture of plasma with",11,CMR12,,48,48
diﬀerent temperatures. The magnetic ﬁeld is along,11,CMR12,,49,49
z,11,CMMI12,,1,1
"direction, with the magnetic ﬁled strength inside
of the loop being",11,CMR12,,67,49
B,11,CMMI12,,1,1
i,7,CMMI8,,1,1
"= 30 Gauss. Stability is ensured by maintaining the total pressure balance. The
Alfv´en speed inside of the loop reads",11,CMR12,,118,79
v,11,CMMI12,,1,1
Ai,7,CMMI8,,2,2
≈,11,CMSY10,,1,1
3778 km s,11,CMR12,,9,9
−,7,CMSY8,,1,1
1,7,CMR8,,1,1
.,11,CMR12,,1,1
3,11,CMR12,,1,1
(2),11,CMR12,,3,3
(3),11,CMR12,,3,3
"Similar to previous works (Pascoe et al. 2010), we trigger kink wave by implementing a time-",11,CMR12,,92,92
dependent transverse velocity driver at the footpoint. The velocity inside of the loop is,11,CMR12,,89,89
[,11,CMR12,,1,1
v,11,CMMI12,,1,1
x,7,CMMI8,,1,1
", v",11,CMMI12,,3,3
y,7,CMMI8,,1,1
] = [,11,CMR12,,5,5
v,11,CMMI12,,1,1
0,7,CMR8,,1,1
cos(,11,CMR12,,4,4
),11,CMR12,,1,1
",",11,CMMI12,,1,1
0],11,CMR12,,2,2
",",11,CMMI12,,1,1
2,11,CMR12,,1,1
"πt
P",11,CMMI12,,4,2
k,7,CMMI8,,1,1
and the velocity outside of the loop is,11,CMR12,,39,39
[,11,CMR12,,1,1
v,11,CMMI12,,1,1
x,7,CMMI8,,1,1
", v",11,CMMI12,,3,3
y,7,CMMI8,,1,1
] =,11,CMR12,,3,3
v,11,CMMI12,,1,1
0,7,CMR8,,1,1
cos(,11,CMR12,,4,4
2,11,CMR12,,1,1
"πt
P",11,CMMI12,,4,2
k,7,CMMI8,,1,1
),11,CMR12,,1,1
R,11,CMMI12,,1,1
2,7,CMR8,,1,1
[,11,CMR12,,1,1
