text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
M,17,Times-Roman,,1,1
,5,Times-Roman,,0,0
1,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
p,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
h,10,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
8
7
2
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Fast ﬂavor oscillations in dense neutrino media with collisions,11,CMBX12,,63,63
"Joshua D. Martin,",9,CMR10,,17,17
"1, 2,",6,CMR7,,5,5
∗,6,CMSY7,,1,1
"J. Carlson,",9,CMR10,,11,11
2,6,CMR7,,1,1
"Vincenzo Cirigliano,",9,CMR10,,20,20
2,6,CMR7,,1,1
and Huaiyu Duan,9,CMR10,,15,15
1,6,CMR7,,1,1
1,5,CMR6,,1,1
"Department of Physics & Astronomy, University of New Mexico, Albuquerque, New Mexico 87131, USA",8,CMTI9,,95,95
2,5,CMR6,,1,1
"Theoretical Division, Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA",8,CMTI9,,87,87
"(Dated: March 2, 2021)",8,CMR9,,22,22
