text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
y,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
M,17,Times-Roman,,1,1
,5,Times-Roman,,0,0
"6
2",10,Times-Roman,,3,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
h,10,Times-Roman,,1,1
t,5,Times-Roman,,1,1
-,6,Times-Roman,,1,1
l,5,Times-Roman,,1,1
c,8,Times-Roman,,1,1
"u
n",10,Times-Roman,,3,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
9
0
7
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Annu. Rev. Nucl. Part. Sci. 2021. 71:1–31,6,CMR7,,41,41
Keywords,8,CMSSBX10,,8,8
"This article’s doi:
10.1146/annurev-nucl-102419-041903",6,CMR7,,54,34
Copyright,6,CMR7,,9,9
©,6,SFRM0700,,1,1
"2021 by Annual Reviews.
All rights reserved",6,CMR7,,43,23
Annu. Rev. Nucl. Part. Sci. in press.,6,CMR7,,37,37
Abstract,8,CMSSBX10,,8,8
Chiral Eﬀective Field,20,CMBX12,,21,21
"Theory and the
High-Density Nuclear",20,CMBX12,,35,20
Equation of State,20,CMBX12,,17,17
"C. Drischler,",11,CMBX12,,13,13
1,7,CMBX8,,1,1
",",7,CMMIB8,,1,1
2,7,CMBX8,,1,1
",",7,CMMIB8,,1,1
3,7,CMBX8,,1,1
"J.W. Holt,",11,CMBX12,,10,10
4,7,CMBX8,,1,1
"and
C. Wellenhofer,",11,CMBX12,,19,15
5,7,CMBX8,,1,1
",",7,CMMIB8,,1,1
6,7,CMBX8,,1,1
1,4,CMBX5,,1,1
"Department of Physics, University of California, Berkeley, California 94720,
USA",6,CMR7,,80,76
2,4,CMBX5,,1,1
