word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
MNRAS,5,1.0,0.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
"000,",4,0.0,0.0,0.75,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
1–19,4,0.0,0.0,0.75,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
(2019),6,0.0,0.0,0.6666666666666666,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
Preprint,8,0.125,0.875,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
January,7,0.14285714285714285,0.8571428571428571,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
"5,",2,0.0,0.0,0.5,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
2021,4,0.0,0.0,1.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
Compiled,8,0.125,0.875,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
using,5,0.0,1.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
MNRAS,5,1.0,0.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
LATEX,5,1.0,0.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
style,5,0.0,1.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
ﬁle,3,0.0,1.0,0.0,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
v3.0,4,0.0,0.25,0.5,0.2798507462686567,0.7201492537313433,15,67,0.15614617940199335,0.10963455149501666
Physical,8,0.125,0.875,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
conditions,10,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
and,3,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
redshift,8,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
evolution,9,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
of,2,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
optically,9,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
thin,4,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
C,1,1.0,0.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
iii,3,0.0,1.0,0.0,0.504424778761062,0.49557522123893805,10,1,0.15614617940199335,0.6245847176079734
absorbers:,10,0.0,0.9,0.0,0.3,0.7,3,1,0.15614617940199335,0.7674418604651163
Low−𝑧,5,0.2,0.6,0.0,0.3,0.7,3,1,0.15614617940199335,0.7674418604651163
sample,6,0.0,1.0,0.0,0.3,0.7,3,1,0.15614617940199335,0.7674418604651163
Abhisek,7,0.14285714285714285,0.8571428571428571,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
Mohapatra1,10,0.1,0.8,0.1,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
"∗,",2,0.0,0.0,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
R.,2,0.5,0.0,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
Srianand2,9,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
",",1,0.0,0.0,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
Ananta,6,0.16666666666666666,0.8333333333333334,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
C.,2,0.5,0.0,0.0,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
Pradhan1,8,0.125,0.75,0.125,0.46078431372549017,0.5392156862745099,9,1,0.15614617940199335,0.6611295681063123
1,1,0.0,0.0,1.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
Department,10,0.1,0.9,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
of,2,0.0,1.0,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
Physics,7,0.14285714285714285,0.8571428571428571,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
and,3,0.0,1.0,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
"Astronomy,",10,0.1,0.8,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
National,8,0.125,0.875,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
Institute,9,0.1111111111111111,0.8888888888888888,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
of,2,0.0,1.0,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
"Technology,",11,0.09090909090909091,0.8181818181818182,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
"Rourkela,",9,0.1111111111111111,0.7777777777777778,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
Odisha,6,0.16666666666666666,0.8333333333333334,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
769,3,0.0,0.0,1.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
"008,",4,0.0,0.0,0.75,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
India,5,0.2,0.8,0.0,0.5590062111801242,0.44099378881987583,15,6,0.15946843853820597,0.4651162790697675
arXiv:2101.00032v1,18,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.9090909090909091,0.09090909090909094,5,1,0.0,0.8538205980066444
[astro-ph.GA],13,0.15384615384615385,0.5384615384615384,0.0,0.9090909090909091,0.09090909090909094,5,1,0.0,0.8538205980066444
31,2,0.0,0.0,1.0,0.9090909090909091,0.09090909090909094,5,1,0.0,0.8538205980066444
Dec,3,0.3333333333333333,0.6666666666666666,0.0,0.9090909090909091,0.09090909090909094,5,1,0.0,0.8538205980066444
2020,4,0.0,0.0,1.0,0.9090909090909091,0.09090909090909094,5,1,0.0,0.8538205980066444
