word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
Astronomy,9,0.1111111111111111,0.8888888888888888,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
&,1,0.0,0.0,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
Astrophysics,12,0.08333333333333333,0.9166666666666666,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
manuscript,10,0.0,1.0,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
no.,3,0.0,0.6666666666666666,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
Cuciti_sample_language,22,0.045454545454545456,0.8636363636363636,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
©ESO,4,0.75,0.0,0.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
2021,4,0.0,0.0,1.0,0.34946236559139787,0.6505376344086021,8,35,0.24083769633507854,0.02617801047120416
January,7,0.14285714285714285,0.8571428571428571,0.0,0.21311475409836064,0.7868852459016393,3,1,0.24083769633507854,0.6806282722513088
"6,",2,0.0,0.0,0.5,0.21311475409836064,0.7868852459016393,3,1,0.24083769633507854,0.6806282722513088
2021,4,0.0,0.0,1.0,0.21311475409836064,0.7868852459016393,3,1,0.24083769633507854,0.6806282722513088
Radio,5,0.2,0.8,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
halos,5,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
in,2,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
a,1,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
mass-selected,13,0.0,0.9230769230769231,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
sample,6,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
of,2,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
75,2,0.0,0.0,1.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
galaxy,6,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
clusters,8,0.0,1.0,0.0,0.45045045045045046,0.5495495495495495,10,1,0.27225130890052357,0.418848167539267
Paper,5,0.2,0.8,0.0,0.30327868852459017,0.6967213114754098,8,1,0.4083769633507853,0.3612565445026178
I,1,1.0,0.0,0.0,0.30327868852459017,0.6967213114754098,8,1,0.4083769633507853,0.3612565445026178
