word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
Draft,5,0.2,0.8,0.0,0.32051282051282054,0.6794871794871795,5,1,0.266304347826087,0.5760869565217391
version,7,0.0,1.0,0.0,0.32051282051282054,0.6794871794871795,5,1,0.266304347826087,0.5760869565217391
January,7,0.14285714285714285,0.8571428571428571,0.0,0.32051282051282054,0.6794871794871795,5,1,0.266304347826087,0.5760869565217391
"5,",2,0.0,0.0,0.5,0.32051282051282054,0.6794871794871795,5,1,0.266304347826087,0.5760869565217391
2021,4,0.0,0.0,1.0,0.32051282051282054,0.6794871794871795,5,1,0.266304347826087,0.5760869565217391
Typeset,7,0.14285714285714285,0.8571428571428571,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
using,5,0.0,1.0,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
LATEX,5,1.0,0.0,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
twocolumn,9,0.0,1.0,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
style,5,0.0,1.0,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
in,2,0.0,1.0,0.0,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
AASTeX63,8,0.625,0.125,0.25,0.4270833333333333,0.5729166666666667,7,1,0.266304347826087,0.4782608695652174
Metastable,10,0.1,0.9,0.0,0.392,0.608,7,1,0.3804347826086957,0.32065217391304346
Helium,6,0.16666666666666666,0.8333333333333334,0.0,0.392,0.608,7,1,0.3804347826086957,0.32065217391304346
Absorptions,11,0.09090909090909091,0.9090909090909091,0.0,0.392,0.608,7,1,0.3804347826086957,0.32065217391304346
with,4,0.0,1.0,0.0,0.392,0.608,7,1,0.3804347826086957,0.32065217391304346
3D,2,0.5,0.0,0.5,0.392,0.608,7,1,0.3804347826086957,0.32065217391304346
