text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                                  Draft version July 5, 2021",50.0,0.2894736842105263,0.7105263157894737,5.0,1.0,0.15822784810126583,0.759493670886076
                                                  Typeset using LATEX twocolumn style in AASTeX63,50.0,0.422680412371134,0.5773195876288659,7.0,1.0,0.15822784810126583,0.6930379746835442
                                                              The Evolution of the Lyman-Alpha Luminosity Function During Reionization,62.0,0.47761194029850745,0.5223880597014925,9.0,1.0,0.1962025316455696,0.5759493670886076
"                                                  Alexa M. Morales,1, 2 Charlotte A. Mason,2, ∗ Sean Bruton,3 Max Gronke,4, ∗ Francesco Haardt,5, 6 and",50.0,0.5629139072847682,0.4370860927152318,17.0,1.0,0.15822784810126583,0.5221518987341772
                                                                                          Claudia Scarlata3,90.0,0.14953271028037382,0.8504672897196262,2.0,1.0,0.2848101265822785,0.6613924050632911
"                                                                             1 FloridaInternational University, 11200 SW 8 St., Miami, FL 33199, USA",77.0,0.41216216216216217,0.5878378378378378,11.0,1.0,0.24367088607594936,0.5316455696202531
"                                                                  2 Center for Astrophysics | Harvard & Smithsonian, 60 Garden St., Cambridge, MA 02138, USA",66.0,0.48717948717948717,0.5128205128205128,15.0,1.0,0.2088607594936709,0.5063291139240507
"                                                         3 Minnesota Institute for Astrophysics, University of Minnesota, 116 Church St SE, Minneapolis, MN 55455, USA",57.0,0.5662650602409639,0.4337349397590361,16.0,1.0,0.18037974683544303,0.47468354430379744
"                                                                   4 Department of Physics & Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA",67.0,0.487012987012987,0.512987012987013,13.0,1.0,0.2120253164556962,0.5126582278481013
arXiv:2101.01205v3 [astro-ph.GA] 2 Jul 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.8639240506329113
"                                                                                5 DiSAT, Università dell’Insubria, via Valleggio 11, 22100 Como, Italy",80.0,0.4105960264900662,0.5894039735099338,10.0,1.0,0.25316455696202533,0.5221518987341772
