text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                              Astronomy & Astrophysics manuscript no. obscuration_final                                                                            ©ESO 2021,46.0,0.3191489361702128,0.6808510638297872,8.0,39.0,0.23958333333333334,0.02083333333333337
"                                              January 5, 2021",46.0,0.21311475409836064,0.7868852459016393,3.0,1.0,0.23958333333333334,0.6822916666666667
                                                        The relation between AGN type and host galaxy properties,56.0,0.42857142857142855,0.5714285714285714,9.0,1.0,0.2916666666666667,0.41666666666666663
"                                                                          V. A. Masoura1, 2 , G. Mountrichas3, 1 , I. Georgantopoulos1 , M. Plionis1, 2",74.0,0.41721854304635764,0.5827814569536424,15.0,1.0,0.3854166666666667,0.21354166666666663
                                                    1,52.0,0.018867924528301886,0.9811320754716981,1.0,1.0,0.2708333333333333,0.7239583333333333
"                                                        National Observatory of Athens, V. Paulou & I. Metaxa, 15 236 Penteli, Greece e-mail: vassi.lia.mas@gmail.com",56.0,0.5757575757575758,0.4242424242424242,15.0,1.0,0.2916666666666667,0.140625
                                                    2,52.0,0.018867924528301886,0.9811320754716981,1.0,1.0,0.2708333333333333,0.7239583333333333
"                                                        Section of Astrophysics, Astronomy and Mechanics, Department of Physics, Aristotle University of Thessaloniki, 54 124, Thessa-",56.0,0.6098901098901099,0.39010989010989006,16.0,1.0,0.2916666666666667,0.05208333333333337
"                                                        loniki, Greece",56.0,0.18571428571428572,0.8142857142857143,2.0,1.0,0.2916666666666667,0.6354166666666667
                                                    3,52.0,0.018867924528301886,0.9811320754716981,1.0,1.0,0.2708333333333333,0.7239583333333333
"                                                        Instituto de Fisica de Cantabria (CSIC-Universidad de Cantabria), Avenida de los Castros, 39005 Santander, Spain",56.0,0.5833333333333334,0.41666666666666663,15.0,1.0,0.2916666666666667,0.125
"                                                    January 5, 2021",52.0,0.19402985074626866,0.8059701492537313,3.0,1.0,0.2708333333333333,0.6510416666666667
                                                                                                                 ABSTRACT,113.0,0.06611570247933884,0.9338842975206612,1.0,1.0,0.5885416666666666,0.36979166666666663
arXiv:2101.00724v1 [astro-ph.GA] 3 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7760416666666666
"                                                    We use 3,213 Active Galactic Nuclei (AGNs) from the XMM-XXL northern field to investigate the relation of AGN type with host",52.0,0.5909090909090909,0.40909090909090906,21.0,1.0,0.2708333333333333,0.08333333333333337
"                                                    galaxy properties. Applying a Bayesian method, we derive the hardness ratios (HRs) and through these the hydrogen column density",52.0,0.6111111111111112,0.38888888888888884,19.0,1.0,0.2708333333333333,0.0625
                                                    (NH ) for each source. We consider as absorbed sources (type-2) those with NH > 1021.5 cm−2 . We examine the star formation rate,52.0,0.5833333333333334,0.41666666666666663,24.0,1.0,0.2708333333333333,0.0625
                                                    (SFR) as well the stellar mass (M∗ ) distributions for both absorbed and unabsorbed sources. Our work indicates that there is no,52.0,0.5944444444444444,0.40555555555555556,22.0,1.0,0.2708333333333333,0.0625
"                                                    significant link between the AGN type and these host galaxy properties. Next, we investigate whether the AGN power, as represented",52.0,0.6098901098901099,0.39010989010989006,20.0,1.0,0.2708333333333333,0.05208333333333337
"                                                    by its X-ray luminosity, LX , correlates with any deviation of the host galaxy’s place from the so-called Main Sequence of galaxies, and",52.0,0.6063829787234043,0.3936170212765957,23.0,1.0,0.2708333333333333,0.02083333333333337
                                                    we examine this separately for the obscured and the unobscured AGN populations. To take into account the effect of M∗ and redshift,52.0,0.5989010989010989,0.4010989010989011,22.0,1.0,0.2708333333333333,0.05208333333333337
"                                                    on SFR, we use the normalised SFR (SFRnorm ). We find that the correlation between LX and SFRnorm , follows approximately the same",52.0,0.5934065934065934,0.4065934065934066,23.0,1.0,0.2708333333333333,0.05208333333333337
"                                                    trend for both absorbed and unabsorbed sources, a result that favours the standard AGN unification models. Finally, we explore the",52.0,0.6098901098901099,0.39010989010989006,20.0,1.0,0.2708333333333333,0.05208333333333337
"                                                    connection between the obscuration, NH , and the SFR. We find that there is no relation between these, suggesting that the obscuration",52.0,0.6075268817204301,0.3924731182795699,22.0,1.0,0.2708333333333333,0.03125
                                                    is not related to the large scale SFR in the galaxy.,52.0,0.40384615384615385,0.5961538461538461,11.0,1.0,0.2708333333333333,0.45833333333333337
"                                                    Key words. Extragalactic Astrophysics, Active Galactic Nuclei, X-ray absorption, SFR",52.0,0.5514705882352942,0.44852941176470584,10.0,1.0,0.2708333333333333,0.29166666666666663
"                                              1. Introduction                                                            et al. 2020).They also examined the SFRnorm , that is the observed",46.0,0.3689839572192513,0.6310160427807487,14.0,31.0,0.23958333333333334,0.02604166666666663
"                                                                                                                         SFR divided by the expected SFR at a given M∗ and redshift, as a",121.0,0.2756756756756757,0.7243243243243243,14.0,1.0,0.6302083333333334,0.03645833333333337
                                              Active Galactic Nuclei (AGNs) are among the most luminous                  function of the AGN power (see also Mullaney et al. 2015; Bern-,46.0,0.5489130434782609,0.45108695652173914,21.0,10.0,0.23958333333333334,0.04166666666666663
"                                              radio, optical and X-ray sources in the Universe. They are pow-            hard et al. 2019; Grimmett et al. 2020). Based on their results, the",46.0,0.5767195767195767,0.42328042328042326,24.0,7.0,0.23958333333333334,0.015625
"                                              ered by accretion onto supermassive black holes (SMBHs), MBH               AGN enhances or quenches the star formation of its host galaxy",46.0,0.5683060109289617,0.4316939890710383,20.0,8.0,0.23958333333333334,0.046875
"                                              > 106 M , which are located in their centres. Despite the dif-             depending on the location of the host galaxy relative to the star",46.0,0.5591397849462365,0.4408602150537635,25.0,7.0,0.23958333333333334,0.03125
                                              ference in physical scale between the SMBH and the galaxy                  formation main sequence. Bernhard et al. (2019) used data from,46.0,0.5519125683060109,0.4480874316939891,20.0,10.0,0.23958333333333334,0.046875
