text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                                Draft version January 7, 2021",48.0,0.3246753246753247,0.6753246753246753,5.0,1.0,0.26666666666666666,0.5722222222222222
                                                Preprint typeset using LATEX style emulateapj v. 12/16/11,48.0,0.47619047619047616,0.5238095238095238,8.0,1.0,0.26666666666666666,0.41666666666666663
                                                                        THE CLUSTERS HIDING IN PLAIN SIGHT (CHiPS ) SURVEY:,72.0,0.34959349593495936,0.6504065040650406,9.0,1.0,0.4,0.31666666666666665
"                                                                   CHIPS1911+4455, A RAPIDLY-COOLING CORE IN A MERGING CLUSTER",67.0,0.4126984126984127,0.5873015873015873,8.0,1.0,0.37222222222222223,0.30000000000000004
"                                              Taweewat Somboonpanyakul1 , Michael McDonald1 , Matthew Bayliss2 , Mark Voit3 , Megan Donahue3 , Massimo",46.0,0.5933333333333334,0.4066666666666666,16.0,1.0,0.25555555555555554,0.16666666666666663
"                                                               Gaspari4,5 , Håkon Dahle6 , Emil Rivera-Thorsen6 , and Antony Stark7",63.0,0.44696969696969696,0.553030303030303,11.0,1.0,0.35,0.2666666666666667
"                                                                                                     Draft version January 7, 2021",101.0,0.19230769230769232,0.8076923076923077,5.0,1.0,0.5611111111111111,0.2777777777777778
                                                                                                    ABSTRACT,100.0,0.07407407407407407,0.9259259259259259,1.0,1.0,0.5555555555555556,0.4
"                                                          We present high-resolution optical images from the Hubble Space Telescope, X-ray images from",58.0,0.5333333333333333,0.4666666666666667,13.0,1.0,0.32222222222222224,0.16666666666666663
"                                                       the Chandra X-ray Observatory, and optical spectra from the Nordic Optical Telescope for a newly-",55.0,0.5460526315789473,0.45394736842105265,15.0,1.0,0.3055555555555556,0.15555555555555556
arXiv:2101.01731v1 [astro-ph.GA] 5 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7611111111111111
"                                                       discovered galaxy cluster, CHIPS1911+4455, at z = 0.485 ± 0.005. CHIPS1911+4455 was discovered",55.0,0.5503355704697986,0.44966442953020136,13.0,1.0,0.3055555555555556,0.17222222222222228
"                                                       in the Clusters Hiding in Plain Sight (CHiPS ) survey, which sought to discover galaxy clusters with",55.0,0.5419354838709678,0.4580645161290322,17.0,1.0,0.3055555555555556,0.13888888888888884
                                                       extreme central galaxies that were misidentified as isolated X-ray point sources in the ROSAT All-,55.0,0.5490196078431373,0.4509803921568627,15.0,1.0,0.3055555555555556,0.15000000000000002
"                                                       Sky Survey. With new Chandra X-ray observations, we find the core (r = 10 kpc) entropy to be",55.0,0.5102040816326531,0.4897959183673469,18.0,1.0,0.3055555555555556,0.18333333333333335
                                                       17+2          2,55.0,0.07142857142857142,0.9285714285714286,2.0,6.0,0.3055555555555556,0.6111111111111112
"                                                          −9 keV cm , suggesting a strong cool core, which are typically found at the centers of relaxed",58.0,0.506578947368421,0.493421052631579,18.0,1.0,0.32222222222222224,0.15555555555555556
"                                                       clusters. However, the large-scale morphology of CHIPS1911+4455 is highly asymmetric, pointing to",55.0,0.5657894736842105,0.4342105263157895,12.0,1.0,0.3055555555555556,0.15555555555555556
"                                                       a more dynamically active and turbulent cluster. Furthermore, the Hubble images reveal a massive,",55.0,0.5526315789473685,0.4473684210526315,14.0,1.0,0.3055555555555556,0.15555555555555556
                                                       filamentary starburst near the brightest cluster galaxy (BCG). We measure the star formation rate,55.0,0.5526315789473685,0.4473684210526315,14.0,1.0,0.3055555555555556,0.15555555555555556
"                                                       for the BCG to be 140–190 M yr−1 , which is one of the highest rates measured in a central cluster",55.0,0.5098039215686274,0.4901960784313726,21.0,1.0,0.3055555555555556,0.15000000000000002
                                                       galaxy to date. One possible scenario for CHIPS1911+4455 is that the cool core was displaced during,55.0,0.5454545454545454,0.4545454545454546,16.0,1.0,0.3055555555555556,0.1444444444444445
"                                                       a major merger and rapidly cooled, with cool, star-forming gas raining back toward the core. This",55.0,0.5394736842105263,0.4605263157894737,16.0,1.0,0.3055555555555556,0.15555555555555556
"                                                       unique system is an excellent case study for high-redshift clusters, where such phenomena are proving",55.0,0.5576923076923077,0.4423076923076923,15.0,1.0,0.3055555555555556,0.1333333333333333
                                                       to be more common. Further studies of such systems will drastically improve our understanding of,55.0,0.543046357615894,0.45695364238410596,15.0,1.0,0.3055555555555556,0.1611111111111111
"                                                       the relation between cluster mergers and cooling, and how these fit in the bigger picture of active",55.0,0.538961038961039,0.461038961038961,17.0,1.0,0.3055555555555556,0.1444444444444445
                                                       galactic nuclei (AGN) feedback.,55.0,0.32558139534883723,0.6744186046511628,4.0,1.0,0.3055555555555556,0.5222222222222221
                                                       Subject headings: galaxies: clusters: general — galaxies: clusters: intracluster medium — X-rays:,55.0,0.5657894736842105,0.4342105263157895,12.0,1.0,0.3055555555555556,0.15555555555555556
                                                                          galaxies: clusters,74.0,0.18478260869565216,0.8152173913043479,2.0,1.0,0.4111111111111111,0.48888888888888893
                                                                  1. INTRODUCTION                                     ing (e.g. Rafferty et al. 2008; Bı̂rzan et al. 2008; Hlavacek-,66.0,0.36666666666666664,0.6333333333333333,13.0,19.0,0.36666666666666664,0.0
                                                 Early X-ray observations of the intracluster medium                  Larrondo et al. 2015).,49.0,0.45714285714285713,0.5428571428571429,11.0,10.0,0.2722222222222222,0.2222222222222222
                                              (ICM) in the center of galaxy clusters revealed cooling                    Galaxy clusters with signatures of cooling in their cen-,46.0,0.536723163841808,0.46327683615819204,18.0,11.0,0.25555555555555554,0.01666666666666672
"                                              times much shorter than the Hubble time, leading to                     ters are often called “cool-core” (CC) clusters, with their",46.0,0.5310734463276836,0.4689265536723164,18.0,11.0,0.25555555555555554,0.01666666666666672
"                                              the development of the cooling flow model (e.g., Fabian                 counterparts being referred to as “non cool-core” (NCC)",46.0,0.5491329479768786,0.4508670520231214,17.0,9.0,0.25555555555555554,0.03888888888888886
"                                              1994). In this model, hot gas in dense cores should ra-                 clusters. Hudson et al. (2010) found that the best way",46.0,0.5232558139534884,0.4767441860465116,21.0,9.0,0.25555555555555554,0.0444444444444444
                                              diatively cool and fuel 100–1000 M /yr starbursts in the                to segregate the two is to consider their central cooling,46.0,0.5428571428571428,0.4571428571428572,20.0,9.0,0.25555555555555554,0.02777777777777779
"                                              central brightest cluster galaxy (BCG). However, many                   time (tcool ). Specifically, CC clusters have tcool < 7.7",46.0,0.5428571428571428,0.4571428571428572,17.0,10.0,0.25555555555555554,0.02777777777777779
"                                              studies have shown that BCGs are only forming stars                     Gyr, while clusters with tcool < 1.0 Gyr are referred to",46.0,0.5114942528735632,0.4885057471264368,20.0,11.0,0.25555555555555554,0.033333333333333326
"                                              at ∼1% of this rate (e.g., McDonald et al. 2018). A                     as “strong CCs”. A number of observational studies have",46.0,0.5086705202312138,0.49132947976878616,20.0,11.0,0.25555555555555554,0.03888888888888886
                                              promising mechanism proposed for preventing cooling                     found that CCs are mostly found in relaxed clusters while,46.0,0.5371428571428571,0.46285714285714286,16.0,11.0,0.25555555555555554,0.02777777777777779
"                                              of the ICM is AGN heating by jets and bubble-induced                    NCCs reside in dynamically-active clusters. Indeed, all",46.0,0.5317919075144508,0.4682080924855492,17.0,11.0,0.25555555555555554,0.03888888888888886
                                              weak shocks (see reviews by Fabian 2012; McNamara &                     of the strongest CCs known (based on cooling rate) are,46.0,0.5116279069767442,0.4883720930232558,19.0,11.0,0.25555555555555554,0.0444444444444444
"                                              Nulsen 2012; Gaspari et al. 2020). Evidence supporting                  found in the most relaxed clusters (e.g., Phoenix (Mc-",46.0,0.5406976744186046,0.4593023255813954,17.0,10.0,0.25555555555555554,0.0444444444444444
"                                              these theories includes the ubiquitous presence of radio                Donald et al. 2012), Abell 1835 (McNamara et al. 2006),",46.0,0.5491329479768786,0.4508670520231214,18.0,9.0,0.25555555555555554,0.03888888888888886
                                              galaxies at the center of clusters (Sun 2009) and the sim-              Zw3146 (Edge et al. 1994)). This is also consistent with a,46.0,0.5454545454545454,0.4545454545454546,22.0,8.0,0.25555555555555554,0.022222222222222254
                                              ilarity between the mechanical energy released by AGN                   variety of other studies that found star-forming BCGs in,46.0,0.5402298850574713,0.45977011494252873,17.0,10.0,0.25555555555555554,0.033333333333333326
                                              driven bubbles and the energy needed to quench cool-                    the most relaxed CC clusters (Crawford et al. 1999; Don-,46.0,0.5229885057471264,0.4770114942528736,19.0,11.0,0.25555555555555554,0.033333333333333326
                                                                                                                      ahue et al. 2010; Molendi et al. 2016; Cerulo et al. 2019).,118.0,0.2711864406779661,0.728813559322034,12.0,1.0,0.6555555555555556,0.01666666666666672
"                                                   1 Kavli Institute for Astrophysics and Space Research, Mas-        On the other hand, morphologically-disturbed clusters",51.0,0.5789473684210527,0.42105263157894735,15.0,5.0,0.2833333333333333,0.050000000000000044
"                                                sachusetts Institute of Technology, 77 Massachusetts Avenue,          (which are likely to be recent mergers) generally have",48.0,0.5813953488372093,0.41860465116279066,16.0,6.0,0.26666666666666666,0.0444444444444444
"                                                Cambridge, MA 02139                                                   no evidence for ongoing cooling, suggesting that major",48.0,0.37209302325581395,0.627906976744186,11.0,26.0,0.26666666666666666,0.0444444444444444
"                                                   2 Department of Physics, University of Cincinnati, Cincinnati,",51.0,0.48672566371681414,0.5132743362831859,8.0,1.0,0.2833333333333333,0.37222222222222223
"                                                OH 45221, USA                                                         mergers may have the potential to destroy cool cores",48.0,0.3235294117647059,0.6764705882352942,12.0,29.0,0.26666666666666666,0.05555555555555558
"                                                   4 INAF, Osservatorio di Astrofisica e Scienza dello Spazio, via    (Burns et al. 2008; Poole et al. 2008) through shock-",51.0,0.5730994152046783,0.42690058479532167,20.0,3.0,0.2833333333333333,0.050000000000000044
"                                                P. Gobetti 93/3, 40129 Bologna, Italy                                 heating (Burns et al. 1997) and mixing (Gómez et al.",48.0,0.4444444444444444,0.5555555555555556,16.0,17.0,0.26666666666666666,0.050000000000000044
"                                                   5 Department of Astrophysical Sciences, Princeton University,",51.0,0.49107142857142855,0.5089285714285714,7.0,1.0,0.2833333333333333,0.37777777777777777
                                                                                                                      2002).,118.0,0.04838709677419355,0.9516129032258065,1.0,1.0,0.6555555555555556,0.3111111111111111
"                                                Princeton, NJ 08544, USA",48.0,0.2916666666666667,0.7083333333333333,4.0,1.0,0.26666666666666666,0.6
"                                                   6 Institute of Theoretical Astrophysics, University of Oslo,          The discovery of CHIPS1911+4455 (Somboonpa-",51.0,0.5609756097560976,0.4390243902439024,13.0,6.0,0.2833333333333333,0.0888888888888889
"                                                P.O. Box 1029, Blindern, NO-0315 Oslo, Norway                         nyakul et al., in press) runs counter to these estab-",48.0,0.4853801169590643,0.5146198830409356,17.0,13.0,0.26666666666666666,0.050000000000000044
"                                                   7 Harvard-Smithsonian Center for Astrophysics, 60 Garden",51.0,0.4672897196261682,0.5327102803738317,7.0,1.0,0.2833333333333333,0.40555555555555556
"                                                                                                                      lished norms, since it not only harbors a very blue (star-",118.0,0.2727272727272727,0.7272727272727273,11.0,1.0,0.6555555555555556,0.022222222222222254
