text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                                             Gravitational tuning forks and hierarchical triple systems,61.0,0.4369747899159664,0.5630252100840336,7.0,1.0,0.3609467455621302,0.29585798816568043
                                                                                   Vitor Cardoso and Francisco Duque,83.0,0.25,0.75,5.0,1.0,0.4911242603550296,0.31360946745562135
"                                                                  CENTRA, Departamento de Fı́sica, Instituto Superior Técnico – IST,",66.0,0.44360902255639095,0.5563909774436091,9.0,1.0,0.3905325443786982,0.21301775147928992
"                                                               Universidade de Lisboa – UL, Avenida Rovisco Pais 1, 1049 Lisboa, Portugal",63.0,0.45985401459854014,0.5401459854014599,12.0,1.0,0.3727810650887574,0.18934911242603547
                                                                                               Gaurav Khanna,95.0,0.1111111111111111,0.8888888888888888,2.0,1.0,0.5621301775147929,0.36094674556213013
"                                                          Department of Physics and Center for Scientific Computing and Visualization Research,",58.0,0.5244755244755245,0.4755244755244755,11.0,1.0,0.3431952662721893,0.15384615384615385
"                                                                         University of Massachusetts, Darthmouth, MA 02747",73.0,0.36065573770491804,0.639344262295082,6.0,1.0,0.4319526627218935,0.2781065088757396
"                                                               Department of Physics, The University of Rhode Island, Kingston, RI 02881",63.0,0.4632352941176471,0.5367647058823529,11.0,1.0,0.3727810650887574,0.1952662721893491
                                                         We study gravitational wave (GW) emission in the strong-field regime by a hierarchical triple,57.0,0.5333333333333333,0.4666666666666667,14.0,1.0,0.33727810650887574,0.1124260355029586
                                                      system composed of a binary system placed in the vicinity of a supermassive black hole (SMBH). The,54.0,0.5394736842105263,0.4605263157894737,17.0,1.0,0.31952662721893493,0.10059171597633132
                                                      LIGO-Virgo collaboration recently reported evidence for coalescences with this dynamical origin.,54.0,0.5733333333333334,0.42666666666666664,11.0,1.0,0.31952662721893493,0.1124260355029586
                                                      These systems are common in galactic centers and thus are a target for the space-based LISA,54.0,0.5241379310344828,0.4758620689655172,16.0,1.0,0.31952662721893493,0.14201183431952658
arXiv:2101.01186v2 [gr-qc] 23 Apr 2021,0.0,0.8947368421052632,0.10526315789473684,5.0,1.0,0.0,0.7751479289940828
"                                                      mission as well as other advanced detectors. Doppler shifts, aberration, lensing and strong amplitude",54.0,0.567741935483871,0.432258064516129,14.0,1.0,0.31952662721893493,0.08284023668639051
