text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                              Astronomy & Astrophysics manuscript no. ms_v2                                                                                      ©ESO 2021,46.0,0.25806451612903225,0.7419354838709677,8.0,44.0,0.24083769633507854,0.02617801047120416
"                                              January 5, 2021",46.0,0.21311475409836064,0.7868852459016393,3.0,1.0,0.24083769633507854,0.6806282722513088
                                                                                                         Letter to the Editor,105.0,0.136,0.864,4.0,1.0,0.5497382198952879,0.3455497382198953
                                                  The Near-Sun Streamer Belt Solar Wind: Turbulence and Solar,50.0,0.46788990825688076,0.5321100917431192,9.0,1.0,0.2617801047120419,0.4293193717277487
                                                                     Wind Acceleration,69.0,0.18604651162790697,0.813953488372093,2.0,1.0,0.3612565445026178,0.549738219895288
"                                               C. H. K. Chen1 , B. D. G. Chandran2 , L. D. Woodham3 , S. I. Jones-Mecholsky4 , J. C. Perez5 , S. Bourouaine5, 6 , T. A.",47.0,0.5568862275449101,0.44311377245508987,28.0,1.0,0.24607329842931938,0.12565445026178013
"                                                                    Bowen7 , K. G. Klein8 , M. Moncuquet9 , J. C. Kasper10, 11 , S. D. Bale1, 3, 7, 12",68.0,0.42,0.5800000000000001,20.0,1.0,0.35602094240837695,0.2146596858638743
                                                     1,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         School of Physics and Astronomy, Queen Mary University of London, London E1 4NS, UK",57.0,0.5,0.5,14.0,1.0,0.29842931937172773,0.2670157068062827
                                                         e-mail: christopher.chen@qmul.ac.uk,57.0,0.3695652173913043,0.6304347826086957,2.0,1.0,0.29842931937172773,0.5183246073298429
                                                     2,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         Department of Physics and Astronomy, University of New Hampshire, Durham, NH 03824, USA",57.0,0.5208333333333334,0.47916666666666663,13.0,1.0,0.29842931937172773,0.24607329842931935
                                                     3,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         Department of Physics, Imperial College London, London SW7 2AZ, UK",57.0,0.4634146341463415,0.5365853658536586,10.0,1.0,0.29842931937172773,0.356020942408377
                                                     4,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA",57.0,0.43478260869565216,0.5652173913043479,9.0,1.0,0.29842931937172773,0.39790575916230364
arXiv:2101.00246v1 [astro-ph.SR] 1 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.774869109947644
                                                     5,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         Department of Aerospace, Physics and Space Sciences, Florida Institute of Technology, Melbourne, FL 32901, USA",57.0,0.5748502994011976,0.4251497005988024,15.0,1.0,0.29842931937172773,0.12565445026178013
                                                     6,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
"                                                         Johns Hopkins University Applied Physics Laboratory, Laurel, MD 20723, USA",57.0,0.4961832061068702,0.5038167938931297,10.0,1.0,0.29842931937172773,0.31413612565445026
                                                     7,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2774869109947644,0.7172774869109948
