text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                               Astronomy & Astrophysics manuscript no. ms                                                                                          ©ESO 2021,47.0,0.2393617021276596,0.7606382978723404,8.0,46.0,0.23618090452261306,0.055276381909547756
"                                               May 25, 2021",47.0,0.1694915254237288,0.8305084745762712,3.0,1.0,0.23618090452261306,0.7035175879396984
                                                         Multiepoch VLT − FORS spectropolarimetric observations of,57.0,0.4473684210526316,0.5526315789473684,7.0,1.0,0.2864321608040201,0.42713567839195976
                                                             supernova 2012aw reveal an asymmetric explosion,61.0,0.3888888888888889,0.6111111111111112,6.0,1.0,0.3065326633165829,0.457286432160804
"                                                                        Luc Dessart1 , Douglas C. Leonard2 , D. John Hillier3 , and Giuliano Pignata4, 5",72.0,0.4342105263157895,0.5657894736842105,15.0,1.0,0.36180904522613067,0.2361809045226131
                                                     1,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2663316582914573,0.728643216080402
"                                                         Institut d’Astrophysique de Paris, CNRS-Sorbonne Université, 98 bis boulevard Arago, F-75014 Paris, France.",57.0,0.5792682926829268,0.4207317073170732,13.0,1.0,0.2864321608040201,0.1758793969849246
                                                     2,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2663316582914573,0.728643216080402
"                                                         Department of Astronomy, San Diego State University, San Diego, CA 92182-1221, USA.",57.0,0.5142857142857142,0.48571428571428577,12.0,1.0,0.2864321608040201,0.29648241206030146
                                                     3,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2663316582914573,0.728643216080402
"                                                         Department of Physics and Astronomy & Pittsburgh Particle Physics, Astrophysics, and Cosmology Center (PITT PACC), Univer-",57.0,0.5977653631284916,0.4022346368715084,16.0,1.0,0.2864321608040201,0.10050251256281406
"                                                         sity of Pittsburgh, 3941 O’Hara Street, Pittsburgh, PA 15260, USA.",57.0,0.4634146341463415,0.5365853658536586,10.0,1.0,0.2864321608040201,0.38190954773869346
                                                     4,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2663316582914573,0.728643216080402
"                                                         Departamento de Ciencias Fisicas - Universidad Andres Bello, Avda. Republica 252, Santiago, 8320000 Chile.",57.0,0.5705521472392638,0.42944785276073616,14.0,1.0,0.2864321608040201,0.18090452261306533
                                                     5,53.0,0.018518518518518517,0.9814814814814815,1.0,1.0,0.2663316582914573,0.728643216080402
arXiv:2101.00639v2 [astro-ph.HE] 24 May 2021,0.0,0.9090909090909091,0.09090909090909094,5.0,1.0,0.0,0.778894472361809
"                                                         Millennium Institute of Astrophysics (MAS), Nuncio Monseñor Sotero Sanz 100, Providencia, Santiago, Chile.",57.0,0.5766871165644172,0.4233128834355828,13.0,1.0,0.2864321608040201,0.18090452261306533
                                                    Received; accepted,52.0,0.24285714285714285,0.7571428571428571,2.0,1.0,0.2613065326633166,0.6482412060301508
                                                                                                                 ABSTRACT,113.0,0.06611570247933884,0.9338842975206612,1.0,1.0,0.5678391959798995,0.3919597989949749
                                                    We present VLT − FORS spectropolarimetric observations of the type II supernova (SN) 2012aw taken at seven epochs during the,52.0,0.5965909090909091,0.40340909090909094,20.0,1.0,0.2613065326633166,0.11557788944723613
"                                                    photospheric phase, from 16 to 120 d after explosion. We corrected for interstellar polarization by postulating that the SN polarization",52.0,0.6223404255319149,0.37765957446808507,20.0,1.0,0.2613065326633166,0.055276381909547756
                                                    is naught near the rest wavelength of the strongest lines – this is later confirmed by our modeling. SN 2012aw exhibits intrinsic,52.0,0.5966850828729282,0.4033149171270718,22.0,1.0,0.2613065326633166,0.09045226130653261
"                                                    polarization, with strong variations across lines, and with a magnitude that grows in the 7000 Å line-free region from 0.1 % at 16 d up",52.0,0.5935828877005348,0.4064171122994652,25.0,1.0,0.2613065326633166,0.06030150753768848
                                                    to 1.2 % at 120 d. This behavior is qualitatively similar to observations gathered for other type II SNe. A suitable rotation of Stokes,52.0,0.5989304812834224,0.4010695187165776,24.0,1.0,0.2613065326633166,0.06030150753768848
"                                                    vectors places the bulk of the polarization in q, suggesting the ejecta of SN 2012aw is predominantly axisymmetric. Using an upgraded",52.0,0.6108108108108108,0.3891891891891892,21.0,1.0,0.2613065326633166,0.07035175879396982
"                                                    version of our 2D polarized radiative transfer code, we modeled the wavelength- and time-dependent polarization of SN 2012aw. The",52.0,0.6132596685082873,0.3867403314917127,19.0,1.0,0.2613065326633166,0.09045226130653261
"                                                    key observables may be explained by the presence of a confined region of enhanced 56 Ni at ∼ 4000 km s−1 , which boosts the electron",52.0,0.5815217391304348,0.4184782608695652,26.0,1.0,0.2613065326633166,0.07537688442211055
                                                    density in a cone having an opening angle of ∼ 50 deg and an observer’s inclination of ∼ 70 deg to the axis of symmetry. With this,52.0,0.5714285714285714,0.4285714285714286,27.0,1.0,0.2613065326633166,0.085427135678392
"                                                    fixed asymmetry in time, the observed evolution of the SN 2012aw polarization arises from the evolution of the ejecta optical depth,",52.0,0.6086956521739131,0.3913043478260869,21.0,1.0,0.2613065326633166,0.07537688442211055
"                                                    ionization, and the relative importance of multiple versus single scattering. However, the polarization signatures exhibit numerous",52.0,0.6338797814207651,0.36612021857923494,16.0,1.0,0.2613065326633166,0.08040201005025127
                                                    degeneracies. Cancellation effects at early times imply that low polarization may even occur for ejecta with a large asymmetry. An,52.0,0.6098901098901099,0.39010989010989006,20.0,1.0,0.2613065326633166,0.085427135678392
                                                    axisymmetric ejecta with a latitudinal-dependent explosion energy can also yield similar polarization signatures as asymmetry in the,52.0,0.6304347826086957,0.3695652173913043,17.0,1.0,0.2613065326633166,0.07537688442211055
                                                    56,52.0,0.037037037037037035,0.962962962962963,1.0,1.0,0.2613065326633166,0.728643216080402
"                                                       Ni distribution. In spite of these uncertainties, SN 2012aw provides additional evidence for the generic asymmetry of type II SN",55.0,0.5956284153005464,0.40437158469945356,20.0,1.0,0.27638190954773867,0.08040201005025127
"                                                    ejecta, of which VLT − FORS spectropolarimetric observations are a decisive and exquisite probe.",52.0,0.5608108108108109,0.43918918918918914,14.0,1.0,0.2613065326633166,0.2562814070351759
                                                    Key words. radiative transfer – polarization – supernovae: general – supernova: individual: SN 2012aw,52.0,0.5751633986928104,0.4248366013071896,14.0,1.0,0.2613065326633166,0.23115577889447236
                                               1. Introduction                                                           uum polarization level observed in the optical during the first two,47.0,0.3776595744680851,0.6223404255319149,13.0,30.0,0.23618090452261306,0.055276381909547756
                                                                                                                         months is understood to arise from scattering with free electrons,121.0,0.3010752688172043,0.6989247311827957,10.0,1.0,0.6080402010050251,0.0653266331658291
                                               Photometry and spectroscopy provide critical information on               in a prolate or oblate ejecta (Hoflich 1991; Jeffery 1991a). The,47.0,0.5783783783783784,0.42162162162162165,18.0,8.0,0.23618090452261306,0.07035175879396982
"                                               type II supernova (SN). They characterize, for example, the               polarization angle shows variations in time and across lines, sug-",47.0,0.5775401069518716,0.42245989304812837,19.0,8.0,0.23618090452261306,0.06030150753768848
"                                               timescale over which the energy stored in the ejecta is released,         gesting some departures from axial symmetry. Overall, an asym-",47.0,0.5956284153005464,0.40437158469945356,20.0,5.0,0.23618090452261306,0.08040201005025127
"                                               the color of the escaping radiation, the level of ionization of the       metric distribution of 56 Ni may also account for the observed",47.0,0.5901639344262295,0.4098360655737705,23.0,4.0,0.23618090452261306,0.08040201005025127
"                                               spectrum formation region, and the composition of the ejecta.             polarization (Chugai 1992).",47.0,0.527027027027027,0.472972972972973,12.0,7.0,0.23618090452261306,0.2562814070351759
"                                               Such data do not, however, provide direct constraints on the ge-",47.0,0.4864864864864865,0.5135135135135135,11.0,1.0,0.23618090452261306,0.44221105527638194
"                                               ometry of the explosion. Lacking spatially resolved observations              Subsequently, spectropolarimetric observations have been",47.0,0.6022099447513812,0.39779005524861877,13.0,8.0,0.23618090452261306,0.09045226130653261
"                                               for type II-Plateau (II-P) SNe, spectropolarimetry is the best            gathered for a number of nearby type II SNe, but now of the",47.0,0.5611111111111111,0.4388888888888889,22.0,7.0,0.23618090452261306,0.09547738693467334
"                                               technique to provide constraints on the morphology of SN ejecta,          plateau type, starting with SN 1999em (Leonard et al. 2001). For",47.0,0.5891891891891892,0.41081081081081083,21.0,6.0,0.23618090452261306,0.07035175879396982
"                                               especially at early times (Shapiro & Sutherland 1982). The po-            SN 2004dj, Leonard et al. (2006) collected spectropolarimetric",47.0,0.5901639344262295,0.4098360655737705,18.0,7.0,0.23618090452261306,0.08040201005025127
"                                               larization is linear, caused by scattering with free electrons, and       observations throughout the photospheric and the nebular phase,",47.0,0.6195652173913043,0.3804347826086957,18.0,4.0,0.23618090452261306,0.07537688442211055
                                               is typically less than 1% in the continuum (Wang & Wheeler                up to about a year after explosion. The intrinsic polarization of,47.0,0.553763440860215,0.446236559139785,22.0,9.0,0.23618090452261306,0.0653266331658291
                                               2008). The current spectropolarimetric dataset of type II SNe             the SN was revealed unambiguously by the strong variation in,47.0,0.574585635359116,0.425414364640884,19.0,7.0,0.23618090452261306,0.09045226130653261
"                                               is limited to 10 − 20 objects, mostly because of the scarcity of          polarization across lines. Furthermore, the continuum polariza-",47.0,0.592391304347826,0.40760869565217395,20.0,6.0,0.23618090452261306,0.07537688442211055
"                                               nearby events. Indeed, high signal-to-noise ratio observations are        tion evolved from being small during the photospheric phase to",47.0,0.6120218579234973,0.3879781420765027,18.0,5.0,0.23618090452261306,0.08040201005025127
"                                               required to reveal such a low-level of polarization.                      being maximum at the onset of the nebular phase, subsequently",47.0,0.532967032967033,0.46703296703296704,18.0,12.0,0.23618090452261306,0.085427135678392
"                                                    SN 1987A is a hydrogen-rich, core collapse SN classified as          decreasing as the inverse of the time squared. Chugai (2006) pro-",52.0,0.5645161290322581,0.4354838709677419,21.0,6.0,0.2613065326633166,0.0653266331658291
"                                               type II-peculiar. Unlike type II-P SNe, which arise from red-             posed that the polarization was associated with the excess exci-",47.0,0.5783783783783784,0.42162162162162165,20.0,7.0,0.23618090452261306,0.07035175879396982
"                                               supergiant (RSG) star explosions, the progenitor of SN 1987A              tation and ionization originating from the presence of high ve-",47.0,0.5760869565217391,0.42391304347826086,19.0,8.0,0.23618090452261306,0.07537688442211055
                                               was a blue supergiant star. It is the first SN for which multiepoch       locity 56 Ni fingers or blobs. Although intimately associated with,47.0,0.5989304812834224,0.4010695187165776,23.0,4.0,0.23618090452261306,0.06030150753768848
"                                               multiband polarimetric observations were obtained (Mendez                 ejecta asymmetry, Dessart & Hillier (2011) suggest that the po-",47.0,0.5760869565217391,0.42391304347826086,16.0,9.0,0.23618090452261306,0.07537688442211055
                                               et al. 1988; Vidmachenko et al. 1988; Barrett 1988; Cropper               larization peak at the onset of the nebular phase is caused by a,47.0,0.5513513513513514,0.4486486486486486,23.0,8.0,0.23618090452261306,0.07035175879396982
"                                               et al. 1988; Jeffery 1991b; Wang et al. 2002). The 0.5% contin-           radiative transfer effect as the ejecta turns optically thin, while",47.0,0.5851063829787234,0.4148936170212766,22.0,6.0,0.23618090452261306,0.055276381909547756
"                                                                                                                                                                    Article number, page 1 of 20",164.0,0.11979166666666667,0.8802083333333334,6.0,1.0,0.8241206030150754,0.035175879396984966
avr_spaces,53.34920634920635,1.0,0.0,1.0,1.0,0.26808646406636355,0.949748743718593
                                                       A&A proofs: manuscript no. ms,55.0,0.2976190476190476,0.7023809523809523,5.0,1.0,0.27638190954773867,0.5778894472361809
"its subsequent evolution reflects the drop in ejecta optical depth.   formation region, which favors a low residual polarization. The",0.0,0.849624060150376,0.15037593984962405,19.0,2.0,0.0,0.3316582914572864
Chornock et al. (2010) presented spectropolarimetric observa-         integrated polarized flux is also inhibited by multiple scatterings,0.0,0.8321167883211679,0.16788321167883213,16.0,5.0,0.0,0.31155778894472363
"tions for a few more type II SNe, confirming the general trend        since these tend to randomize the scattering directions, making",0.0,0.7969924812030075,0.20300751879699253,21.0,5.0,0.0,0.3316582914572864
observed for SN 2004dj. It thus appears that type II SNe typically    the radiation field more isotropic. These effects suggest that SN,0.0,0.8222222222222222,0.1777777777777778,22.0,3.0,0.0,0.321608040201005
show a temporal increase in continuum polarization through the        ejecta should produce a small (or at least a smaller) continuum,0.0,0.8045112781954887,0.19548872180451127,20.0,5.0,0.0,0.3316582914572864
"photospheric phase, reaching a maximum at the onset of the neb-       polarization at earlier times, whatever the level of asymmetry. At",0.0,0.8088235294117647,0.19117647058823528,21.0,4.0,0.0,0.31658291457286436
"ular phase, and subsequently dropping.                                nebular times, when the ejecta optical depth is below unity along",0.0,0.6592592592592592,0.3407407407407408,16.0,17.0,0.0,0.321608040201005
"     To supplement this dataset, we initiated a VLT − FORS spec-      all sight lines, photons typically scatter once with free electrons.",5.0,0.782608695652174,0.21739130434782605,21.0,4.0,0.02512562814070352,0.3065326633165829
"tropolarimetric program in 2008. Over a number of years, we           Because of the weaker cancellation effects, this situation pro-",0.0,0.7894736842105263,0.21052631578947367,19.0,6.0,0.0,0.3316582914572864
"gathered multiepoch high quality observations for SNe 2008bk,         duces a greater residual polarization for a given asymmetric con-",0.0,0.8148148148148148,0.18518518518518523,18.0,5.0,0.0,0.321608040201005
"2012aw, and 2013ej, as well as a more sparse dataset for a few        figuration. Under optically thin conditions, the continuum polar-",0.0,0.8,0.19999999999999996,21.0,5.0,0.0,0.321608040201005
additional objects. Although this dataset has been presented in a     ization scales linearly with continuum optical depth (Brown &,0.0,0.8320610687022901,0.16793893129770987,19.0,3.0,0.0,0.3417085427135679
"terse format previously (Leonard et al. 2012, 2015), we are now       McLean 1977). Despite these advantages, the faintness of SNe",0.0,0.8076923076923077,0.1923076923076923,20.0,4.0,0.0,0.3467336683417085
"in a position to present the observations in more detail, and with    at nebular times presents a major challenge for spectropolarimet-",0.0,0.8296296296296296,0.1703703703703704,21.0,3.0,0.0,0.321608040201005
modeling results. We start in this paper with SN 2012aw.              ric observations (Leonard et al. 2006).,0.0,0.7431192660550459,0.25688073394495414,16.0,8.0,0.0,0.4522613065326633
"     In the next section, we summarize the results from the polar-         The effects of optical depth can lead to complex polarization",5.0,0.7573529411764706,0.24264705882352944,21.0,5.0,0.02512562814070352,0.31658291457286436
"ization modeling of Dessart & Hillier (2011). Section 3 presents      signatures, distinct from what is obtained under optically thin",0.0,0.8270676691729323,0.17293233082706772,19.0,4.0,0.0,0.3316582914572864
"the numerical approach used for the present study, which is also      conditions. One such feature is a sign reversal of the polarization",0.0,0.8102189781021898,0.1897810218978102,22.0,4.0,0.0,0.31155778894472363
presented in detail in Hillier & Dessart (in prep.). As in Dessart    (equivalent to a 90 deg change in the polarization angle) in the,0.0,0.8059701492537313,0.19402985074626866,24.0,3.0,0.0,0.3266331658291457
"& Hillier (2011), we adopt a 2D axisymmetric ejectum but we           continuum across the optical range (in part driven by the change",0.0,0.7686567164179104,0.23134328358208955,22.0,6.0,0.0,0.3266331658291457
"now model the polarized spectrum for the whole optical range          in albedo between the Balmer edge and the Paschen edge), as",0.0,0.7751937984496124,0.22480620155038755,21.0,6.0,0.0,0.3517587939698492
rather than focus on isolated lines and the overlapping contin-       well as sign reversals across line profiles and the adjacent contin-,0.0,0.8115942028985508,0.18840579710144922,21.0,4.0,0.0,0.3065326633165829
"uum. In Section 4 we present the spectropolarimetric observa-         uum. In observations, sign reversals (especially if they are weak)",0.0,0.8088235294117647,0.19117647058823528,19.0,5.0,0.0,0.31658291457286436
tions of SN 2012aw that we collected with VLT − FORS while            may be hard to diagnose if the interstellar polarization is not,0.0,0.7518796992481203,0.24812030075187974,23.0,7.0,0.0,0.3316582914572864
section 5 presents the results of our modeling of SN 2012aw           known accurately. Sign reversals have been seen in spectropo-,0.0,0.7786259541984732,0.22137404580152675,20.0,6.0,0.0,0.3417085427135679
covering both the photospheric and the nebular phase. In Sec-         larimetric observations of some type II-P SNe (Chornock et al.,0.0,0.7954545454545454,0.20454545454545459,20.0,5.0,0.0,0.33668341708542715
"tion 6, we investigate the degeneracy of the polarization results     2010).",0.0,0.8157894736842105,0.1842105263157895,11.0,3.0,0.0,0.6180904522613065
"by investigating the impact of our assumptions (magnitude of the           In optically thick lines such as Hα, the polarization is gener-",0.0,0.782608695652174,0.21739130434782605,21.0,6.0,0.0,0.3065326633165829
"asymmetry, adoption of the mirror symmetry with respect to the        ally zero somewhere between the location of maximum absorp-",0.0,0.8062015503875969,0.1937984496124031,19.0,5.0,0.0,0.3517587939698492
"equatorial plane, and nature of the asymmetry). We present our        tion in the P-Cygni trough and the location of maximum flux",0.0,0.7906976744186046,0.2093023255813954,21.0,5.0,0.0,0.3517587939698492
conclusions in Section 7.                                             near line center (see for example Figs. 8 and 16 in Dessart &,0.0,0.5419847328244275,0.4580152671755725,17.0,23.0,0.0,0.3417085427135679
"                                                                      Hillier 2011, in cases where the zero crossing is associated with",70.0,0.4074074074074074,0.5925925925925926,11.0,1.0,0.35175879396984927,0.321608040201005
                                                                      a sign reversal of the polarization). This location may thus be,70.0,0.39849624060150374,0.6015037593984962,11.0,1.0,0.35175879396984927,0.3316582914572864
2. Summary of results from Dessart & Hillier (2011),0.0,0.8431372549019608,0.1568627450980392,9.0,1.0,0.0,0.7437185929648241
