text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                              MNRAS 000, 1–12 (2020)                                            Preprint 7 January 2021             Compiled using MNRAS LATEX style file v3.0",46.0,0.39473684210526316,0.6052631578947368,15.0,29.0,0.23958333333333334,0.01041666666666663
                                              Quantitative comparison of opacities calculated using the 𝑅-matrix and,46.0,0.5344827586206896,0.4655172413793104,9.0,1.0,0.23958333333333334,0.39583333333333337
                                              Distorted-Wave methods: Fe XVII,46.0,0.36363636363636365,0.6363636363636364,4.0,1.0,0.23958333333333334,0.5989583333333333
"                                              F. Delahaye1★ , C. P. Ballance2 , R. T. Smyth2 and N. R. Badnell3",46.0,0.46846846846846846,0.5315315315315315,14.0,1.0,0.23958333333333334,0.421875
"                                              1 Observatoirede Paris-LERMA, PSL Research University, Sorbonne Université, CNRS UMR 8112, F-75014 Paris, France",46.0,0.6265822784810127,0.37341772151898733,14.0,1.0,0.23958333333333334,0.17708333333333337
"                                              2 CTAMOP,  School of Mathematics and Physics, Queen’s University, Belfast BT7 1NN, UK",46.0,0.549618320610687,0.45038167938931295,13.0,2.0,0.23958333333333334,0.31770833333333337
"                                              3 Department of Physics, University of Strathclyde, Glasgow G4 0NG, UK",46.0,0.5172413793103449,0.48275862068965514,11.0,1.0,0.23958333333333334,0.39583333333333337
arXiv:2101.01788v1 [astro-ph.SR] 5 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7760416666666666
                                              Accepted XXX. Received YYY; in original form ZZZ,46.0,0.43617021276595747,0.5638297872340425,8.0,1.0,0.23958333333333334,0.5104166666666667
                                              ABSTRACT,46.0,0.14814814814814814,0.8518518518518519,1.0,1.0,0.23958333333333334,0.71875
                                              We present here a detailed calculation of opacities for Fe XVII at the physical conditions corresponding to the base of the,46.0,0.6094674556213018,0.3905325443786982,21.0,1.0,0.23958333333333334,0.11979166666666663
                                              Solar convection zone. Many ingredients are involved in the calculation of opacities. We review the impact of each ingredient,46.0,0.6257309941520468,0.3742690058479532,19.0,1.0,0.23958333333333334,0.109375
                                              on the final monochromatic and mean opacities (Rosseland and Planck). The necessary atomic data were calculated with the,46.0,0.6204819277108434,0.37951807228915657,18.0,1.0,0.23958333333333334,0.13541666666666663
"                                              𝑅-matrix and the distorted-wave (DW) methods. We study the effect of broadening, of resolution, of the extent of configuration",46.0,0.627906976744186,0.37209302325581395,19.0,1.0,0.23958333333333334,0.10416666666666663
                                              sets and of configuration interaction to understand the differences between several theoretical predictions as well as the existing,46.0,0.6440677966101694,0.35593220338983056,18.0,1.0,0.23958333333333334,0.078125
"                                              large disagreement with measurements. New Dirac 𝑅-matrix calculations including all configurations up to the 𝑛 = 4, 5 and",46.0,0.6167664670658682,0.38323353293413176,19.0,1.0,0.23958333333333334,0.13020833333333337
                                              6 complexes have been performed as well as corresponding Breit–Pauli DW calculations. The DW calculations have been,46.0,0.6149068322981367,0.3850931677018633,17.0,1.0,0.23958333333333334,0.16145833333333337
                                              extended to include autoionizing initial levels. A quantitative contrast is made between comparable DW and 𝑅-matrix models.,46.0,0.6331360946745562,0.3668639053254438,17.0,1.0,0.23958333333333334,0.11979166666666663
                                              We have reached self-convergence with 𝑛 = 6 𝑅-matrix and DW calculations. Populations in autoionizing initial levels contribute,46.0,0.6358381502890174,0.36416184971098264,18.0,1.0,0.23958333333333334,0.09895833333333337
                                              significantly to the opacities and should not be neglected. The 𝑅-matrix and DW results are consistent under the similar treatment,46.0,0.6306818181818182,0.36931818181818177,20.0,1.0,0.23958333333333334,0.08333333333333337
                                              of resonance broadening. The comparison with the experiment shows a persistent difference in the continuum while the filling,46.0,0.6294117647058823,0.37058823529411766,18.0,1.0,0.23958333333333334,0.11458333333333337
                                              of the windows shows some improvement. The present study defines our path to the next generation of opacities and opacity,46.0,0.6107784431137725,0.3892215568862275,20.0,1.0,0.23958333333333334,0.13020833333333337
                                              tables for stellar modeling.,46.0,0.33783783783783783,0.6621621621621622,4.0,1.0,0.23958333333333334,0.6145833333333333
                                              Key words: Opacity – 𝑅-matrix – Distorted-Wave – Solar model,46.0,0.4811320754716981,0.5188679245283019,10.0,1.0,0.23958333333333334,0.44791666666666663
"                                              1 INTRODUCTION                                                            Alamos National Laboratory (Colgan et al. 2013b,a, 2015, 2016).",46.0,0.37158469945355194,0.6284153005464481,11.0,31.0,0.23958333333333334,0.046875
"                                                                                                                        However, a revision of the Solar composition, by Asplund and col-",120.0,0.2972972972972973,0.7027027027027026,11.0,1.0,0.625,0.03645833333333337
                                              Opacities are key ingredients in any domain where radiative trans-,46.0,0.5089285714285714,0.4910714285714286,10.0,1.0,0.23958333333333334,0.41666666666666663
"                                                                                                                        laborators ((Asplund et al. 2004, 2005, 2009)) resulted in a reduction",120.0,0.3157894736842105,0.6842105263157895,11.0,1.0,0.625,0.01041666666666663
"                                              fer is important. More specifically, Rosseland mean opacities play",46.0,0.5178571428571429,0.4821428571428571,9.0,1.0,0.23958333333333334,0.41666666666666663
"                                                                                                                        of the content of C, N, O and Ne by 30 − 40%. This has significantly",120.0,0.28191489361702127,0.7180851063829787,16.0,1.0,0.625,0.02083333333333337
                                              an essential role in stellar modelling. They characterize the inter-,46.0,0.5175438596491229,0.48245614035087714,10.0,1.0,0.23958333333333334,0.40625
                                                                                                                        degraded the much coveted agreement between stellar theory and he-,120.0,0.3064516129032258,0.6935483870967742,10.0,1.0,0.625,0.03125
                                              action between the photons produced in the centre of stars and,46.0,0.48148148148148145,0.5185185185185186,11.0,1.0,0.23958333333333334,0.4375
"                                                                                                                        lioseismic measurements. For around 15 years, in an effort to solve",120.0,0.3048128342245989,0.6951871657754011,11.0,1.0,0.625,0.02604166666666663
                                              the surrounding plasma up to the surface of the stars. Two of,46.0,0.4672897196261682,0.5327102803738317,12.0,1.0,0.23958333333333334,0.44270833333333337
"                                                                                                                        this Solar abundance problem, atomic theorists and experimental-",120.0,0.30978260869565216,0.6902173913043479,8.0,1.0,0.625,0.04166666666666663
                                              the main historical providers of such quantities for stellar model-,46.0,0.5132743362831859,0.48672566371681414,10.0,1.0,0.23958333333333334,0.41145833333333337
                                                                                                                        ists have been working hard to improve the quality of the opacities.,120.0,0.30319148936170215,0.6968085106382979,12.0,1.0,0.625,0.02083333333333337
                                              ing are Forrest Rogers and Carlos Iglesias at the Lawrence Liv-,46.0,0.48623853211009177,0.5137614678899083,11.0,1.0,0.23958333333333334,0.43229166666666663
"                                                                                                                        Meanwhile, a new discrepancy appeared in 2015 with the measure-",120.0,0.29508196721311475,0.7049180327868853,10.0,1.0,0.625,0.046875
                                              ermore National Laboratory (LLNL) (project referred to as OPAL,46.0,0.5,0.5,9.0,1.0,0.23958333333333334,0.4375
                                                                                                                        ment at Sandia National Laboratory of the Fe opacity at 180 eV and,120.0,0.2903225806451613,0.7096774193548387,13.0,1.0,0.625,0.03125
"                                              Rogers and Iglesias (1992)) and the Opacity Project (OP, (Seaton",46.0,0.5,0.5,10.0,1.0,0.23958333333333334,0.42708333333333337
"                                                                                                                        𝑁𝑒 = 3.1 × 1022 Scm−3 , which is in line with conditions correspond-",120.0,0.2925531914893617,0.7074468085106382,14.0,1.0,0.625,0.02083333333333337
                                              1987)). Despite the fact that these two independent projects are,46.0,0.5,0.5,10.0,1.0,0.23958333333333334,0.42708333333333337
                                                                                                                        ing to the base of the Solar convection zone: 𝑇𝑒 ≈ 2.15 × 106 K and,120.0,0.27807486631016043,0.7219251336898396,16.0,1.0,0.625,0.02604166666666663
"                                              based on largely different physical frameworks, the agreement be-",46.0,0.5135135135135135,0.4864864864864865,9.0,1.0,0.23958333333333334,0.421875
"                                                                                                                        𝑁𝑒 ≈ 3.1 × 1022 cm−3 . Indeed, while all the theoretical calculations",120.0,0.30158730158730157,0.6984126984126984,13.0,1.0,0.625,0.015625
                                              tween the OPAL (Rogers and Iglesias 1992) and the upgraded OP,46.0,0.4766355140186916,0.5233644859813085,11.0,1.0,0.23958333333333334,0.44270833333333337
"                                                                                                                        agree reasonably well, the experiment measured an opacity a factor",120.0,0.3064516129032258,0.6935483870967742,10.0,1.0,0.625,0.03125
"                                              opacities ((Badnell et al. 2005), hereafter OP2005) remains satis-",46.0,0.5178571428571429,0.4821428571428571,9.0,1.0,0.23958333333333334,0.41666666666666663
                                                                                                                        of 2 higher than all calculations and exhibits large differences (filled,120.0,0.3229166666666667,0.6770833333333333,11.0,1.0,0.625,0.0
                                              factory for solar interior conditions and they both originally ac-,46.0,0.5089285714285714,0.4910714285714286,10.0,1.0,0.23958333333333334,0.41666666666666663
"                                                                                                                        windows, higher continuum) at certain photon energies (Bailey et al.",120.0,0.31382978723404253,0.6861702127659575,10.0,1.0,0.625,0.02083333333333337
                                              curately reproduced the helioseismic measurements. Those two,46.0,0.5094339622641509,0.49056603773584906,7.0,1.0,0.23958333333333334,0.44791666666666663
                                                                                                                        2015; Nagayama et al. 2019).,120.0,0.16216216216216217,0.8378378378378378,5.0,1.0,0.625,0.22916666666666663
