text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                              MNRAS 000, 1–17 (2019)                                                Preprint 8 January 2021               Compiled using MNRAS LATEX style file v3.0",46.0,0.3826530612244898,0.6173469387755102,15.0,32.0,0.23232323232323232,0.010101010101010055
                                              Rivers of Gas I.: Unveiling The Properties of High Redshift,46.0,0.47619047619047616,0.5238095238095238,10.0,1.0,0.23232323232323232,0.4696969696969697
                                              Filaments,46.0,0.16363636363636364,0.8363636363636364,1.0,1.0,0.23232323232323232,0.7222222222222222
"                                              Marius Ramsøy1★ , Adrianne Slyz1 , Julien Devriendt1 , Clotilde Laigle1,2 and",46.0,0.5365853658536586,0.46341463414634143,12.0,1.0,0.23232323232323232,0.3787878787878788
                                              Yohan,46.0,0.09803921568627451,0.9019607843137255,1.0,1.0,0.23232323232323232,0.7424242424242424
                                              1,46.0,0.02127659574468085,0.9787234042553191,1.0,1.0,0.23232323232323232,0.7626262626262627
                                                    Dubois2,52.0,0.11864406779661017,0.8813559322033898,1.0,1.0,0.26262626262626265,0.702020202020202
"                                                  Sub-department of Astrophysics, University of Oxford, Keble Road, Oxford OX1 3RH, UK",50.0,0.5447761194029851,0.4552238805970149,12.0,1.0,0.25252525252525254,0.3232323232323232
"                                              2   Sorbonne Universités, CNRS, UMR 7095, Institut d’Astrophysique de Paris, 98 bis bd Arago, 75014 Paris, France",46.0,0.5974842767295597,0.4025157232704403,17.0,2.0,0.23232323232323232,0.19696969696969702
arXiv:2101.00844v2 [astro-ph.GA] 7 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7828282828282829
                                              Accepted XXX. Received YYY; in original form ZZZ,46.0,0.43617021276595747,0.5638297872340425,8.0,1.0,0.23232323232323232,0.5252525252525253
                                                                                       ABSTRACT,87.0,0.08421052631578947,0.9157894736842105,1.0,1.0,0.4393939393939394,0.5202020202020202
"                                                                                       At high redshift, the cosmic web is widely expected to have a significant impact on the mor-",87.0,0.4245810055865922,0.5754189944134078,17.0,1.0,0.4393939393939394,0.09595959595959591
"                                                                                       phologies, dynamics and star formation rates of the galaxies embedded within it, underscoring",87.0,0.45,0.55,13.0,1.0,0.4393939393939394,0.09090909090909094
                                                                                       the need for a comprehensive study of the properties of such a filamentary network. With this,87.0,0.43333333333333335,0.5666666666666667,16.0,1.0,0.4393939393939394,0.09090909090909094
"                                                                                       goal in mind, we perform an analysis of high-𝑧 gas and dark matter (DM) filaments around",87.0,0.41714285714285715,0.5828571428571429,16.0,1.0,0.4393939393939394,0.11616161616161613
                                                                                       a Milky Way-like progenitor simulated with the ramses adaptive mesh refinement (AMR),87.0,0.4269005847953216,0.5730994152046784,12.0,1.0,0.4393939393939394,0.13636363636363635
                                                                                       code from cosmic scales (∼1 Mpc) down to the virial radius of its DM halo host (∼20 kpc,87.0,0.40229885057471265,0.5977011494252873,18.0,1.0,0.4393939393939394,0.12121212121212122
                                                                                       at 𝑧 = 4). Radial density profiles of both gas and DM filaments are found to have the same,87.0,0.4067796610169492,0.5932203389830508,19.0,1.0,0.4393939393939394,0.10606060606060608
"                                                                                       functional form, namely a plummer-like profile modified to take into account the wall within",87.0,0.441340782122905,0.558659217877095,14.0,1.0,0.4393939393939394,0.09595959595959591
                                                                                       which these filaments are embedded. Measurements of the typical filament core radius 𝑟 0 from,87.0,0.4388888888888889,0.5611111111111111,15.0,1.0,0.4393939393939394,0.09090909090909094
                                                                                       the simulation are consistent with that of isothermal cylinders in hydrostatic equilibrium. Such,87.0,0.45901639344262296,0.540983606557377,13.0,1.0,0.4393939393939394,0.0757575757575758
                                                                                       an analytic model also predicts a redshift evolution for the core radius of filaments in fair,87.0,0.43333333333333335,0.5666666666666667,16.0,1.0,0.4393939393939394,0.09090909090909094
                                                                                       agreement with the measured value for DM (𝑟 0 ∝ (1 + 𝑧) −3.18±0.28 ). Gas filament cores grow,87.0,0.4166666666666667,0.5833333333333333,19.0,1.0,0.4393939393939394,0.09090909090909094
"                                                                                       as (𝑟 0 ∝ (1 + 𝑧) −2.72±0.26 ). In both gas and DM, temperature and vorticity sharply drop at the",87.0,0.41847826086956524,0.5815217391304348,21.0,1.0,0.4393939393939394,0.07070707070707072
"                                                                                       edge of filaments, providing an excellent way to constrain the outer filament radius. When",87.0,0.4350282485875706,0.5649717514124294,14.0,1.0,0.4393939393939394,0.10606060606060608
"                                                                                       feedback is included the gas temperature and vorticity fields are strongly perturbed, hindering",87.0,0.45604395604395603,0.543956043956044,13.0,1.0,0.4393939393939394,0.08080808080808077
"                                                                                       such a measurement in the vicinity of the galaxy. However, the core radius of the filaments as",87.0,0.430939226519337,0.569060773480663,17.0,1.0,0.4393939393939394,0.08585858585858586
"                                                                                       measured from the gas density field is largely unaffected by feedback, and the median central",87.0,0.4388888888888889,0.5611111111111111,15.0,1.0,0.4393939393939394,0.09090909090909094
                                                                                       density is only reduced by about 20%.,87.0,0.25,0.75,7.0,1.0,0.4393939393939394,0.3737373737373737
                                                                                       Key words: galaxies: formation — galaxies: evolution — cosmology: large-scale structure of,87.0,0.4463276836158192,0.5536723163841808,12.0,1.0,0.4393939393939394,0.10606060606060608
                                                                                       Universe — methods: numerical,87.0,0.22413793103448276,0.7758620689655172,4.0,1.0,0.4393939393939394,0.41414141414141414
                                              1    INTRODUCTION                                                               2005; Ocvirk et al. 2008; Pichon et al. 2011; Danovich et al. 2012;,46.0,0.35233160621761656,0.6476683937823835,15.0,34.0,0.23232323232323232,0.025252525252525304
                                                                                                                              Stewart et al. 2013).,126.0,0.12244897959183673,0.8775510204081632,4.0,1.0,0.6363636363636364,0.25757575757575757
                                              Galactic surveys have revealed the presence of anisotropic structure,46.0,0.5263157894736842,0.4736842105263158,9.0,1.0,0.23232323232323232,0.4242424242424242
"                                              on scales of Mpc, made up of nodes, voids, sheets and filaments (e.g.                While at large scale gas filaments closely follow the structure",46.0,0.5721649484536082,0.4278350515463918,23.0,9.0,0.23232323232323232,0.02020202020202022
"                                              Davis et al. 1982; de Lapparent et al. 1986; Geller & Huchra 1989).             of their DM counterparts in the cosmic web, at the scale of halos",46.0,0.5654450261780105,0.4345549738219895,26.0,7.0,0.23232323232323232,0.03535353535353536
"                                              Cosmological simulations are able to reproduce this network, the                they can penetrate deep into the virial radius and even connect to",46.0,0.578125,0.421875,21.0,9.0,0.23232323232323232,0.030303030303030276
"                                              so-called cosmic web (Bond et al. 1996; Pogosyan et al. 1998), and              galactic disks triggering star formation episodes (see e.g. Katz et al.",46.0,0.5888324873096447,0.41116751269035534,23.0,8.0,0.23232323232323232,0.005050505050505083
                                              unveil its existence not just for the distribution of galaxies but also         2003; Kereš et al. 2005; Woods et al. 2014; Stewart et al. 2017).,46.0,0.5916230366492147,0.4083769633507853,25.0,5.0,0.23232323232323232,0.03535353535353536
"                                              for the underlying gas and DM density, as a consequence of the hi-              The erosion of these small-scale gas filaments at lower redshifts is",46.0,0.5773195876288659,0.4226804123711341,24.0,8.0,0.23232323232323232,0.02020202020202022
                                              erarchical growth of structures in ΛCDM. Gravity amplifies small                argued to be at least partly responsible for the bimodal distribution,46.0,0.5897435897435898,0.41025641025641024,20.0,9.0,0.23232323232323232,0.015151515151515138
"                                              anisotropies, resulting in a near homogenous background collapsing              in colour, star formation rates and morphology of galaxies (Dekel",46.0,0.6020942408376964,0.39790575916230364,18.0,8.0,0.23232323232323232,0.03535353535353536
                                              to form sheets which can collapse again along another axis to form              & Birnboim 2006) (though quenching of the largest galaxies are,46.0,0.574468085106383,0.42553191489361697,22.0,8.0,0.23232323232323232,0.0505050505050505
"                                              filaments. Halos form at filament intersections where, according to             dependent on AGN feedback, see e.g. Croton et al. (2006)). Other",46.0,0.5947368421052631,0.4052631578947369,20.0,7.0,0.23232323232323232,0.04040404040404044
"                                              cosmological hydrodynamics simulations, galaxies at high redshift               implicit evidence for the presence of inflows is the presence of",46.0,0.5947368421052631,0.4052631578947369,18.0,8.0,0.23232323232323232,0.04040404040404044
"                                              grow in mass and angular momentum primarily by material trans-                  low metallicity G-dwarfs in the solar neighbourhood, as established",46.0,0.5803108808290155,0.4196891191709845,19.0,10.0,0.23232323232323232,0.025252525252525304
