text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                              MNRAS 000, 1–5 (2015)                            Preprint 5 January 2021             Compiled using MNRAS LATEX style file v3.0",46.0,0.4277456647398844,0.5722543352601156,15.0,21.0,0.26136363636363635,0.017045454545454586
                                              Spin evolution of neutron stars in two modes: implication for,46.0,0.48598130841121495,0.514018691588785,10.0,1.0,0.26136363636363635,0.3920454545454546
                                              millisecond pulsars,46.0,0.27692307692307694,0.7230769230769231,2.0,1.0,0.26136363636363635,0.6306818181818181
                                              Sudip Bhattacharyya⋆,46.0,0.2878787878787879,0.7121212121212122,2.0,1.0,0.26136363636363635,0.625
"                                              Department of Astronomy and Astrophysics, Tata Institute of Fundamental Research, Mumbai 400005, India",46.0,0.6081081081081081,0.3918918918918919,13.0,1.0,0.26136363636363635,0.15909090909090906
arXiv:2101.00518v1 [astro-ph.HE] 2 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7556818181818181
                                              Accepted 2020 December 30. Received 2020 December 29; in original form 2020 November 26,46.0,0.556390977443609,0.443609022556391,14.0,1.0,0.26136363636363635,0.24431818181818177
                                              ABSTRACT,46.0,0.14814814814814814,0.8518518518518519,1.0,1.0,0.26136363636363635,0.6931818181818181
                                              An understanding of spin frequency (ν) evolution of neutron stars in the low-mass X-ray binary (LMXB) phase is,46.0,0.5961538461538461,0.40384615384615385,18.0,1.0,0.26136363636363635,0.11363636363636365
"                                              essential to explain the observed ν-distribution of millisecond pulsars (MSPs), and to probe the stellar and binary",46.0,0.6149068322981367,0.3850931677018633,17.0,1.0,0.26136363636363635,0.08522727272727271
"                                              physics, including the possibility of continuous gravitational wave emission. Here, using numerical computations we",46.0,0.6335403726708074,0.36645962732919257,14.0,1.0,0.26136363636363635,0.08522727272727271
"                                              conclude that ν can evolve in two distinctly different modes, as ν may approach a lower spin equilibrium value (νeq,per)",46.0,0.608433734939759,0.39156626506024095,20.0,1.0,0.26136363636363635,0.05681818181818177
"                                              for persistent accretion for a long-term average accretion rate (Ṁav ) greater than a critical limit (Ṁav,crit ), and may",46.0,0.6153846153846154,0.3846153846153846,20.0,1.0,0.26136363636363635,0.03977272727272729
"                                              approach a higher effective spin equilibrium value (νeq,eff ) for transient accretion for Ṁav < Ṁav,crit. For example,",46.0,0.6204819277108434,0.37951807228915657,18.0,1.0,0.26136363636363635,0.05681818181818177
"                                              when Ṁav falls below Ṁav,crit for an initially persistent source, ν increases considerably due to transient accretion,",46.0,0.6265060240963856,0.37349397590361444,17.0,1.0,0.26136363636363635,0.05681818181818177
"                                              which is counterintuitive. We also find that, contrary to what was suggested, a fast or sudden decrease of Ṁav to",46.0,0.59375,0.40625,20.0,1.0,0.26136363636363635,0.09090909090909094
"                                              zero in the last part of the LMXB phase is not essential for the genesis of spin-powered MSPs, and neutron stars",46.0,0.5822784810126582,0.4177215189873418,21.0,1.0,0.26136363636363635,0.10227272727272729
                                              could spin up in this Ṁav -decreasing phase. Our findings imply that the traditional way of ν-evolution computation,46.0,0.6111111111111112,0.38888888888888884,18.0,1.0,0.26136363636363635,0.07954545454545459
"                                              is inadequate in most cases, even for initially persistent sources, and may not even correctly estimate whether ν",46.0,0.6037735849056604,0.39622641509433965,18.0,1.0,0.26136363636363635,0.09659090909090906
                                              increases or decreases.,46.0,0.30434782608695654,0.6956521739130435,3.0,1.0,0.26136363636363635,0.6079545454545454
"                                              Key words: accretion, accretion discs — methods: numerical — pulsars: general — stars: neutron — stars: rotation",46.0,0.6075949367088608,0.3924050632911392,17.0,1.0,0.26136363636363635,0.10227272727272729
                                              — X-rays: binaries,46.0,0.25,0.75,3.0,1.0,0.26136363636363635,0.6363636363636364
                                              1 INTRODUCTION                                                    MSPs can be very useful to probe the properties and evo-,46.0,0.35119047619047616,0.6488095238095238,13.0,27.0,0.26136363636363635,0.045454545454545414
"                                                                                                                lution of neutron stars and their binary systems, the stel-",112.0,0.29239766081871343,0.7076023391812866,10.0,1.0,0.6363636363636364,0.02840909090909094
"                                              A rapidly spinning neutron star, with a measured spin",46.0,0.45454545454545453,0.5454545454545454,9.0,1.0,0.26136363636363635,0.4375
"                                                                                                                lar magnetospheric emission and pulsar wind, which give",112.0,0.2874251497005988,0.7125748502994012,8.0,1.0,0.6363636363636364,0.051136363636363646
