text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
"                                                D RAFT VERSION JANUARY 6, 2021",48.0,0.32051282051282054,0.6794871794871795,6.0,1.0,0.25,0.59375
                                                Typeset using LATEX twocolumn style in AASTeX63,48.0,0.43157894736842106,0.5684210526315789,7.0,1.0,0.25,0.5052083333333333
                                                                     A Multiwavelength Survey of Wolf-Rayet Nebulae in the Large Magellanic Cloud,69.0,0.45517241379310347,0.5448275862068965,11.0,1.0,0.359375,0.24479166666666663
"                                               C LARA S HANG H UNG （洪宇函）, 1, 2 P O -S HENG O U （歐柏昇）, 1, 3 YOU -H UA C HU （朱有花）, 1, 3, 4 ROBERT A. G RUENDL , 4                      AND",47.0,0.45108695652173914,0.5489130434782609,34.0,12.0,0.24479166666666666,0.04166666666666663
                                                                                            C HUAN -J UI L I （李傳睿）1,92.0,0.14782608695652175,0.8521739130434782,7.0,1.0,0.4791666666666667,0.40104166666666663
                                                               1 Institute,63.0,0.13513513513513514,0.8648648648648649,2.0,1.0,0.328125,0.6145833333333333
"                                                                        of Astronomy and Astrophysics, Academia Sinica, No.1, Sec. 4, Roosevelt Rd., Taipei 10617, Taiwan, R.O.C.",72.0,0.5141242937853108,0.48587570621468923,15.0,1.0,0.375,0.078125
"                                                                                            2 Summit Public School: K2, El Cerrito, CA 94530, U.S.A.",92.0,0.31756756756756754,0.6824324324324325,10.0,1.0,0.4791666666666667,0.22916666666666663
"                                                                  3 Department of Physics, National Taiwan University, No.1, Sec. 4, Roosevelt Rd., Taipei 10617, Taiwan, R.O.C.",66.0,0.5397727272727273,0.4602272727272727,16.0,1.0,0.34375,0.08333333333333337
"                                                                       4 Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, U.S.A.",71.0,0.5,0.5,15.0,1.0,0.3697916666666667,0.11458333333333337
arXiv:2101.01622v1 [astro-ph.GA] 5 Jan 2021,0.0,0.9069767441860465,0.09302325581395354,5.0,1.0,0.0,0.7760416666666666
                                                                                                                ABSTRACT,112.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.5833333333333334,0.375
                                                         Surveys of Wolf-Rayet (WR) stars in the Large Magellanic Cloud (LMC) have yielded a fairly complete,57.0,0.5384615384615384,0.46153846153846156,16.0,1.0,0.296875,0.1875
"                                                      catalog of 154 known stars. We have conducted a comprehensive, multiwavelength study of the interstel-",54.0,0.5641025641025641,0.4358974358974359,15.0,1.0,0.28125,0.1875
"                                                      lar/circumstellar environments of WR stars, using the Magellanic Cloud Emission Line Survey (MCELS) im-",54.0,0.5732484076433121,0.4267515923566879,14.0,1.0,0.28125,0.18229166666666663
"                                                      ages in the Hα, [O III] , and [S II] lines; Spitzer Space Telescope 8 and 24 µm images; Blanco 4m Telescope Hα",54.0,0.5365853658536586,0.46341463414634143,23.0,1.0,0.28125,0.14583333333333337
                                                      CCD images; and Australian Telescope Compact Array (ATCA) + Parkes Telescope H I data cube of the LMC.,54.0,0.5448717948717948,0.4551282051282052,18.0,1.0,0.28125,0.1875
"                                                      We have also examined whether the WR stars are in OB associations, classified the H II environments of WR",54.0,0.5471698113207547,0.4528301886792453,19.0,1.0,0.28125,0.171875
"                                                      stars, and used this information to qualitatively assess the WR stars’ evolutionary stages. The 30 Dor giant H II",54.0,0.5688622754491018,0.43113772455089816,19.0,1.0,0.28125,0.13020833333333337
"                                                      region has active star formation and hosts young massive clusters, thus we have made statistical analyses for 30",54.0,0.572289156626506,0.42771084337349397,18.0,1.0,0.28125,0.13541666666666663
"                                                      Dor and the rest of the LMC both separately and altogether. Due to the presence of massive young clusters, the",54.0,0.5548780487804879,0.44512195121951215,20.0,1.0,0.28125,0.14583333333333337
                                                      WR population in 30 Dor is quite different from that from elsewhere in the LMC. We find small bubbles (<50,54.0,0.54375,0.45625000000000004,20.0,1.0,0.28125,0.16666666666666663
"                                                      pc diameter) around ∼12% of WR stars in the LMC, most of which are WN stars and not in OB associations.",54.0,0.5286624203821656,0.4713375796178344,21.0,1.0,0.28125,0.18229166666666663
                                                      The scarcity of small WR bubbles is discussed. Spectroscopic analyses of abundances are needed to determine,54.0,0.5714285714285714,0.4285714285714286,16.0,1.0,0.28125,0.16145833333333337
                                                      whether the small WR bubbles contain interstellar medium or circumstellar medium. Implications of the statis-,54.0,0.5828220858895705,0.4171779141104295,15.0,1.0,0.28125,0.15104166666666663
                                                      tics of interstellar environments and OB associations around WR stars are discussed. Multiwavelength images,54.0,0.5838509316770186,0.4161490683229814,14.0,1.0,0.28125,0.16145833333333337
                                                      of each LMC WR star are presented.,54.0,0.3181818181818182,0.6818181818181819,7.0,1.0,0.28125,0.5416666666666667
                                                      Keywords: ISM: bubbles– stars: Wolf–Rayet,54.0,0.3894736842105263,0.6105263157894737,5.0,1.0,0.28125,0.5052083333333333
                                                                   1. INTRODUCTION                                          form statistical and quantitative analyses on the WR nebulae,67.0,0.358695652173913,0.6413043478260869,11.0,22.0,0.3489583333333333,0.04166666666666663
"                                                 Wolf-Rayet (WR) stars are often surrounded by beautiful                    in our Galaxy. The LMC, on the other hand, is at a known",49.0,0.5111111111111111,0.48888888888888893,21.0,11.0,0.2552083333333333,0.0625
                                              ring-shaped nebulae in Hα images. Since the discovery of                      50 kpc distance (Pietrzyński et al. 2019) with little internal,46.0,0.5454545454545454,0.4545454545454546,19.0,12.0,0.23958333333333334,0.02604166666666663
"                                              the first three WR ring nebulae, NGC 2359, NGC 6888, and                      and foreground extinction; thus, it is possible to achieve a",46.0,0.5271739130434783,0.47282608695652173,21.0,12.0,0.23958333333333334,0.04166666666666663
"                                              S308 (Johnson & Hogg 1965), systematic surveys of WR                          more complete inventory of WR stars and carry out a thor-",46.0,0.5027624309392266,0.49723756906077343,20.0,14.0,0.23958333333333334,0.05729166666666663
"                                              nebulae have been conducted in our Galaxy (e.g., Chu 1981;                    ough multiwavelength search for associated nebulae.",46.0,0.5428571428571428,0.4571428571428572,16.0,11.0,0.23958333333333334,0.08854166666666663
                                              Heckathorn et al. 1982; Chu et al. 1983; Miller & Chu 1993;                      An initial search of WR stars in the LMC by Westerlund,46.0,0.5082872928176796,0.4917127071823204,23.0,12.0,0.23958333333333334,0.05729166666666663
"                                              Marston et al. 1994a,b; Stock & Barlow 2010) and the Large                    & Smith (1964) found 58 objects, and subsequent searches",46.0,0.5333333333333333,0.4666666666666667,20.0,11.0,0.23958333333333334,0.0625
"                                              Magellanic Cloud (LMC; e.g., Chu & Lasker 1980; Dopita et                     have increased the number of known LMC WR stars to 80 by",46.0,0.5166666666666667,0.4833333333333333,22.0,11.0,0.23958333333333334,0.0625
                                              al. 1994). It is found that ring nebulae around WR stars can                  Fehrenbach et al. (1976); 100 by Breysacher (1981); 135 by,46.0,0.5384615384615384,0.46153846153846156,22.0,10.0,0.23958333333333334,0.05208333333333337
"                                              have a variety of morphologies and sizes, possibly indicat-                   Breysacher et al. (1999); and more recently 154 by Neugent",46.0,0.5494505494505495,0.4505494505494505,19.0,10.0,0.23958333333333334,0.05208333333333337
                                              ing different formation mechanisms and evolutionary stages.                   et al. (2018). The latest LMC WR star catalog is likely fairly,46.0,0.5591397849462365,0.4408602150537635,19.0,10.0,0.23958333333333334,0.03125
                                              To carry out a comprehensive investigation of ring nebulae                    complete.,46.0,0.44360902255639095,0.5563909774436091,10.0,11.0,0.23958333333333334,0.30729166666666663
"                                              around WR stars, it is beneficial to compile a complete in-                      The search for WR nebulae in the LMC began with Chu &",46.0,0.5055555555555555,0.49444444444444446,23.0,12.0,0.23958333333333334,0.0625
                                              ventory of WR stars in a galaxy and use deep nebular line                     Lasker (1980) using photographic plates taken with the 0.61,46.0,0.5300546448087432,0.4699453551912568,21.0,11.0,0.23958333333333334,0.046875
"                                              images to search for associated nebulae.                                      m Curtis Schmidt Telescope. Later, Dopita et al. (1994) used",46.0,0.4673913043478261,0.5326086956521738,16.0,20.0,0.23958333333333334,0.04166666666666663
                                                 It is difficult to achieve completeness in the catalog of WR               the Australian National University 2.3 m Telescope with a,49.0,0.5469613259668509,0.4530386740331491,20.0,8.0,0.2552083333333333,0.05729166666666663
"                                              stars in our Galaxy because of the heavy extinction along the                 spectrograph in the imaging mode, as well as an imager, to",46.0,0.5439560439560439,0.4560439560439561,22.0,9.0,0.23958333333333334,0.05208333333333337
                                              Galactic plane. Even the distances of the Galactic WR stars                   conduct a deeper survey on WR nebulae. Stock & Barlow,46.0,0.5310734463276836,0.4689265536723164,20.0,10.0,0.23958333333333334,0.078125
                                              were uncertain before the Gaia data became available (Gaia                    (2010) used digitized Hα photographic plates taken with the,46.0,0.5519125683060109,0.4480874316939891,18.0,11.0,0.23958333333333334,0.046875
                                              Collaboration et al. 2018). It would thus be difficult to per-                1.2 m UK Schmidt Telescope to search for WR nebulae in,46.0,0.5393258426966292,0.4606741573033708,22.0,9.0,0.23958333333333334,0.07291666666666663
avr_spaces,52.8,1.0,0.0,1.0,1.0,0.27499999999999997,0.9479166666666666
 2,1.0,0.5,0.5,1.0,1.0,0.005208333333333333,0.9895833333333334
"the LMC. The former two surveys used Hα and [O III] im-            WR star is projected near a curved nebular filament, and the",0.0,0.7401574803149606,0.25984251968503935,23.0,7.0,0.0,0.33854166666666663
"ages, while the latter used only Hα images. Meanwhile, the         physical relationship between the WR star and the nebular",0.0,0.7903225806451613,0.20967741935483875,19.0,5.0,0.0,0.35416666666666663
Magellanic Cloud Emission Line Survey (MCELS) has been             feature is tantalizing but not confidently established. Despite,0.0,0.7923076923076923,0.20769230769230773,16.0,7.0,0.0,0.32291666666666663
"conducted with the Curtis Schmidt Telescope and a CCD              the uncertainty, such objects were still identified as WR ring",0.0,0.7596899224806202,0.24031007751937983,19.0,8.0,0.0,0.328125
"camera, providing Hα, [O III], and [S II] images for the en-       nebulae. Sometimes, a round H II region with a WR star in",0.0,0.7661290322580645,0.2338709677419355,24.0,4.0,0.0,0.35416666666666663
"tire LMC (Smith, & MCELS Team 1999); furthermore, the              its central region is also identified as a ring nebula. Thus,",0.0,0.75,0.25,20.0,8.0,0.0,0.33333333333333337
Spitzer Space Telescope has surveyed the LMC (Meixner et           WR nebulae became a heterogeneous class of objects.,0.0,0.7796610169491526,0.22033898305084743,17.0,6.0,0.0,0.38541666666666663
"al. 2006) in infrared passbands, and the Australian Telescope         To investigate the nature of WR ring nebulae, Chu (1981)",0.0,0.7936507936507936,0.2063492063492064,19.0,5.0,0.0,0.34375
Compact Array (ATCA) has surveyed the H I in the LMC               incorporated internal kinematic properties of the WR nebulae,0.0,0.7480314960629921,0.25196850393700787,19.0,8.0,0.0,0.33854166666666663
"with high resolution (Kim et al. 2003). Using these new sur-       and classified WR ring nebulae into three categories, based",0.0,0.8015873015873016,0.19841269841269837,20.0,4.0,0.0,0.34375
veys of neutral and ionized gas and the nearly complete cat-       on the kinematics and morphologies of the nebulae:,0.0,0.7948717948717948,0.20512820512820518,19.0,4.0,0.0,0.390625
"alog of WR stars in the LMC, we are able to, for the first",0.0,0.7758620689655172,0.22413793103448276,14.0,1.0,0.0,0.6979166666666667
"time, probe the multiphase interstellar environment of WR               • W-type nebulae are wind-blown bubbles whose dy-",0.0,0.7603305785123967,0.23966942148760328,16.0,8.0,0.0,0.36979166666666663
stars and investigate interactions between the stars and their            namic ages are smaller than the lifetime of a WR phase,0.0,0.765625,0.234375,20.0,7.0,0.0,0.33333333333333337
ambient medium.                                                           to ensure that the WR winds are responsible for the for-,0.0,0.46153846153846156,0.5384615384615384,13.0,30.0,0.0,0.32291666666666663
   This paper reports our survey and analysis of WR nebulae               mation of the bubbles. Such a ring nebula shows a fine,3.0,0.7109375,0.2890625,21.0,8.0,0.015625,0.33333333333333337
"in the LMC. Section 2 expands upon the expected coevolu-                  filamentary shell around the central star, which is usu-",0.0,0.7307692307692307,0.2692307692307693,19.0,10.0,0.0,0.32291666666666663
"tion of a WR star and its environment, Section 3 describes                ally projected near the center or toward the brightest",0.0,0.734375,0.265625,20.0,9.0,0.0,0.33333333333333337
"the data and methodology used to conduct this investigation,              part of the nebula.",0.0,0.7311827956989247,0.26881720430107525,13.0,8.0,0.0,0.515625
"Section 4 presents the results, Section 5 discusses the impli-          • E-type nebulae consist of stellar ejecta. The E-type",0.0,0.7857142857142857,0.2142857142857143,19.0,6.0,0.0,0.34375
"cations of our results, and Section 6 summarizes this work.               nebulae were introduced to have chaotic and irregu-",0.0,0.752,0.248,18.0,8.0,0.0,0.34895833333333337
"     2. COEVOLUTION OF WR STARS AND THEIR                                 lar expansions and clumpy morphologies. However,",5.0,0.5983606557377049,0.4016393442622951,13.0,17.0,0.026041666666666668,0.36458333333333337
                       AMBIENT MEDIUM                                     it was later realized that the chaotic expansion re-,23.0,0.4523809523809524,0.5476190476190477,11.0,19.0,0.11979166666666667,0.34375
                                                                          ported for M1-67 and RCW 58 (Chu & Treffers 1981;,74.0,0.3252032520325203,0.6747967479674797,10.0,1.0,0.3854166666666667,0.359375
"   When WR nebulae were first discovered, neither the evolu-",3.0,0.8166666666666667,0.18333333333333335,9.0,1.0,0.015625,0.6875
                                                                          Chu 1982a) was an artifact caused by the large en-,74.0,0.33064516129032256,0.6693548387096775,10.0,1.0,0.3854166666666667,0.35416666666666663
tionary history of WR stars nor the formation mechanisms of,0.0,0.847457627118644,0.15254237288135597,10.0,1.0,0.0,0.6927083333333333
                                                                          trance apertures of the Fabry-Perot scanning obser-,74.0,0.36,0.64,7.0,1.0,0.3854166666666667,0.34895833333333337
"the nebulae were clearly understood. Over the years, stellar",0.0,0.8666666666666667,0.1333333333333333,9.0,1.0,0.0,0.6875
"                                                                          vations, whereas long-slit high-dispersion spectra ac-",74.0,0.3828125,0.6171875,6.0,1.0,0.3854166666666667,0.33333333333333337
evolution models have shown that WR stars are just evolved,0.0,0.8448275862068966,0.15517241379310343,10.0,1.0,0.0,0.6979166666666667
                                                                          tually show uniform expansion pattern despite the,74.0,0.34959349593495936,0.6504065040650406,7.0,1.0,0.3854166666666667,0.359375
"massive stars, of which some are well beyond the main se-",0.0,0.8245614035087719,0.17543859649122806,11.0,1.0,0.0,0.703125
                                                                          large density fluctuations (Solf & Carsenty 1982; Chu,74.0,0.36220472440944884,0.6377952755905512,8.0,1.0,0.3854166666666667,0.33854166666666663
quence (MS) and some are still burning hydrogen (Langer,0.0,0.8545454545454545,0.1454545454545455,9.0,1.0,0.0,0.7135416666666667
                                                                          1988). Chemical abundance observations of the E-type,74.0,0.36507936507936506,0.6349206349206349,7.0,1.0,0.3854166666666667,0.34375
2012). The massive stars’ winds during different evolution-,0.0,0.8813559322033898,0.11864406779661019,8.0,1.0,0.0,0.6927083333333333
"                                                                          WR nebulae show enrichment of nitrogen (e.g., Este-",74.0,0.352,0.648,8.0,1.0,0.3854166666666667,0.34895833333333337
ary stages have become better known. Hydrodynamic simu-,0.0,0.8727272727272727,0.12727272727272732,8.0,1.0,0.0,0.7135416666666667
"                                                                          ban et al. 1991), confirming that they consist of ejected",74.0,0.366412213740458,0.633587786259542,10.0,1.0,0.3854166666666667,0.31770833333333337
lations of interactions between massive stars’ winds and their,0.0,0.8709677419354839,0.12903225806451613,9.0,1.0,0.0,0.6770833333333333
"                                                                          stellar material, which is called circumstellar medium",74.0,0.375,0.625,7.0,1.0,0.3854166666666667,0.33333333333333337
"ambient medium have been made (e.g., Garcia-Segura et al.",0.0,0.8596491228070176,0.14035087719298245,9.0,1.0,0.0,0.703125
                                                                          (CSM).,74.0,0.075,0.925,1.0,1.0,0.3854166666666667,0.5833333333333333
"1996a,b), and their results can be used to guide our search",0.0,0.8305084745762712,0.1694915254237288,11.0,1.0,0.0,0.6927083333333333
"for WR nebulae. In this section, we first summarize our early           • R-type nebulae are characterized as “radiatively ex-",0.0,0.7777777777777778,0.2222222222222222,19.0,6.0,0.0,0.34375
"perception of WR nebulae based on data with inadequate res-               cited H II regions,"" consisting of interstellar medium",0.0,0.7578125,0.2421875,18.0,8.0,0.0,0.33333333333333337
"olutions and our incomplete knowledge of stellar evolution                (ISM). Ra denotes amorphous H II regions, while Rs",0.0,0.75,0.25,17.0,9.0,0.0,0.35416666666666663
and stellar wind interaction. The misunderstandings should                denotes shell nebulae whose dynamic ages are much,0.0,0.7642276422764228,0.2357723577235772,15.0,9.0,0.0,0.359375
be superseded by our current understanding based on numer-                larger than the lifetime of the WR phase.,0.0,0.7304347826086957,0.26956521739130435,17.0,9.0,0.0,0.40104166666666663
ical simulations made with improved knowledge of stellar,0.0,0.875,0.125,8.0,1.0,0.0,0.7083333333333333
"evolution and its associated stellar wind properties.                 When deeper and higher-resolution images are available,",0.0,0.768,0.23199999999999998,14.0,9.0,0.0,0.34895833333333337
                                                                   it becomes clear that the above classification is too primitive.,67.0,0.4198473282442748,0.5801526717557253,10.0,1.0,0.3489583333333333,0.31770833333333337
                    2.1. Previous Perception                       A more sophisticated approach is needed. The perception of,20.0,0.576,0.42400000000000004,12.0,12.0,0.10416666666666667,0.34895833333333337
   WR stars are massive stars characterized by broad emis-         WR nebulae in this subsection should be superseded by the,3.0,0.7661290322580645,0.2338709677419355,19.0,5.0,0.015625,0.35416666666666663
"sion lines in their spectra, indicating the presence of fast stel- understanding outlined in the next subsection.",0.0,0.8584070796460177,0.1415929203539823,17.0,1.0,0.0,0.41145833333333337
"lar winds. Among massive stars, WR stars’ winds have the",0.0,0.8392857142857143,0.1607142857142857,10.0,1.0,0.0,0.7083333333333333
highest mechanical luminosities. The powerful WR winds                               2.2. Current Understanding,0.0,0.6486486486486487,0.3513513513513513,10.0,16.0,0.0,0.421875
sweep up the ambient medium to form shell structures that             The current knowledge of WR nebulae derives from a bet-,0.0,0.752,0.248,20.0,7.0,0.0,0.34895833333333337
appear as “arcs” or “rings” in Hα images and are called “ring      ter understanding of stellar evolution. We now know that WR,0.0,0.7936507936507936,0.2063492063492064,22.0,4.0,0.0,0.34375
nebulae.”                                                          stars evolve from MS O stars through either the luminous,0.0,0.45528455284552843,0.5447154471544715,11.0,30.0,0.0,0.359375
   WR nebula surveys used only morphological information           blue variable (LBV) or red supergiant (RSG) phase (Langer,3.0,0.7741935483870968,0.22580645161290325,16.0,6.0,0.015625,0.35416666666666663
"in Hα images to identify ring nebulae. More often than not, a      2012). Garcia-Segura et al. (1996a,b) showed for the first",0.0,0.8,0.19999999999999996,21.0,4.0,0.0,0.34895833333333337
avr_spaces,14.492307692307692,1.0,0.0,1.0,1.0,0.07548076923076923,0.9479166666666666
                                                                                                                                  3,130.0,0.007633587786259542,0.9923664122137404,1.0,1.0,0.6770833333333334,0.31770833333333337
time a hydrodynamic model of the gaseous environment co-            The largest interstellar structures in a galaxy are supergiant,0.0,0.7846153846153846,0.2153846153846154,18.0,7.0,0.0,0.32291666666666663
evolving with the central star from the MS phase to the WR       shells (SGSs) whose sizes can approach 1000 pc. The for-,0.0,0.7768595041322314,0.22314049586776863,22.0,4.0,0.0,0.36979166666666663
phase. Similar hydrodynamic calculations have been carried       mation of such large shells require multiple generations of,0.0,0.8306451612903226,0.16935483870967738,16.0,4.0,0.0,0.35416666666666663
"out by Dwarkadas (2007), Toalá & Arthur (2011), and van          star formation to provide the energy. If a WR star is in the",0.0,0.752,0.248,23.0,6.0,0.0,0.34895833333333337
"Marle & Keppens (2012), all of which have produced quali-        low-density interior of an SGS, it may not have a detectable",0.0,0.784,0.21599999999999997,21.0,5.0,0.0,0.34895833333333337
"tatively similar results, as described below.                    interstellar bubble, although its circumstellar bubble should",0.0,0.753968253968254,0.24603174603174605,13.0,11.0,0.0,0.34375
   The WR stars that evolve from the MS through the LBV          still be present.,3.0,0.6951219512195121,0.30487804878048785,14.0,6.0,0.015625,0.5729166666666667
"phase are the most massive, e.g., & 60 M , while those that         With the known characteristics of the different stages in",0.0,0.768,0.23199999999999998,22.0,5.0,0.0,0.34895833333333337
"evolve from MS via the RSG phase are less massive, e.g., ∼       the evolution of WR stars, we expect to see circumstellar",0.0,0.7786885245901639,0.2213114754098361,22.0,4.0,0.0,0.36458333333333337
"35 M . In the MS phase, massive stars lose mass at rates of      bubbles, interstellar bubbles, superbubbles, and SGSs around",0.0,0.8,0.19999999999999996,21.0,4.0,0.0,0.34895833333333337
"∼ 10−6 M yr−1 in the form of fast stellar winds with termi-      WR stars. However, to discern between circumstellar bub-",0.0,0.7933884297520661,0.20661157024793386,21.0,4.0,0.0,0.36979166666666663
"nal velocities of ∼2000–3000 km s−1 (Prinja et al. 1990; Puls    bles and interstellar bubbles, observations of nebular abun-",0.0,0.832,0.16800000000000004,19.0,3.0,0.0,0.34895833333333337
"et al. 1996). During this stage, the MS stellar wind sweeps      dances are needed, but they are not available to us. Thus,",0.0,0.7886178861788617,0.21138211382113825,22.0,4.0,0.0,0.359375
up the ambient ISM to form an interstellar bubble (Weaver et     we can only use morphological information to search for,0.0,0.8083333333333333,0.19166666666666665,20.0,3.0,0.0,0.375
"al. 1977). As a massive star evolves off the MS and into the     small bubbles centered on individual WR stars, superbubbles",0.0,0.8064516129032258,0.19354838709677424,21.0,3.0,0.0,0.35416666666666663
"LBV or RSG phase, the mass loss takes place in the form of       around WR stars and their host OB associations, and SGSs",0.0,0.768595041322314,0.23140495867768596,23.0,4.0,0.0,0.36979166666666663
"copious slow winds, of which the wind velocities are ∼10–        on the largest scales.",0.0,0.7701149425287356,0.22988505747126442,14.0,5.0,0.0,0.546875
50 km s−1 and mass-loss rates ∼ 10−4 M yr−1 (van Loon,0.0,0.7924528301886793,0.2075471698113207,12.0,1.0,0.0,0.7239583333333333
et al. 2005). The stellar material lost in this wind expands                   3. DATA AND METHODOLOGY,0.0,0.6862745098039216,0.3137254901960784,15.0,10.0,0.0,0.46875
"slowly away from the star, forming a small circumstellar neb-       We have used multiwavelength images to examine the ion-",0.0,0.8048780487804879,0.19512195121951215,19.0,4.0,0.0,0.359375
