text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
1,8,t1xtt,,1,1
2,8,t1xtt,,1,1
3,8,t1xtt,,1,1
4,8,t1xtt,,1,1
5,8,t1xtt,,1,1
6,8,t1xtt,,1,1
7,8,t1xtt,,1,1
8,8,t1xtt,,1,1
9,8,t1xtt,,1,1
10,8,t1xtt,,2,2
11,8,t1xtt,,2,2
12,8,t1xtt,,2,2
13,8,t1xtt,,2,2
14,8,t1xtt,,2,2
15,8,t1xtt,,2,2
16,8,t1xtt,,2,2
17,8,t1xtt,,2,2
18,8,t1xtt,,2,2
19,8,t1xtt,,2,2
20,8,t1xtt,,2,2
21,8,t1xtt,,2,2
22,8,t1xtt,,2,2
23,8,t1xtt,,2,2
24,8,t1xtt,,2,2
25,8,t1xtt,,2,2
26,8,t1xtt,,2,2
27,8,t1xtt,,2,2
28,8,t1xtt,,2,2
29,8,t1xtt,,2,2
20,8,t1xtt,,2,2
31,8,t1xtt,,2,2
32,8,t1xtt,,2,2
33,8,t1xtt,,2,2
34,8,t1xtt,,2,2
35,8,t1xtt,,2,2
36,8,t1xtt,,2,2
37,8,t1xtt,,2,2
38,8,t1xtt,,2,2
39,8,t1xtt,,2,2
30,8,t1xtt,,2,2
41,8,t1xtt,,2,2
42,8,t1xtt,,2,2
43,8,t1xtt,,2,2
44,8,t1xtt,,2,2
45,8,t1xtt,,2,2
46,8,t1xtt,,2,2
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
4,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
O,14,Times-Roman,,1,1
C,13,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
4
8
1
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–22 (2015)",7,TeXGyreTermesX-Regular,,13,13
Preprint 6 January 2021,7,TeXGyreTermesX-Regular,,23,23
Compiled using MNRAS L,7,TeXGyreTermesX-Regular,,22,22
A,6,TeXGyreTermesX-Regular,,1,1
TEX style ﬁle v3.0,7,TeXGyreTermesX-Regular,,18,18
"A Composite Likelihood Approach for Inference under Photometric
Redshift Uncertainty",17,TeXGyreTermesX-Bold,,84,63
M. M. Rau,14,TeXGyreTermesX-Regular,,9,9
1,10,TeXGyreTermesX-Regular,,1,1
★,10,NewTXMI,,1,1
", C. B. Morrison",14,TeXGyreTermesX-Regular,,16,16
2,10,TeXGyreTermesX-Regular,,1,1
", S. J. Schmidt",14,TeXGyreTermesX-Regular,,15,15
4,10,TeXGyreTermesX-Regular,,1,1
Y.-Y. Mao,14,TeXGyreTermesX-Regular,,9,9
5,10,TeXGyreTermesX-Regular,,1,1
for the LSST Dark Energy Science Collaboration,14,TeXGyreTermesX-Regular,,46,46
1,6,TeXGyreTermesX-Regular,,1,1
"McWilliams Center for Cosmology, Department of Physics, Carnegie Mellon University, Pittsburgh, PA 15213",7,TeXGyreTermesX-Italic,,104,104
2,6,TeXGyreTermesX-Regular,,1,1
"Department of Astronomy, University of Washington, Box 351580, Seattle, WA 98195, USA",7,TeXGyreTermesX-Italic,,85,85
3,6,TeXGyreTermesX-Regular,,1,1
"School of Computer Science and Statistics, Lloyd Institute, Trinity College, Dublin, Ireland",7,TeXGyreTermesX-Italic,,92,92
4,6,TeXGyreTermesX-Regular,,1,1
"Department of Physics, University of California, Davis, CA 95616, USA",7,TeXGyreTermesX-Italic,,69,69
5,6,TeXGyreTermesX-Regular,,1,1
"Department of Physics and Astronomy, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA",7,TeXGyreTermesX-Italic,,107,107
", S. Wilson",14,TeXGyreTermesX-Regular,,11,11
