text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 6, 2021",7,CMCSC10,,29,29
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX63,7,CMR8,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
4,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
9
9
1
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Subaru High-z Exploration of Low-Luminosity Quasars (SHELLQs) XII.
Extended [C",9,CMBX10,,78,66
II,8,CMBX9,,2,2
] Structure (Merger or Outﬂow) in a,9,CMBX10,,35,35
z,9,CMMI10,,1,1
= 6,9,CMR10,,3,3
.,9,CMMI10,,1,1
72,9,CMR10,,2,2
Red Quasar,9,CMBX10,,10,10
"Takuma Izumi,",8,CMCSC10,,13,13
"1, 2,",5,CMCSC10,,5,5
∗,5,CMSY6,,1,1
"Masafusa Onoue,",8,CMCSC10,,15,15
3,5,CMCSC10,,1,1
"Yoshiki Matsuoka,",8,CMCSC10,,17,17
4,5,CMCSC10,,1,1
"Michael A. Strauss,",8,CMCSC10,,19,19
5,5,CMCSC10,,1,1
"Seiji Fujimoto,",8,CMCSC10,,15,15
"6, 7",5,CMCSC10,,4,4
"Hideki Umehata,",8,CMCSC10,,15,15
"8, 9",5,CMCSC10,,4,4
"Masatoshi Imanishi,",8,CMCSC10,,19,19
"1, 2",5,CMCSC10,,4,4
"Taiki Kawamuro,",8,CMCSC10,,15,15
1,5,CMCSC10,,1,1
"Tohru Nagao,",8,CMCSC10,,12,12
4,5,CMCSC10,,1,1
"Yoshiki Toba,",8,CMCSC10,,13,13
"10, 11, 4",5,CMCSC10,,9,9
"Kotaro Kohno,",8,CMCSC10,,13,13
"9, 12",5,CMCSC10,,5,5
"Nobunari Kashikawa,",8,CMCSC10,,19,19
13,5,CMCSC10,,2,2
"Kohei Inayoshi,",8,CMCSC10,,15,15
14,5,CMCSC10,,2,2
"Toshihiro Kawaguchi,",8,CMCSC10,,20,20
15,5,CMCSC10,,2,2
"Kazushi Iwasawa,",8,CMCSC10,,16,16
16,5,CMCSC10,,2,2
"Akio K. Inoue,",8,CMCSC10,,14,14
"17, 18",5,CMCSC10,,6,6
"Tomotsugu Goto,",8,CMCSC10,,15,15
19,5,CMCSC10,,2,2
"Shunsuke Baba,",8,CMCSC10,,14,14
1,5,CMCSC10,,1,1
"Malte Schram,",8,CMCSC10,,13,13
20,5,CMCSC10,,2,2
"Hyewon Suh,",8,CMCSC10,,11,11
"21, 22",5,CMCSC10,,6,6
"Yuichi Harikane,",8,CMCSC10,,16,16
23,5,CMCSC10,,2,2
"Yoshihiro Ueda,",8,CMCSC10,,15,15
10,5,CMCSC10,,2,2
"John D. Silverman,",8,CMCSC10,,18,18
"24, 13",5,CMCSC10,,6,6
"Takuya Hashimoto,",8,CMCSC10,,17,17
25,5,CMCSC10,,2,2
"Yasuhiro Hashimoto,",8,CMCSC10,,19,19
26,5,CMCSC10,,2,2
"Soh Ikarashi,",8,CMCSC10,,13,13
27,5,CMCSC10,,2,2
"Daisuke Iono,",8,CMCSC10,,13,13
"1, 2",5,CMCSC10,,4,4
"Chien-Hsiu Lee,",8,CMCSC10,,15,15
28,5,CMCSC10,,2,2
"Kianhong Lee,",8,CMCSC10,,13,13
9,5,CMCSC10,,1,1
"Takeo Minezaki,",8,CMCSC10,,15,15
9,5,CMCSC10,,1,1
"Kouichiro Nakanishi,",8,CMCSC10,,20,20
"1, 2",5,CMCSC10,,4,4
"Suzuka Nakano,",8,CMCSC10,,14,14
2,5,CMCSC10,,1,1
"Yoichi Tamura,",8,CMCSC10,,14,14
29,5,CMCSC10,,2,2
and Ji-Jia Tang,8,CMCSC10,,15,15
30,5,CMCSC10,,2,2
1,5,CMR6,,1,1
"National Astronomical Observatory of Japan, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan",7,CMTI8,,87,87
2,5,CMR6,,1,1
"Department of Astronomical Science, The Graduate University for Advanced Studies, SOKENDAI, 2-21-1 Osawa, Mitaka, Tokyo
181-8588, Japan",7,CMTI8,,135,119
3,5,CMR6,,1,1
"Max-Planck-Institut f¨ur Astronomie, K¨onigstuhl 17, D-69117 Heidelberg, Germany",7,CMTI8,,80,80
4,5,CMR6,,1,1
"Research Center for Space and Cosmic Evolution, Ehime University, 2-5 Bunkyo-cho, Matsuyama, Ehime 790-8577, Japan",7,CMTI8,,114,114
5,5,CMR6,,1,1
"Princeton University Observatory, Peyton Hall, Princeton, NJ 08544, USA",7,CMTI8,,71,71
6,5,CMR6,,1,1
"Cosmic Dawn Center (DAWN), Copenhagen, Denmark",7,CMTI8,,46,46
7,5,CMR6,,1,1
"Niels Bohr Institute, University of Copenhagen, Jagtvej 128, 2200 Copenhagen N",7,CMTI8,,78,78
8,5,CMR6,,1,1
"RIKEN Cluster for Pioneering Research, 2-1 Hirosawa, Wako, Saitama 351-0198, Japan",7,CMTI8,,82,82
9,5,CMR6,,1,1
"Institute of Astronomy, Graduate School of Science, The University of Tokyo, 2-21-1 Osawa, Mitaka, Tokyo 181-0015, Japan",7,CMTI8,,120,120
10,5,CMR6,,2,2
"Department of Astronomy, Kyoto University, Kitashirakawa-Oiwake-cho, Sakyo-ku, Kyoto 606-8502, Japan",7,CMTI8,,100,100
11,5,CMR6,,2,2
"Academia Sinica Institute of Astronomy and Astrophysics, 11F of Astronomy-Mathematics Building, AS/NTU, No.1, Section 4,
Roosevelt Road, Taipei 10617, Taiwan",7,CMTI8,,157,120
12,5,CMR6,,2,2
"Research Center for the Early Universe, Graduate School of Science, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo
113-0033, Japan",7,CMTI8,,138,122
13,5,CMR6,,2,2
"Department of Astronomy, School of Science, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan",7,CMTI8,,114,114
14,5,CMR6,,2,2
"Kavli Institute for Astronomy and Astrophysics, Peking University, Beijing 100871, People’s Republic of China",7,CMTI8,,109,109
15,5,CMR6,,2,2
"Department of Economics, Management and Information Science, Onomichi City University, 1600-2, Hisayamada, Onomichi,
Hiroshima, 722-8506, Japan",7,CMTI8,,143,116
16,5,CMR6,,2,2
"ICREA and Institut de Ci`encies del Cosmos, Universitat de Barcelona, IEEC-UB, Mart´ı i Franqu`es, 1,E-08028 Barcelona, Spain",7,CMTI8,,125,125
17,5,CMR6,,2,2
"Department of Physics, School of Advanced Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1,
Okubo, Shinjuku, Tokyo 169-8555, Japan",7,CMTI8,,167,128
18,5,CMR6,,2,2
"Waseda Research Institute for Science and Engineering, Faculty of Science and Engineering, Waseda University, 3-4-1, Okubo,
Shinjuku, Tokyo 169-8555, Japan",7,CMTI8,,155,123
19,5,CMR6,,2,2
"Institute of Astronomy and Department of Physics, National Tsing Hua University, Hsinchu 30013, Taiwan",7,CMTI8,,102,102
20,5,CMR6,,2,2
"Graduate school of Science and Engineering, Saitama University, 255 Shimo-Okubo, Sakura-ku, Saitama City, Saitama 338-8570, Japan",7,CMTI8,,129,129
21,5,CMR6,,2,2
"Subaru Telescope, National Astronomical Observatory of Japan (NAOJ), 650 North A’ohoku Place, Hilo, HI 96720, USA",7,CMTI8,,113,113
22,5,CMR6,,2,2
"Gemini Observatory/NSF’s NOIRLab, 670 N. A’ohoku Place, Hilo, HI 96720, USA",7,CMTI8,,75,75
23,5,CMR6,,2,2
"Institute for Cosmic Ray Research, The University of Tokyo, 5-1-5 Kashiwanoha, Kashiwa, Chiba 277-8582, Japan",7,CMTI8,,109,109
24,5,CMR6,,2,2
"Kavli Institute for the Physics and Mathematics of the Universe (Kavli-IPMU, WPI), The University of Tokyo Institutes for Advanced
Study, The University of Tokyo, 5-1-5 Kashiwanoha, Kashiwa, Chiba 277-8583, Japan",7,CMTI8,,212,130
25,5,CMR6,,2,2
"Tomonaga Center for the History of the Universe (TCHoU), Faculty of Pure and Applied Sciences, University of Tsukuba, Tsukuba,
Ibaraki 305-8571, Japan",7,CMTI8,,150,126
26,5,CMR6,,2,2
"Department of Earth Sciences, National Taiwan Normal University, Taipei 11677, Taiwan",7,CMTI8,,85,85
27,5,CMR6,,2,2
"Centre for Extragalactic Astronomy, Department of Physics, Durham University, South Road, Durham DH1 3LE, UK",7,CMTI8,,108,108
28,5,CMR6,,2,2
"NSF’s National Optical-Infrared Astronomy Research Laboratory, 950 North Cherry Avenue, Tucson, AZ 85719, USA",7,CMTI8,,109,109
29,5,CMR6,,2,2
"Division of Particle and Astrophysical Science, Graduate School of Science, Nagoya University, Furo-cho, Chikusa-ku, Nagoya, Aichi
464-8602, Japan",7,CMTI8,,146,130
30,5,CMR6,,2,2
"Research School of Astronomy and Astrophysics, Australian National University, Cotter Road, Weston Creek, ACT 2611, Australia",7,CMTI8,,125,125
"(Received Oct 23, 2020; Accepted Dec 30, 2020)",8,CMR9,,46,46
"Corresponding author: Takuma Izumi
takuma.izumi@nao.ac.jp",7,CMR8,,57,34
2,9,CMR10,,1,1
T. Izumi et al.,9,CMCSC10,,15,15
"ABSTRACT
We present ALMA [C",9,CMR10,,27,18
II,8,CMR9,,2,2
] 158,9,CMR10,,5,5
µ,9,CMMI10,,1,1
"m line and far-infrared (FIR) continuum emission observations toward
HSC J120505.09",9,CMR10,,83,68
−,9,CMSY10,,1,1
000027.9 (J1205,9,CMR10,,15,15
−,9,CMSY10,,1,1
0000) at,9,CMR10,,8,8
z,9,CMMI10,,1,1
= 6,9,CMR10,,3,3
.,9,CMMI10,,1,1
72 with the beam size of,9,CMR10,,24,24
∼,9,CMSY10,,1,1
0,9,CMR10,,1,1
′′,6,CMSY7,,2,2
.,9,CMMI10,,1,1
8,9,CMR10,,1,1
×,9,CMSY10,,1,1
0,9,CMR10,,1,1
′′,6,CMSY7,,2,2
.,9,CMMI10,,1,1
"5 (or 4.1
kpc",9,CMR10,,13,9
×,9,CMSY10,,1,1
"2.6 kpc), the most distant red quasar known to date. Red quasars are modestly reddened
by dust, and are thought to be in rapid transition from an obscured starburst to an unobscured
normal quasar, driven by powerful active galactic nucleus (AGN) feedback which blows out a cocoon of
interstellar medium (ISM). The FIR continuum of J1205",9,CMR10,,336,100
−,9,CMSY10,,1,1
"0000 is bright, with an estimated luminosity
of",9,CMR10,,47,44
L,9,CMMI10,,1,1
FIR,6,CMR7,,3,3
∼,9,CMSY10,,1,1
3,9,CMR10,,1,1
