text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Astronomy,9,NimbusRomNo9L-Regu-Slant_167,,9,9
&,9,rtxr-Slant_167,,1,1
Astrophysics,9,NimbusRomNo9L-Regu-Slant_167,,12,12
"manuscript no. TOI-1233
February 5, 2021",9,NimbusRomNo9L-Regu,,40,23
©,9,rtcxr,,1,1
ESO 2021,9,NimbusRomNo9L-Regu,,8,8
,4,Times-Roman,,0,0
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
b,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
F,11,Times-Roman,,1,1
4,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
P,11,Times-Roman,,1,1
E,12,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"3
v
3
6
6
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"CHEOPS observations of the HD 108236 planetary system: A ﬁfth
planet, improved ephemerides, and planetary radii",16,NimbusSanL-Bold,,111,61
A. Bonfanti,10,NimbusRomNo9L-Regu,,11,11
1,7,NimbusRomNo9L-Regu,,1,1
", L. Delrez",10,NimbusRomNo9L-Regu,,11,11
2,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
3,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
4,7,NimbusRomNo9L-Regu,,1,1
", M.J. Hooton",10,NimbusRomNo9L-Regu,,13,13
5,7,NimbusRomNo9L-Regu,,1,1
", T.G. Wilson",10,NimbusRomNo9L-Regu,,13,13
6,7,NimbusRomNo9L-Regu,,1,1
", L. Fossati",10,NimbusRomNo9L-Regu,,12,12
1,7,NimbusRomNo9L-Regu,,1,1
", Y. Alibert",10,NimbusRomNo9L-Regu,,12,12
5,7,NimbusRomNo9L-Regu,,1,1
", S. Hoyer",10,NimbusRomNo9L-Regu,,10,10
7,7,NimbusRomNo9L-Regu,,1,1
", A.J. Mustill",10,NimbusRomNo9L-Regu,,14,14
8,7,NimbusRomNo9L-Regu,,1,1
",
H.P. Osborn",10,NimbusRomNo9L-Regu,,13,11
9,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
10,7,NimbusRomNo9L-Regu,,2,2
