text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
y,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
M,17,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
2",10,Times-Roman,,3,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
e,8,Times-Roman,,1,1
d,10,Times-Roman,,1,1
-,6,Times-Roman,,1,1
s,7,Times-Roman,,1,1
n,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
.,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
c,8,Times-Roman,,1,1
i,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
"y
h
p",10,Times-Roman,,5,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"3
v
9
5
7
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
1,10,Times-Roman,,1,1
0,10,Times-Roman,,1,1
"1
2",10,Times-Roman,,3,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Prog. Theor. Exp. Phys.,9,CMR10,,23,23
2015,9,CMBX10,,4,4
", 00000 (11 pages)
DOI: 10.1093",9,CMR10,,31,18
/,9,CMMI10,,1,1
ptep/0000000000,9,CMR10,,15,15
"Development of highly radiopure NaI(Tl)
scintillator for PICOLON dark matter search",20,CMB10,,83,43
project,20,CMB10,,7,7
K. Fushimi,11,CMR12,,10,10
∗,8,CMSY9,,1,1
1,8,CMR9,,1,1
", Y. Kanemitsu",11,CMR12,,14,14
2,8,CMR9,,1,1
", S. Hirata",11,CMR12,,11,11
†,8,CMSY9,,1,1
2,8,CMR9,,1,1
", D. Chernyak",11,CMR12,,13,13
3,8,CMR9,,1,1
", R. Hazama",11,CMR12,,11,11
4,8,CMR9,,1,1
", H. Ikeda",11,CMR12,,10,10
5,8,CMR9,,1,1
",
K. Imagawa",11,CMR12,,12,10
6,8,CMR9,,1,1
", H. Ishiura",11,CMR12,,12,12
7,8,CMR9,,1,1
