text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 7, 2021",7,CMCSC10,,29,29
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX63,7,CMR8,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
6,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
R,13,Times-Roman,,1,1
S,11,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
2
6
9
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
A Model for the Coupled Eruption of a Pseudostreamer and Helmet Streamer,9,CMBX10,,72,72
"P. F. Wyper,",8,CMCSC10,,12,12
1,5,CMCSC10,,1,1
"S. K. Antiochos,",8,CMCSC10,,16,16
2,5,CMCSC10,,1,1
"C. R. DeVore,",8,CMCSC10,,13,13
2,5,CMCSC10,,1,1
"B. J. Lynch,",8,CMCSC10,,12,12
3,5,CMCSC10,,1,1
"J. T. Karpen,",8,CMCSC10,,13,13
2,5,CMCSC10,,1,1
and P. Kumar,8,CMCSC10,,12,12
"2, 4",5,CMCSC10,,4,4
1,5,CMR6,,1,1
"Department of Mathematical Sciences, Durham University, Durham, DH1 3LE, UK",7,CMTI8,,75,75
2,5,CMR6,,1,1
"Heliophysics Science Division, NASA Goddard Space Flight Center, 8800 Greenbelt Rd, Greenbelt, MD 20771, USA",7,CMTI8,,108,108
3,5,CMR6,,1,1
"Space Sciences Laboratory, University of California, Berkeley, CA 94720, USA",7,CMTI8,,76,76
4,5,CMR6,,1,1
"Department of Physics, American University, Washington, DC 20016, USA",7,CMTI8,,69,69
ABSTRACT,9,CMR10,,8,8
"A highly important aspect of solar activity is the coupling between eruptions and the surrounding
coronal magnetic-ﬁeld topology, which determines the trajectory and morphology of the event and can
even lead to sympathetic eruptions from multiple sources. In this paper, we report on a numerical
simulation of a new type of coupled eruption, in which a coronal jet initiated by a large pseudostreamer
ﬁlament eruption triggers a streamer-blowout coronal mass ejection (CME) from the neighboring hel-
met streamer. Our conﬁguration has a large opposite-polarity region positioned between the polar
coronal hole and a small equatorial coronal hole, forming a pseudostreamer ﬂanked by the coronal
holes and the helmet streamer. Further out, the pseudostreamer stalk takes the shape of an extended
arc in the heliosphere. We energize the system by applying photospheric shear along a section of
the polarity inversion line within the pseudostreamer. The resulting sheared-arcade ﬁlament channel
develops a ﬂux rope that eventually erupts as a classic coronal-hole-type jet. However, the enhanced
breakout reconnection above the channel as the jet is launched progresses into the neighboring hel-
met streamer, partially launching the jet along closed helmet streamer ﬁeld lines and blowing out the
streamer top to produce a classic bubble-like CME. This CME is strongly deﬂected from the jet’s initial
trajectory and contains a mixture of open and closed magnetic ﬁeld lines. We present the detailed
dynamics of this new type of coupled eruption, its underlying mechanisms and the implications of this
work for the interpretation of in-situ and remote-sensing observations.",9,CMR10,,1669,104
