text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 7, 2021",7,CMCSC10,,29,29
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX62,7,CMR8,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
5,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
3
5
7
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
VLA Imaging of H,9,CMR10,,16,16
i,9,CMCSC10,,1,1
-bearing Ultra-Diﬀuse Galaxies from the ALFALFA Survey,9,CMR10,,54,54
"Lexi Gault,",8,CMCSC10,,11,11
1,5,CMCSC10,,1,1
"Lukas Leisman,",8,CMCSC10,,14,14
1,5,CMCSC10,,1,1
"Elizabeth A. K. Adams,",8,CMCSC10,,22,22
"2, 3",5,CMCSC10,,4,4
"Pavel E. Mancera Pi˜na,",8,CMCSC10,,23,23
"3, 2",5,CMCSC10,,4,4
"Kameron Reiter,",8,CMCSC10,,15,15
1,5,CMCSC10,,1,1
"Nicholas Smith,",8,CMCSC10,,15,15
4,5,CMCSC10,,1,1
"Michael Battipaglia,",8,CMCSC10,,20,20
1,5,CMCSC10,,1,1
"John M. Cannon,",8,CMCSC10,,15,15
5,5,CMCSC10,,1,1
"Filippo Fraternali,",8,CMCSC10,,19,19
3,5,CMCSC10,,1,1
"Martha P. Haynes,",8,CMCSC10,,17,17
6,5,CMCSC10,,1,1
"Elizabeth McAllan,",8,CMCSC10,,18,18
1,5,CMCSC10,,1,1
"Hannah J. Pagel,",8,CMCSC10,,16,16
4,5,CMCSC10,,1,1
"Katherine L. Rhode,",8,CMCSC10,,19,19
4,5,CMCSC10,,1,1
"John J. Salzer,",8,CMCSC10,,15,15
4,5,CMCSC10,,1,1
and Quinton Singer,8,CMCSC10,,18,18
5,5,CMCSC10,,1,1
1,5,CMR6,,1,1
"Department of Physics and Astronomy, Valparaiso University, 1610 Campus Drive East, Valparaiso, IN 46383, USA",7,CMTI8,,109,109
2,5,CMR6,,1,1
"ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands",7,CMTI8,,109,109
3,5,CMR6,,1,1
"Kapteyn Astronomical Institute, University of Groningen, Landleven 12, 9747 AD, Groningen, The Netherlands",7,CMTI8,,106,106
4,5,CMR6,,1,1
"Department of Astronomy, Indiana University, 727 East Third Street, Bloomington, IN 47405, USA",7,CMTI8,,94,94
5,5,CMR6,,1,1
"Department of Physics & Astronomy, Macalester College, 1600 Grand Avenue, Saint Paul, MN 55105",7,CMTI8,,94,94
6,5,CMR6,,1,1
"Cornell Center for Astrophysics and Planetary Science, Space Sciences Building, Cornell University, Ithaca, NY 14853, USA",7,CMTI8,,121,121
