text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Astronomy,9,NimbusRomNo9L-Regu-Slant_167,,9,9
&,9,rtxr-Slant_167,,1,1
Astrophysics,9,NimbusRomNo9L-Regu-Slant_167,,12,12
"manuscript no. MassiveBinaryFormation
January 6, 2021",9,NimbusRomNo9L-Regu,,53,37
©,9,rtcxr,,1,1
ESO 2021,9,NimbusRomNo9L-Regu,,8,8
L,10,NimbusRomNo9L-Regu,,1,1
etter to the,10,rtxsc,,12,12
E,10,NimbusRomNo9L-Regu,,1,1
ditor,10,rtxsc,,5,5
"A relation between the radial velocity dispersion of young clusters
and their age:",16,NimbusSanL-Bold,,82,67
Evidence for hardening as the formation scenario of massive close binaries,13,NimbusSanL-Bold,,74,74
M.C. Ramírez-Tannus,10,NimbusRomNo9L-Regu,,19,19
1,7,NimbusRomNo9L-Regu,,1,1
", F. Backs",10,NimbusRomNo9L-Regu,,10,10
2,7,NimbusRomNo9L-Regu,,1,1
", A. de Koter",10,NimbusRomNo9L-Regu,,13,13
2,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
3,7,NimbusRomNo9L-Regu,,1,1
", H. Sana",10,NimbusRomNo9L-Regu,,9,9
3,7,NimbusRomNo9L-Regu,,1,1
", H. Beuther",10,NimbusRomNo9L-Regu,,12,12
1,7,NimbusRomNo9L-Regu,,1,1
", A. Bik",10,NimbusRomNo9L-Regu,,8,8
4,7,NimbusRomNo9L-Regu,,1,1
", W. Brandner",10,NimbusRomNo9L-Regu,,13,13
1,7,NimbusRomNo9L-Regu,,1,1
", L. Kaper",10,NimbusRomNo9L-Regu,,10,10
2,7,NimbusRomNo9L-Regu,,1,1
", H. Linz",10,NimbusRomNo9L-Regu,,9,9
1,7,NimbusRomNo9L-Regu,,1,1
",
Th. Henning",10,NimbusRomNo9L-Regu,,13,11
1,7,NimbusRomNo9L-Regu,,1,1
", and J. Poorta",10,NimbusRomNo9L-Regu,,15,15
2,7,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
"Max Planck Institute for Astronomy, Königstuhl 17, D-69117 Heidelberg, Germany;",8,NimbusRomNo9L-Regu,,79,79
e-mail:,8,NimbusRomNo9L-Regu,,7,7
ramirez@mpia.de,8,t1xtt,,15,15
2,5,NimbusRomNo9L-Regu,,1,1
"Astronomical Institute ""Anton Pannekoek"", University of Amsterdam, Science Park 904, 1098 XH Amsterdam, The Netherlands",8,NimbusRomNo9L-Regu,,119,119
3,5,NimbusRomNo9L-Regu,,1,1
"Institute of Astronomy, KU Leuven, Celestijnenlaan 200 D, 3001 Leuven, Belgium",8,NimbusRomNo9L-Regu,,78,78
4,5,NimbusRomNo9L-Regu,,1,1
