text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
D,7,NimbusRomNo9L-Regu,,1,1
RAFT VERSION,6,NimbusRomNo9L-Regu,,12,12
M,7,NimbusRomNo9L-Regu,,1,1
ARCH,6,NimbusRomNo9L-Regu,,4,4
"30, 2021
Typeset using L",7,NimbusRomNo9L-Regu,,24,15
A,5,CMR6,,1,1
TEX,7,NimbusRomNo9L-Regu,,3,3
twocolumn,7,NimbusRomNo9L-Medi,,9,9
style in AASTeX63,7,NimbusRomNo9L-Regu,,17,17
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
M,17,Times-Roman,,1,1
,5,Times-Roman,,0,0
"8
2",10,Times-Roman,,3,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
1
4
8
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1",10,Times-Roman,,5,1
2,10,Times-Roman,,1,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Ultra-faint [C,9,NimbusRomNo9L-Medi,,14,14
II,8,NimbusRomNo9L-Medi,,2,2
] emission in a redshift = 2 gravitationally-lensed metal-poor dwarf galaxy,9,NimbusRomNo9L-Medi,,75,75
M. R,8,NimbusRomNo9L-Regu,,4,4
YBAK,7,NimbusRomNo9L-Regu,,4,4
",",8,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
E.,8,NimbusRomNo9L-Regu,,2,2
DA,7,NimbusRomNo9L-Regu,,2,2
C,8,NimbusRomNo9L-Regu,,1,1
UNHA,7,NimbusRomNo9L-Regu,,4,4
",",8,NimbusRomNo9L-Regu,,1,1
"2, 3",5,NimbusRomNo9L-Regu,,4,4
B. G,8,NimbusRomNo9L-Regu,,4,4
ROVES,7,NimbusRomNo9L-Regu,,5,5
",",8,NimbusRomNo9L-Regu,,1,1
"2, 4",5,NimbusRomNo9L-Regu,,4,4
J. A. H,8,NimbusRomNo9L-Regu,,7,7
ODGE,7,NimbusRomNo9L-Regu,,4,4
",",8,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
M. A,8,NimbusRomNo9L-Regu,,4,4
RAVENA,7,NimbusRomNo9L-Regu,,6,6
",",8,NimbusRomNo9L-Regu,,1,1
5,5,NimbusRomNo9L-Regu,,1,1
M. M,8,NimbusRomNo9L-Regu,,4,4
ASEDA,7,NimbusRomNo9L-Regu,,5,5
",",8,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
L. B,8,NimbusRomNo9L-Regu,,4,4
OOGAARD,7,NimbusRomNo9L-Regu,,7,7
",",8,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
D. B,8,NimbusRomNo9L-Regu,,4,4
ERG,7,NimbusRomNo9L-Regu,,3,3
",",8,NimbusRomNo9L-Regu,,1,1
6,5,NimbusRomNo9L-Regu,,1,1
S. C,8,NimbusRomNo9L-Regu,,4,4
HARLOT,7,NimbusRomNo9L-Regu,,6,6
",",8,NimbusRomNo9L-Regu,,1,1
7,5,NimbusRomNo9L-Regu,,1,1
R. D,8,NimbusRomNo9L-Regu,,4,4
ECARLI,7,NimbusRomNo9L-Regu,,6,6
",",8,NimbusRomNo9L-Regu,,1,1
8,5,NimbusRomNo9L-Regu,,1,1
D. K. E,8,NimbusRomNo9L-Regu,,7,7
RB,7,NimbusRomNo9L-Regu,,2,2
",",8,NimbusRomNo9L-Regu,,1,1
9,5,NimbusRomNo9L-Regu,,1,1
E. N,8,NimbusRomNo9L-Regu,,4,4
ELSON,7,NimbusRomNo9L-Regu,,5,5
",",8,NimbusRomNo9L-Regu,,1,1
10,5,NimbusRomNo9L-Regu,,2,2
C. P,8,NimbusRomNo9L-Regu,,4,4
ACIFICI,7,NimbusRomNo9L-Regu,,7,7
",",8,NimbusRomNo9L-Regu,,1,1
11,5,NimbusRomNo9L-Regu,,2,2
K. B. S,8,NimbusRomNo9L-Regu,,7,7
CHMIDT,7,NimbusRomNo9L-Regu,,6,6
",",8,NimbusRomNo9L-Regu,,1,1
12,5,NimbusRomNo9L-Regu,,2,2
F. W,8,NimbusRomNo9L-Regu,,4,4
ALTER,7,NimbusRomNo9L-Regu,,5,5
",",8,NimbusRomNo9L-Regu,,1,1
"13, 14",5,NimbusRomNo9L-Regu,,6,6
AND,7,NimbusRomNo9L-Regu,,3,3
A.,8,NimbusRomNo9L-Regu,,2,2
VAN DER,7,NimbusRomNo9L-Regu,,7,7
W,8,NimbusRomNo9L-Regu,,1,1
EL,7,NimbusRomNo9L-Regu,,2,2
"15, 13",5,NimbusRomNo9L-Regu,,6,6
1,5,NimbusRomNo9L-Regu,,1,1
"Leiden Observatory, Niels Bohrweg 2, 2333CA Leiden, The Netherlands",7,NimbusRomNo9L-ReguItal,,67,67
2,5,NimbusRomNo9L-Regu,,1,1
"International Centre for Radio Astronomy Research (ICRAR), University of Western Australia, 35 Stirling Hwy, Crawley, WA 6009, Australia",7,NimbusRomNo9L-ReguItal,,136,136
3,5,NimbusRomNo9L-Regu,,1,1
ARC Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D),7,NimbusRomNo9L-ReguItal,,76,76
4,5,NimbusRomNo9L-Regu,,1,1
"Research School of Astronomy and Astrophysics, Australian National University, Canberra, ACT 2611, Australia",7,NimbusRomNo9L-ReguItal,,108,108
5,5,NimbusRomNo9L-Regu,,1,1
"N´ucleo de Astronom´ıa, Facultad de Ingenier´ıa y Ciencias, Universidad Diego Portales, Av. Ej´ercito 441, Santiago, Chile",7,NimbusRomNo9L-ReguItal,,122,122
6,5,NimbusRomNo9L-Regu,,1,1
"Department of Astronomy, The University of Texas at Austin, 2515 Speedway Blvd Stop C1400, Austin, TX 78712, USA",7,NimbusRomNo9L-ReguItal,,112,112
7,5,NimbusRomNo9L-Regu,,1,1
"Sorbonne Universit´e, UPMC-CNRS, UMR7095, Institut d’Astrophysique de Paris, F-75014, Paris, France",7,NimbusRomNo9L-ReguItal,,99,99
8,5,NimbusRomNo9L-Regu,,1,1
"INAF — Osservatorio di Astroﬁsica e Scienza dello Spazio, via Gobetti 93/3, I-40129, Bologna, Italy",7,NimbusRomNo9L-ReguItal,,99,99
9,5,NimbusRomNo9L-Regu,,1,1
"The Leonard E. Parker Center for Gravitation, Cosmology and Astrophysics, Department of Physics, University of Wisconsin-Milwaukee, 3135 N Maryland",7,NimbusRomNo9L-ReguItal,,147,147
"Avenue, Milwaukee, WI 53211, USA",7,NimbusRomNo9L-ReguItal,,32,32
10,5,NimbusRomNo9L-Regu,,2,2
"Department of Astrophysical and Planetary Sciences, University of Colorado, Boulder, CO 80309, USA",7,NimbusRomNo9L-ReguItal,,98,98
11,5,NimbusRomNo9L-Regu,,2,2
"Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA",7,NimbusRomNo9L-ReguItal,,82,82
12,5,NimbusRomNo9L-Regu,,2,2
"Leibniz-Institut f¨ur Astrophysik Potsdam (AIP), An der Sternwarte 16, 14482 Potsdam, Germany",7,NimbusRomNo9L-ReguItal,,93,93
13,5,NimbusRomNo9L-Regu,,2,2
"Max-Planck Institut f¨ur Astronomie, K¨onigstuhl 17, D-69117, Heidelberg, Germany",7,NimbusRomNo9L-ReguItal,,81,81
14,5,NimbusRomNo9L-Regu,,2,2
"National Radio Astronomy Observatory, Pete V. Domenici Array Science Center, P.O. Box O, Socorro 87801, USA",7,NimbusRomNo9L-ReguItal,,107,107
15,5,NimbusRomNo9L-Regu,,2,2
"Sterrenkundig Observatorium, Department of Physics and Astronomy, Ghent University, Belgium",7,NimbusRomNo9L-ReguItal,,91,91
(Received 13th September 2020; Revised 4th January 2020; Accepted 5th January 2020),8,NimbusRomNo9L-Regu,,83,83
