text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
5,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
E,12,Times-Roman,,1,1
H,14,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
3
4
7
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–11 (2020)",7,TeXGyreTermesX-Regular,,13,13
Preprint 7 January 2021,7,TeXGyreTermesX-Regular,,23,23
Compiled using MNRAS L,7,TeXGyreTermesX-Regular,,22,22
A,6,TeXGyreTermesX-Regular,,1,1
TEX style ﬁle v3.0,7,TeXGyreTermesX-Regular,,18,18
"Photohadronic Modelling of the 2010 Gamma-ray Flare from
Mrk 421",17,TeXGyreTermesX-Bold,,64,56
Alberto Rosales de León,14,TeXGyreTermesX-Regular,,23,23
★,10,NewTXMI,,1,1
", Anthony M. Brown and Paula M. Chadwick",14,TeXGyreTermesX-Regular,,40,40
1,6,TeXGyreTermesX-Regular,,1,1
"Centre for Advanced Instrumentation (CfAI), Department of Physics, University of Durham, South Road, Durham DH1 3LE, UK.",7,TeXGyreTermesX-Italic,,120,120
Published 2020 December 12. Accepted 2020 December 9. Received 2020 December 1; in original form 2020 August 3,7,TeXGyreTermesX-Regular,,110,110
ABSTRACT,8,TeXGyreTermesX-Bold,,8,8
