text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"PSF Estimation in Crowded Astronomical Imagery
as a Convolutional Dictionary Learning Problem",23,NimbusRomNo9L-Regu,,93,46
Brendt Wohlberg and Przemek Wozniak,10,NimbusRomNo9L-Regu,,35,35
1,6,NimbusRomNo9L-Regu,,1,1
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
b,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
F,11,Times-Roman,,1,1
,5,Times-Roman,,0,0
7,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
V,14,Times-Roman,,1,1
I,6,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"s
s",7,Times-Roman,,3,1
"e
e",8,Times-Roman,,3,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
8
6
2
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Abstract,8,NimbusRomNo9L-MediItal,,8,8
"—We present a new algorithm for estimating the Point
Spread Function (PSF) in wide-ﬁeld astronomical images with
extreme source crowding. Robust and accurate PSF estimation in
crowded astronomical images dramatically improves the ﬁdelity
of astrometric and photometric measurements extracted from
wide-ﬁeld sky monitoring imagery. Our radically new approach
utilizes convolutional sparse representations to model the contin-
uous functions involved in the image formation. This approach
avoids the need to detect and precisely localize individual point
sources that is shared by existing methods. In experiments involv-",8,NimbusRomNo9L-Medi,,619,66
"ing simulated astronomical imagery, it signiﬁcantly outperforms
the recent alternative method with which it is compared.",8,NimbusRomNo9L-Medi,,120,63
"This is an extended version of an IEEE Signal Processing
Letters paper (doi:10.1109/LSP.2021.3050706), with supple-
mental material included as appendices.",9,NimbusRomNo9L-ReguItal,,155,58
I. I,9,NimbusRomNo9L-Regu,,4,4
NTRODUCTION,7,NimbusRomNo9L-Regu,,11,11
Astronomical images deliver a wealth of information on a,9,NimbusRomNo9L-Regu,,56,56
wide range of phenomena in natural objects such as stars and,9,NimbusRomNo9L-Regu,,60,60
"galaxies. Similar techniques have been successfully applied to
tracking man made space objects, showing great promise to",9,NimbusRomNo9L-Regu,,120,62
address pressing problems in Space Trafﬁc Management [1].,9,NimbusRomNo9L-Regu,,57,57
Point Spread Function (PSF) estimation in astronomical im-,9,NimbusRomNo9L-Regu,,58,58
"agery presents unique challenges [2], [3]. Stars are nearly",9,NimbusRomNo9L-Regu,,59,59
"perfect point sources, so there is no shortage of ﬁducial points",9,NimbusRomNo9L-Regu,,64,64
"for analysis. At the same time, there are numerous factors
that affect the PSF shape: atmospheric blur, imperfect optics",9,NimbusRomNo9L-Regu,,120,61
"and sky tracking, vibration etc. Modeling is often performed",9,NimbusRomNo9L-Regu,,60,60
"iteratively, using stars to improve the PSF model and using the",9,NimbusRomNo9L-Regu,,63,63
model to better ﬁt all stars [4]. While deconvolution is often,9,NimbusRomNo9L-Regu,,62,62
"considered more fundamental in signal processing [5], [6],
many applications in astronomy are framed as PSF estimation
and forward modeling in the convolved image [3], [7]. For ex-
ample, changes in brightness and motion of unresolved sources
are typically extracted by ﬁtting individual PSF proﬁles and
”streaks” in differenced (uncluttered) images of the same ﬁeld
separated in time [8]. PSF ﬁtting on the original crowded
images is performed to measure positions and brightness of
stars used for calibration and science. Reaching the required
ﬁdelity is rarely possible without a good subpixel PSF model.
The analysis of crowded stellar ﬁelds is an important and
challenging application of astronomical imaging [9]. When",9,NimbusRomNo9L-Regu,,723,62
"deep source confusion sets in, every image pixel includes",9,NimbusRomNo9L-Regu,,57,57
"B. Wohlberg is with Theoretical Division, Los Alamos National Laboratory,",7,NimbusRomNo9L-Regu,,73,73
"Los Alamos, NM 87545, USA (Email:",7,NimbusRomNo9L-Regu,,33,33
brendt@lanl.gov,7,NimbusMonL-Regu,,15,15
),7,NimbusRomNo9L-Regu,,1,1
"P. Wozniak is with Space and Remote Sensing Group, Los Alamos National",7,NimbusRomNo9L-Regu,,70,70
"Laboratory, Los Alamos, NM 87545, USA (Email:",7,NimbusRomNo9L-Regu,,45,45
wozniak@lanl.gov,7,NimbusMonL-Regu,,16,16
),7,NimbusRomNo9L-Regu,,1,1
Research presented in this article was supported by the Laboratory Directed,7,NimbusRomNo9L-Regu,,75,75
"Research and Development program of Los Alamos National Laboratory
under project numbers 20170183ER and 20200061DR.",7,NimbusRomNo9L-Regu,,115,66
"signal from multiple PSF proﬁles. This situation naturally
arises in densely populated sky areas and in very wide-ﬁeld
imaging that aims to cover as many objects as possible [10].
There is a scarcity of algorithms and software tools that
can tackle extreme crowding. Standard source extraction and
PSF estimation codes like DAOPHOT [11], DoPHOT [4],
SExtractor [12] were not designed to handle images where not
a single star can be considered sufﬁciently isolated to ignore",9,NimbusRomNo9L-Regu,,473,62
perturbations from neighbors. Their treatment of crowding,9,NimbusRomNo9L-Regu,,57,57
typically consists of identifying occasional PSF collisions,9,NimbusRomNo9L-Regu,,59,59
"to either ﬁt special
local models or eliminate them from",9,NimbusRomNo9L-Regu,,56,35
consideration. Recent PSF estimation work in astronomy has,9,NimbusRomNo9L-Regu,,58,58
focused primarily on super-resolution and sub-pixel sampling,9,NimbusRomNo9L-Regu,,60,60
"by paying close attention to the correct image formation model
and introducing modern sparsity based approaches (e.g. [13],",9,NimbusRomNo9L-Regu,,123,62
"[14], [15]). These algorithms are an important step forward,",9,NimbusRomNo9L-Regu,,60,60
but they still ignore the cross-talk between sources and rely,9,NimbusRomNo9L-Regu,,61,61
on user’s ability to identify isolated stars.,9,NimbusRomNo9L-Regu,,45,45
In this paper we present a new PSF estimation algorithm,9,NimbusRomNo9L-Regu,,55,55
based on convolutional sparse representation (CSR). There,9,NimbusRomNo9L-Regu,,57,57
"is no need to detect and ﬁt
individual stars, eliminating",9,NimbusRomNo9L-Regu,,57,29
"the uncertainties and instabilities associated with these local
modeling decisions. We are not aware of any prior use of CSR",9,NimbusRomNo9L-Regu,,124,63
methods for this application.,9,NimbusRomNo9L-Regu,,29,29
1,6,NimbusRomNo9L-Regu,,1,1
"We also note that the methods presented here include some
including the use of
more general contributions in CSR,",9,NimbusRomNo9L-Regu,,113,57
an interpolation kernel to generate a dictionary suitable for,9,NimbusRomNo9L-Regu,,61,61
"approximating the translations of a continuous function, as",9,NimbusRomNo9L-Regu,,59,59
well as additional algorithm reﬁnements described in Sec. III.,9,NimbusRomNo9L-Regu,,62,62
"Other authors have also devised techniques for CSR of con-
tinuous signals [17], [18], [19], but employing very different
methods. The approach of [20], which we became aware
of during the ﬁnal stages of preparation of this manuscript,
exploits similar ideas to ours in the use of interpolation to
generate the dictionary, but makes use of greedy algorithms
as opposed to our optimization-based approach. The latter
has the advantage of greater ﬂexibility supporting different
regularization terms and constraints, which is exploited in
constructing our proposed PSF estimation method.",9,NimbusRomNo9L-Regu,,585,62
II. I,9,NimbusRomNo9L-Regu,,5,5
MAGE,7,NimbusRomNo9L-Regu,,4,4
F,9,NimbusRomNo9L-Regu,,1,1
ORMATION,7,NimbusRomNo9L-Regu,,8,8
M,9,NimbusRomNo9L-Regu,,1,1
ODEL,7,NimbusRomNo9L-Regu,,4,4
"We restrict our attention to estimation of a spatially-invariant
PSF. In practice it is usually necessary to characterize imaging",9,NimbusRomNo9L-Regu,,129,64
1,5,NimbusRomNo9L-Regu,,1,1
These methods have previously been considered for analysis of astronom-,7,NimbusRomNo9L-Regu,,71,71
"ical imagery [16], but the application was background removal rather than",7,NimbusRomNo9L-Regu,,73,73
"PSF estimation, and no attempt was made to model the continuous nature of
the underlying scene.",7,NimbusRomNo9L-Regu,,95,73
2,6,NimbusRomNo9L-Regu,,1,1
y,9,CMMI10,,1,1
"systems with a spatially-varying PSF, but since these varia-
tions are typically negligible across the small image regions
required by our approach, they can be represented by making
independent estimates of a ﬁxed PSF in overlapping image
regions covering the image. We represent the scene being
imaged as the continuous function",9,NimbusRomNo9L-Regu,,330,61
r,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
", where",9,NimbusRomNo9L-Regu,,7,7
x,9,CMMI10,,1,1
and,9,NimbusRomNo9L-Regu,,3,3
y,9,CMMI10,,1,1
"are
spatial coordinates, the image on the detector as the continuous
function",9,NimbusRomNo9L-Regu,,77,64
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
", and the PSF of the optical system by the
continuous function",9,NimbusRomNo9L-Regu,,62,42
g,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
", so that we have (ignoring noise
for now)",9,NimbusRomNo9L-Regu,,42,33
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
) =,9,CMR10,,3,3
r,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
−,9,CMSY10,,1,1
"u, y",9,CMMI10,,4,4
−,9,CMSY10,,1,1
v,9,CMMI10,,1,1
),9,CMR10,,1,1
g,9,CMMI10,,1,1
(,9,CMR10,,1,1
"u, v",9,CMMI10,,4,4
),9,CMR10,,1,1
du dv .,9,CMMI10,,7,7
(1),9,NimbusRomNo9L-Regu,,3,3
,9,CMEX10,,0,0
∞,6,CMSY7,,1,1
,9,CMEX10,,0,0
∞,6,CMSY7,,1,1
−∞,6,CMSY7,,2,2
−∞,6,CMSY7,,2,2
"In the case of an ideal detector, the ﬁnal sampled version of the
image,",9,NimbusRomNo9L-Regu,,72,65
s,9,CMBX10,,1,1
", is obtained by point sampling of the image function",9,NimbusRomNo9L-Regu,,53,53
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
". In practice, however, detectors sample the image func-
tion",9,NimbusRomNo9L-Regu,,61,56
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
"by integrating its product with some sensitivity
function at each photosite. This behavior can be modeled as",9,NimbusRomNo9L-Regu,,108,59
the convolution of,9,NimbusRomNo9L-Regu,,18,18
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
"by the photosite sensitivity function,",9,NimbusRomNo9L-Regu,,38,38
followed by point sampling. As a result of the commutative,9,NimbusRomNo9L-Regu,,58,58
"property of convolution, this additional convolution can be",9,NimbusRomNo9L-Regu,,59,59
included in (1) by redeﬁning,9,NimbusRomNo9L-Regu,,28,28
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
"as the image on the sensor
blurred by the photosite sensitivity function, and",9,NimbusRomNo9L-Regu,,77,50
g,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
as the,9,NimbusRomNo9L-Regu,,6,6
convolution of the PSF of the optical system and the photosite,9,NimbusRomNo9L-Regu,,62,62
sensitivity function. It is this,9,NimbusRomNo9L-Regu,,32,32
effective,9,NimbusRomNo9L-ReguItal,,9,9
PSF [13] that we will,9,NimbusRomNo9L-Regu,,21,21
be estimating.,9,NimbusRomNo9L-Regu,,14,14
Our image formation model assumes that the scene consists,9,NimbusRomNo9L-Regu,,57,57
of a ﬁnite sum of impulses,9,NimbusRomNo9L-Regu,,26,26
,9,CMEX10,,0,0
r,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
) =,9,CMR10,,3,3
k,6,CMMI7,,1,1
a,9,CMMI10,,1,1
k,6,CMMI7,,1,1
δ,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
−,9,CMSY10,,1,1
x,9,CMMI10,,1,1
k,6,CMMI7,,1,1
", y",9,CMMI10,,3,3
−,9,CMSY10,,1,1
y,9,CMMI10,,1,1
k,6,CMMI7,,1,1
),9,CMR10,,1,1
",",9,CMMI10,,1,1
(2),9,NimbusRomNo9L-Regu,,3,3
where,9,NimbusRomNo9L-Regu,,5,5
a,9,CMMI10,,1,1
k,6,CMMI7,,1,1
",",9,NimbusRomNo9L-Regu,,1,1
x,9,CMMI10,,1,1
k,6,CMMI7,,1,1
", and",9,NimbusRomNo9L-Regu,,5,5
y,9,CMMI10,,1,1
k,6,CMMI7,,1,1
are the scaling factor and,9,NimbusRomNo9L-Regu,,26,26
x,9,CMMI10,,1,1
and,9,NimbusRomNo9L-Regu,,3,3
y,9,CMMI10,,1,1
locations respectively of the,9,NimbusRomNo9L-Regu,,29,29
k,9,CMMI10,,1,1
th,6,NimbusRomNo9L-Regu,,2,2
"impulse, so that we have",9,NimbusRomNo9L-Regu,,24,24
s,9,CMMI10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
) =,9,CMR10,,3,3
a,9,CMMI10,,1,1
k,6,CMMI7,,1,1
δ,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
−,9,CMSY10,,1,1
x,9,CMMI10,,1,1
k,6,CMMI7,,1,1
−,9,CMSY10,,1,1
"u, y",9,CMMI10,,4,4
−,9,CMSY10,,1,1
y,9,CMMI10,,1,1
k,6,CMMI7,,1,1
−,9,CMSY10,,1,1
v,9,CMMI10,,1,1
),9,CMR10,,1,1
g,9,CMMI10,,1,1
(,9,CMR10,,1,1
"u, v",9,CMMI10,,4,4
),9,CMR10,,1,1
du dv,9,CMMI10,,5,5
a,9,CMMI10,,1,1
k,6,CMMI7,,1,1
g,9,CMMI10,,1,1
(,9,CMR10,,1,1
x,9,CMMI10,,1,1
−,9,CMSY10,,1,1
x,9,CMMI10,,1,1
k,6,CMMI7,,1,1
