text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
4,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
8
6
7
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Submit to Communications in Physics, (2020), pp. 1-20
DOI:10.15625/0868-3166/0/0/0",8,NimbusRomNo9L-Regu,,82,53
"MORPHO-KINEMATICS OF THE MOLECULAR GAS IN A QUASAR HOST
GALAXY AT REDSHIFT",11,NimbusRomNo9L-Medi,,74,55
z,11,NimbusRomNo9L-ReguItal,,1,1
=0.654,11,NimbusRomNo9L-Medi,,6,6
T.T.THAI,10,NimbusRomNo9L-Regu,,8,8
1,7,NimbusRomNo9L-Regu,,1,1
",",7,CMMI10,,1,1
2,7,NimbusRomNo9L-Regu,,1,1
", P. TUAN-ANH",10,NimbusRomNo9L-Regu,,13,13
1†,7,NimbusRomNo9L-Regu,,2,2
", P. DARRIULAT",10,NimbusRomNo9L-Regu,,14,14
1,7,NimbusRomNo9L-Regu,,1,1
", D. T. HOAI",10,NimbusRomNo9L-Regu,,12,12
1,7,NimbusRomNo9L-Regu,,1,1
", P. T. NHUNG",10,NimbusRomNo9L-Regu,,13,13
1,7,NimbusRomNo9L-Regu,,1,1
", P. N. DIEP",10,NimbusRomNo9L-Regu,,12,12
1,7,NimbusRomNo9L-Regu,,1,1
