text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Astronomy,9,NimbusRomNo9L-Regu-Slant_167,,9,9
&,9,rtxr-Slant_167,,1,1
Astrophysics,9,NimbusRomNo9L-Regu-Slant_167,,12,12
"manuscript no. PKS1830
February 23, 2021",9,NimbusRomNo9L-Regu,,40,22
©,9,rtcxr,,1,1
ESO 2021,9,NimbusRomNo9L-Regu,,8,8
PKS 1830,16,NimbusSanL-Bold,,8,8
−,17,txbsy,,1,1
211: OH and H,16,NimbusSanL-Bold,,13,13
i,17,rtxsc,,1,1
at,16,NimbusSanL-Bold,,2,2
z,17,NimbusRomNo9L-MediItal,,1,1
=,17,rtxb,,1,1
0,17,NimbusRomNo9L-Medi,,1,1
.,17,rtxbmi,,1,1
89,17,NimbusRomNo9L-Medi,,2,2
"and the ﬁrst MeerKAT UHF
spectrum",16,NimbusSanL-Bold,,33,24
F. Combes,10,NimbusRomNo9L-Regu,,9,9
1,7,NimbusRomNo9L-Regu,,1,1
", N. Gupta",10,NimbusRomNo9L-Regu,,10,10
2,7,NimbusRomNo9L-Regu,,1,1
", S. Muller",10,NimbusRomNo9L-Regu,,11,11
3,7,NimbusRomNo9L-Regu,,1,1
", S. Balashev",10,NimbusRomNo9L-Regu,,13,13
4,7,NimbusRomNo9L-Regu,,1,1
", G. I. G. Józsa",10,NimbusRomNo9L-Regu,,16,16
5,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
6,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
7,7,NimbusRomNo9L-Regu,,1,1
", R. Srianand",10,NimbusRomNo9L-Regu,,13,13
2,7,NimbusRomNo9L-Regu,,1,1
", E. Momjian",10,NimbusRomNo9L-Regu,,12,12
8,7,NimbusRomNo9L-Regu,,1,1
", P. Noterdaeme",10,NimbusRomNo9L-Regu,,15,15
9,7,NimbusRomNo9L-Regu,,1,1
",
H.-R. Klöckner",10,NimbusRomNo9L-Regu,,16,14
10,7,NimbusRomNo9L-Regu,,2,2
", A. J. Baker",10,NimbusRomNo9L-Regu,,13,13
11,7,NimbusRomNo9L-Regu,,2,2
", E. Boettcher",10,NimbusRomNo9L-Regu,,14,14
12,7,NimbusRomNo9L-Regu,,2,2
", A. Bosma",10,NimbusRomNo9L-Regu,,10,10
13,7,NimbusRomNo9L-Regu,,2,2
", H.-W. Chen",10,NimbusRomNo9L-Regu,,12,12
12,7,NimbusRomNo9L-Regu,,2,2
", R. Dutta",10,NimbusRomNo9L-Regu,,10,10
14,7,NimbusRomNo9L-Regu,,2,2
",",7,rtxmi,,1,1
15,7,NimbusRomNo9L-Regu,,2,2
", P. Jagannathan",10,NimbusRomNo9L-Regu,,16,16
8,7,NimbusRomNo9L-Regu,,1,1
