text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
D,7,NimbusRomNo9L-Regu,,1,1
RAFT VERSION,6,NimbusRomNo9L-Regu,,12,12
J,7,NimbusRomNo9L-Regu,,1,1
ANUARY,6,NimbusRomNo9L-Regu,,6,6
"5, 2021",7,NimbusRomNo9L-Regu,,7,7
Preprint typeset using L,6,NimbusRomNo9L-Regu,,24,24
A,4,NimbusRomNo9L-Regu,,1,1
TEX style emulateapj v. 12/16/11,6,NimbusRomNo9L-Regu,,32,32
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
1,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
p,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
h,10,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
0
1
2
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
THE SUN: LIGHT DARK MATTER AND STERILE NEUTRINOS,9,NimbusRomNo9L-Regu,,48,48
I,8,NimbusRomNo9L-Regu,,1,1
L,7,NimbusRomNo9L-Regu,,1,1
´,8,NimbusRomNo9L-Regu,,1,1
IDIO,7,NimbusRomNo9L-Regu,,4,4
L,8,NimbusRomNo9L-Regu,,1,1
OPES,7,NimbusRomNo9L-Regu,,4,4
1,5,CMR6,,1,1
",",8,CMR9,,1,1
2,5,CMR6,,1,1
ID,4,TeXGyreAdventor-Regular,,2,2
1,5,CMR6,,1,1
"Centro de Astrof´ısica e Gravitac¸ ˜ao - CENTRA,
Departamento de F´ısica, Instituto Superior T´ecnico - IST, Universidade de Lisboa - UL, Av. Rovisco Pais 1, 1049-001 Lisboa, Portugal and",7,NimbusRomNo9L-Regu,,187,138
2,5,CMR6,,1,1
"Institut d’Astrophysique de Paris, UMR 7095 CNRS, Universit´e Pierre et Marie Curie, 98 bis Boulevard Arago, Paris F-75014, France",7,NimbusRomNo9L-Regu,,130,130
"(Dated: January 5, 2021)",8,NimbusRomNo9L-Regu,,24,24
"Draft version January 5, 2021",7,NimbusRomNo9L-ReguItal,,29,29
"ABSTRACT
Next-generation experiments allow for the possibility to testing the neutrino ﬂavor oscillation model to very
high levels of accuracy. Here, we explore the possibility that the dark matter in the current universe is made of
two particles, a sterile neutrino and a very light dark matter particle. By using a 3+1 neutrino ﬂavor oscillation
model, we study how such a type of dark matter imprints the solar neutrino ﬂuxes, spectra, and survival prob-
abilities of electron neutrinos. The current solar neutrino measurements allow us to deﬁne an upper limit for
the ratio of the mass of a light dark matter particle",9,NimbusRomNo9L-Regu,,621,114
m,9,EURM10,,1,1
φ,6,EURM7,,1,1
and the Fermi constant,9,NimbusRomNo9L-Regu,,22,22
G,9,EURM10,,1,1
φ,6,EURM7,,1,1
", such that",9,NimbusRomNo9L-Regu,,11,11
G,9,EURM10,,1,1
φ,6,EURM7,,1,1
/m,9,EURM10,,2,2
φ,6,EURM7,,1,1
"must
be smaller than",9,NimbusRomNo9L-Regu,,20,15
10,9,CMR10,,2,2
30,6,CMR7,,2,2
G,9,EURM10,,1,1
F,6,CMR7,,1,1
eV,9,EURM10,,2,2
−,6,EUFM7,,1,1
1,6,CMR7,,1,1
"to be in agreement with current solar neutrino data from the Borexino, Sud-
bury Neutrino Observatory, and Super-Kamiokande detectors. Moreover, for models with a very small Fermi",9,NimbusRomNo9L-Regu,,179,103
"constant, the amplitude of the time variability must be lower than",9,NimbusRomNo9L-Regu,,66,66
3%,9,CMR10,,2,2
"to be consistent with current solar neu-
trino data. We also found that solar neutrino detectors like Darwin, able to measure neutrino ﬂuxes in the low
energy-range with high accuracy, will provide additional constraints to this class of models that complement
the ones obtained from the current solar neutrino detectors.",9,NimbusRomNo9L-Regu,,321,110
Subject headings:,9,NimbusRomNo9L-ReguItal,,17,17
The Sun – Solar neutrino problem – Solar neutrinos – Neutrino oscillations – Neutrino,9,NimbusRomNo9L-Regu,,85,85
telescopes – Neutrino astronomy,9,NimbusRomNo9L-Regu,,31,31
1.,8,NimbusRomNo9L-Regu,,2,2
INTRODUCTION,7,NimbusRomNo9L-Regu,,12,12
"The origin of dark matter has been a fundamental problem
in physics for almost six decades, during which most of the
proposed solutions assumed that a single massive particle that
interacts weakly with baryons makes all the dark matter ob-
served in the universe (e.g., Wang et al. 2016). Recently, re-
search has emerged where more sophisticated solutions have
been proposed to solve the dark matter problem. One of these
is the possibility of the dark matter being a composite of two
light particles: a light dark matter (LDM) particle",9,NimbusRomNo9L-Regu,,537,62
φ,9,EURM10,,1,1
"and a
sterile neutrino",9,NimbusRomNo9L-Regu,,22,16
ν,9,EURM10,,1,1
s,6,EURM7,,1,1
.,9,NimbusRomNo9L-Regu,,1,1
"The existence of such an LDM ﬁeld can by identiﬁed with
a dilation ﬁeld of an extradimensional extension of the Stan-
dard Model or/and a CP-violating pseudo-Goldstone boson
of a spontaneously broken global symmetry. For some of
these models,",9,NimbusRomNo9L-Regu,,242,61
φ,9,EURM10,,1,1
"couples to the Standard Model ﬁelds, and
as such it induces periodic time variation in particle masses
and couplings. In such theories the gauge invariance suggests
that the",9,NimbusRomNo9L-Regu,,173,61
φ,9,EURM10,,1,1
"should possess an identical coupling constant to
charged leptons, in which case scalar interactions with the
electrons provide a good opportunity for detection through
atomic clocks (e.g., Arvanitaki et al. 2016), accelerometers
(e.g., Arvanitaki et al. 2018), and gravitational wave detectors
(e.g., Lopes and Silk 2014; Graham et al. 2016).",9,NimbusRomNo9L-Regu,,342,64
"Similarly, this",9,NimbusRomNo9L-Regu,,15,15
φ,9,EURM10,,1,1
"ﬁeld can couple to neutrinos. Once again,
these types of interactions generically result in time-varying
corrections to the neutrino masses, neutrino mass differences,",9,NimbusRomNo9L-Regu,,167,62
"and mixing angles, which can be searched for in the neu-
trino ﬂux signals on present and future experimental neutrino
detectors (Aharmim et al. 2013; Abe et al. 2016; Borexino
Collaboration et al. 2018; Aalbers et al. 2020).
If",9,NimbusRomNo9L-Regu,,228,61
φ,9,EURM10,,1,1
"cou-
ples weakly to the neutrinos, over a large range of masses,",9,NimbusRomNo9L-Regu,,64,59
IL:ilidio.lopes@tecnico.ulisboa.pt,7,NimbusRomNo9L-Regu,,34,34
"it can signiﬁcantly modify the neutrino oscillations probabili-
ties leading to a distorted survival electron neutrino probabil-
ity function (Berlin 2016; Krnjaic et al. 2018).
The motivation for such a model comes from the possibility
of this composite particle physics model resolving two obser-
vational problems:",9,NimbusRomNo9L-Regu,,317,64
"1. The classical cold dark matter model leads to several in-
consistencies with the cosmological observational data,
such as the missing satellite problem and the cusp prob-
lem (e.g., Primack 2009). Light dark matter resolves
such problems if dark matter is totally or partially made
of light scalar particles with a mass of the order of",9,NimbusRomNo9L-Regu,,338,60
10,9,CMR10,,2,2
−,6,EUFM7,,1,1
22,6,CMR7,,2,2
eV,9,CMR10,,2,2
"(Hu et al. 2000; Peebles 2000). In hierarchical
models of structure formation, such type of dark matter
is able to explain the ﬂatness observed on the proﬁles of
the distribution of gas and stars in halos and ﬁlaments
(Mocz et al. 2019).",9,NimbusRomNo9L-Regu,,237,57
"2. Although the standard three neutrino ﬂavor model pro-
duces a reasonable good global ﬁt to all the neutrino
data (Esteban et al. 2019), there are now many hints
that point out to the possibility of the existence of a
fourth neutrino. This one does not have any other in-
teraction than gravity and for that reason is known as
a sterile neutrino (Diaz et al. 2019). It was found that
a ﬂavor oscillation model made of the 3 active neutri-
nos plus a sterile neutrino could explain some of the
observed anomalies found on the Short baseline neu-",9,NimbusRomNo9L-Regu,,546,56
"trino oscillation experiments (Giunti et al. 2012, 2013),
Liquid Scintillator Neutrino Detector (Aguilar et al.
2001), and MiniBooNE Short-Baseline Neutrino Ex-
periment (MiniBooNE Collaboration et al. 2018), as
well as the anomalies related with GALLEX and SAGE
solar-neutrino detectors – the so-called Gallium anoma-",9,NimbusRomNo9L-Regu,,318,57
