text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
8,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
M,17,Times-Roman,,1,1
I,6,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"3
v
1
1
0
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Challenges and Advances in Modeling of the Solar Atmosphere:
A White Paper of Findings and Recommendations",17,CMR17,,106,60
Serena Criscuoli,11,CMR12,,16,16
1,7,CMR8,,1,1
", Maria Kazachenko",11,CMR12,,18,18
"1,2",7,CMR8,,3,3
", Irina Kitiashvili",11,CMR12,,19,19
3,7,CMR8,,1,1
", Alexander Kosovichev",11,CMR12,,22,22
"3,4",7,CMR8,,3,3
",
Valent´ın Mart´ınez Pillet",11,CMR12,,28,26
1,7,CMR8,,1,1
", Gelu Nita",11,CMR12,,11,11
4,7,CMR8,,1,1
", Viacheslav Sadykov",11,CMR12,,20,20
"5,6",7,CMR8,,3,3
", and Alan Wray",11,CMR12,,15,15
3,7,CMR8,,1,1
1,7,CMR8,,1,1
National Solar Observatory,11,CMR12,,26,26
2,7,CMR8,,1,1
"University of Colorado, Boulder",11,CMR12,,31,31
3,7,CMR8,,1,1
NASA Ames Research Center,11,CMR12,,25,25
4,7,CMR8,,1,1
New Jersey Institute of Technology,11,CMR12,,34,34
5,7,CMR8,,1,1
Bay Area Environmental Research Institute,11,CMR12,,41,41
