text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Prepared for submission to JCAP,9,SFCC1000,,31,31
"Resonant Scattering between Dark
Matter and Baryons: Revised
Direct Detection and CMB Limits",24,SFSX2488,,92,32
Xingchen Xu and Glennys R. Farrar,14,SFSX1440,,33,33
"Center for Cosmology and Particle Physics, Department of Physics, New York University
New York, NY 10003, USA",10,SFRM1095,,109,85
"E-mail: xingchen.xu@nyu.edu, glennys.farrar@nyu.edu",10,SFRM1095,,51,51
Abstract.,11,SFSX1200,,9,9
"Traditional dark matter (DM) models, eg. WIMPs, assume dark matter is weakly
coupled to the standard model so that elastic scattering between DM and baryons can be
described perturbatively by Born approximation. Most direct detection experiments are an-
alyzed according to that assumption. We show that when the interaction is attractive and
strong, DM-nucleus scattering exhibits rich resonant behavior with a highly non-trivial depen-
dence on atomic mass. The scattering is non-perturbative in much of the natural parameter
range, and a full numerical calculation is needed. We also show that the extended rather
than point-like nature of nuclei signiﬁcantly impacts the cross sections and must therefore be
properly taken into account. These eﬀects are particularly important for dark matter with
GeV-scale masses, near the boundary of exclusion regions from existing direct detection limits.
They also aﬀect the interpretation of CMB constraints, as we show. We report the corrected
limits, which are in some respects weaker and in other respects stronger than previous bounds
in the literature, which were based on perturbation theory and point-like sources and hence
are now superceded. Sexaquark (",10,SFRM1095,,1206,95
uuddss,10,CMMI10,,6,6
) DM with mass,10,SFRM1095,,14,14
,10,MSAM10,,0,0
2,10,CMR10,,1,1
"GeV, which exchanges QCD",10,SFRM1095,,24,24
"mesons with baryons, remains unconstrained for most of the parameter space of interest.",10,SFRM1095,,87,87
Keywords:,11,SFSX1200,,9,9
"Dark Matter, Direct Detection, Non-perturbative, HIDM, sexaquark",10,SFRM1095,,64,64
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
1,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
p,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
h,10,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
2
4
1
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
Contents,11,SFBX1200,,8,8
1 Introduction,10,SFBX1095,,14,14
2 Yukawa Interaction with Extended Source,10,SFBX1095,,41,41
"2.1 Source Model
2.2 General Results in the Non-perturbative Regime
2.3 Application to Experimental Constraints",10,SFRM1095,,111,50
3 Reinterpreting Direct Detection Experiments and Other Constraints,10,SFBX1095,,67,67
"3.1 The XQC Experiment
3.2 The CRESST Surface Run Experiment
3.3 Constraint from CMB and Lyman-",10,SFRM1095,,95,37
α,10,CMMI10,,1,1
forest,10,SFRM1095,,6,6
4 Combined Limits on the Dark Matter-Nucleon Interaction,10,SFBX1095,,56,56
5 Conclusions,10,SFBX1095,,13,13
A Appendix: Numerical Methods,10,SFBX1095,,29,29
"A.1 Schrödinger Equation Method
A.2 Phase Function Method",10,SFRM1095,,57,31
2,10,SFBX1095,,1,1
3,10,SFBX1095,,1,1
"3
4
7",10,SFRM1095,,5,1
11,10,SFBX1095,,2,2
"11
12
13",10,SFRM1095,,8,2
14,10,SFBX1095,,2,2
16,10,SFBX1095,,2,2
20,10,SFBX1095,,2,2
"20
22",10,SFRM1095,,5,2
– 1 –,10,SFRM1095,,5,5
1,11,SFBX1200,,1,1
Introduction,11,SFBX1200,,12,12
"A possible non-gravitational interaction between dark matter and standard model particles
is important both theoretically and experimentally. Such an interaction, if it exists, will have
direct consequences for cosmology, astrophysics and direct detection experiments.",10,SFRM1095,,268,96
"In general, the elastic scattering of DM by baryons with a massive mediator can be",10,SFRM1095,,82,82
described by a Yukawa potential in the non relativistic limit,10,SFRM1095,,61,61
V,10,CMMI10,,1,1
(,10,CMR10,,1,1
r,10,CMMI10,,1,1
) =,10,CMR10,,3,3
−,10,CMSY10,,1,1
e,10,CMMI10,,1,1
−,7,CMSY8,,1,1
m,7,CMMI8,,1,1
φ,5,CMMI6,,1,1
r,7,CMMI8,,1,1
",",10,CMMI10,,1,1
"α
r",10,CMMI10,,3,1
(1.1),10,SFRM1095,,5,5
in which the minus sign is for convenience so that,10,SFRM1095,,50,50
α >,10,CMMI10,,3,3
0,10,CMR10,,1,1
"corresponds to an attractive force
and",10,SFRM1095,,38,34
α <,10,CMMI10,,3,3
0,10,CMR10,,1,1
"to repulsive. In this paper we will focus on the attractive case because of its rich
phenomenology.",10,SFRM1095,,99,84
"Among many dark matter models, the recently proposed model of",10,SFRM1095,,61,61
stable sexaquark,10,CMMI10,,16,16
"[1, 2]
is worth consideration. In this model, the dark matter is a stable scalar particle consisting
of six standard model quarks (",10,SFRM1095,,131,93
uuddss,10,CMMI10,,6,6
"), with a mass",10,SFRM1095,,14,14
m,10,CMMI10,,1,1
X,7,CMMI8,,1,1
∼,10,CMSY10,,1,1
2,10,CMR10,,1,1
m,10,CMMI10,,1,1
p,7,CMMI8,,1,1
". The interaction between
sexaquark and baryon is mediated by a ﬂavor singlet combination of",10,SFRM1095,,92,66
ω,10,CMMI10,,1,1
−,10,CMSY10,,1,1
φ,10,CMMI10,,1,1
"mesons. Thus
the mediator mass",10,SFRM1095,,30,17
m,10,CMMI10,,1,1
φ,7,CMMI8,,1,1
"is around the GeV or QCD scale for the sexaquark model, while for",10,SFRM1095,,65,65
hidden sector DM model,10,SFRM1095,,22,22
m,10,CMMI10,,1,1
φ,7,CMMI8,,1,1
could be quite diﬀerent.,10,SFRM1095,,24,24
The coupling strength,10,SFRM1095,,21,21
α,10,CMMI10,,1,1
"is naturally taken to be of order one, typical for a strong
interaction process, although it could be much smaller depending on how",10,SFRM1095,,131,71
φ,10,CMMI10,,1,1
"couples to the
DM. We will focus on the spin-independent (SI) cross section for simplicity; for scalar DM
including sexaquark DM, this is the only case.",10,SFRM1095,,152,90
"Exact analytic solutions for the Yukawa potential scattering problem do not exist, and
Born approximation does not apply for the parameter space we are interested in. Moreover
the extended nature of the nucleon or nucleus sourcing the Yukawa potential means that the
overall potential seen by the DM is not a Yukawa, even for a proton target. Therefore a
full numerical solution is necessary. As we will see below, the typical cross section for the
sexaquark model is around mb or",10,SFRM1095,,480,93
10,10,CMR10,,2,2
−,7,CMSY8,,1,1
27,7,CMR8,,2,2
cm,10,SFRM1095,,2,2
2,7,CMR8,,1,1
", if the DM and mediator masses are around a
GeV and",10,SFRM1095,,52,44
α,10,CMMI10,,1,1
∼ O,10,CMSY10,,3,3
(1),10,CMR10,,3,3
". Such a large cross section can be constrained by cosmological limits [4, 6–
8] and surface detectors [3, 9, 10], while deep underground detectors are mostly insensitive
due to a thick overburden shading the DM ﬂux [11].",10,SFRM1095,,221,92
"Figure 1 shows the main current limits on the cross section, all derived assuming Born
approximation. However this parameter region is actually largely in the non-perturbative
regime, which has several consequences. The cross section does not depend monotonically
on any of the parameters (",10,SFRM1095,,290,88
m,10,CMMI10,,1,1
X,7,CMMI8,,1,1
", m",10,CMMI10,,3,3
A,7,CMMI8,,1,1
", m",10,CMMI10,,3,3
φ,7,CMMI8,,1,1
", α",10,CMMI10,,3,3
"), where",10,SFRM1095,,8,8
m,10,CMMI10,,1,1
A,7,CMMI8,,1,1
is the target nucleus mass and,10,SFRM1095,,30,30
A,10,CMMI10,,1,1
is,10,SFRM1095,,2,2
"the atomic mass number, so a complete,",10,SFRM1095,,38,38
ab initio,10,SFTI1095,,9,9
"exclusion analysis on the parameter space
is needed. In addition, the cross section and atomic mass",10,SFRM1095,,99,57
A,10,CMMI10,,1,1
"do not have the simple Born
approximation scaling relationship commonly used in the literature [12], so it is non-trivial
to translate from the actual experiment measuring the interaction between DM and detector
target (e.g.,",10,SFRM1095,,225,93
A,10,CMMI10,,1,1
=28 for Si in XQC) to the DM-nucleon cross section (,10,SFRM1095,,52,52
A,10,CMMI10,,1,1
=1).,10,SFRM1095,,4,4
"Although motivated by the sexaquark, our result is more general and applicable to any in-
teraction described by an attractive Yukawa potential in the non-relativistic, non-perturbative
quantum regime. The experimental constraints obtained here can be directly applied to any
DM model with mediator mass above a few hundred MeV and will be qualitatively applicable
down to",10,SFRM1095,,372,95
m,10,CMMI10,,1,1
φ,7,CMMI8,,1,1
≈,10,CMSY10,,1,1
100,10,CMR10,,3,3
"MeV; for lower mediator mass the methodology is applicable but the
numerical experimental limits need to be recalculated.",10,SFRM1095,,121,66
– 2 –,10,SFRM1095,,5,5
Figure 1,9,SFBX1000,,8,8
". Quoted DM-nucleon spin-independent cross section limits from XQC [3] (blue), CMB [4]
(tan) and CRESST surface detector [3, 5] (red). The dashed line is the DM-Si cross section actually
constrained by XQC. For XQC and CRESST we display the limit corresponding to a thermalization
eﬃciency of 0.01; simple estimates suggest a higher eﬃciency is implausible [2, 3]; a measurement is
critically needed.",9,SFRM1000,,400,100
"This paper is organized as follows. In section 2 we show some general results on non-
In section 3 we present
perturbative eﬀects and their application to experimental results.
how to reinterpret the result of direct detection experiments and other constraints in this
non-perturbative regime. We give the combined constraints on parameter space in section 4
and conclude in section 5. Our numerical methods for calculating the DM-baryon scattering
cross sections are described in the Appendix.",10,SFRM1095,,494,91
2 Yukawa Interaction with Extended Source,11,SFBX1200,,41,41
