text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 22, 2021",7,CMCSC10,,30,30
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX62,7,CMR8,,17,17
"The Hubble WFC3 Emission Spectrum of the Extremely-Hot Jupiter, KELT-9 b",9,CMR10,,72,72
Quentin Changeat,8,CMCSC10,,16,16
∗,5,CMSY6,,1,1
1,5,CMCSC10,,1,1
and Billy Edwards,8,CMCSC10,,17,17
∗,5,CMSY6,,1,1
1,5,CMCSC10,,1,1
1,5,CMR6,,1,1
"Department of Physics and Astronomy, University College London, London, United Kingdom",7,CMTI8,,86,86
∗,5,CMSY6,,1,1
(Accepted 02 Jan 2021 in The Astrophysical Journal Letters),8,CMR9,,59,59
ABSTRACT,9,CMR10,,8,8
"Recent studies of ultra hot-Jupiters suggested that their atmospheres could have thermal inversions
due to the presence of optical absorbers such as TiO, VO, FeH and other metal hydride/oxides.
However, it is expected that these molecules would thermally dissociate at extremely high temperatures,
thus leading to featureless spectra in the infrared. KELT-9 b, the hottest exoplanet discovered so far,
is thought to belong to this regime and host an atmosphere dominated by neutral Hydrogen from
dissociation and atomic/ionic species. Here, we analysed the eclipse spectrum obtained using the",9,CMR10,,592,103
"Hubble Space Telescope’s Wide Field Camera 3 (WFC3) and, by utilising the atmospheric retrieval
code TauREx3, found that the spectrum is consistent with the presence of molecular species and is
poorly ﬁtted by a simple blackbody. In particular, we ﬁnd that a combination of TiO, VO, FeH and H-
provides the best-ﬁt when considering HST, Spitzer and TESS datasets together. Aware of potential
biases when combining instruments, we also analysed the HST spectrum alone and found that TiO
and VO only were needed in this case. These ﬁndings paint a more complex picture of the atmospheres
of ultra-hot planets than previously thought.",9,CMR10,,631,99
1.,8,CMR9,,2,2
INTRODUCTION,9,CMR10,,12,12
"Models suggest that, in the atmospheres of ultra-hot
Jupiters, molecular compounds should evaporate. Some
of these, such as titanium oxide (TiO) and vanadium
oxide (VO), were expected to eﬃciently absorb incident
ﬂux high in the atmospheres of these planets, instigat-
ing an increase in temperature (e.g. Hubeny et al. 2003;
Fortney et al. 2008). Studies have since searched for
these thermal inversions, initially by comparing eclipse
depths between the Spitzer IRAC 3.6 and 4.5",9,CMR10,,480,56
µ,9,CMMI10,,1,1
"m chan-
nels and more recently by Hubble’s WFC3 (e.g. Arcan-",9,CMR10,,60,52
"geli et al. 2018; Mansﬁeld et al. 2018; Mikal-Evans et al.
2019; Edwards et al. 2020; Pluriel et al. 2020).",9,CMR10,,107,58
"KELT-9 b orbits an A0V/B9V star (T = 10140 K)
and, with a day-side temperature of",9,CMR10,,81,45
∼,9,CMSY10,,1,1
"4500 K, is itself
hotter than many stars (Gaudi et al. 2017). Given the
extreme temperatures, the majority of molecules are an-
ticipated to be dissociated leaving only atomic species
(Kitzmann et al. 2018). Ground-based high resolution
observations have detected a number of metals includ-
ing iron, titanium and calcium (Hoeijmakers et al. 2018,",9,CMR10,,347,56
2019; Yan et al. 2019; Cauley et al. 2019; Turner et al.,9,CMR10,,56,56
∗,5,CMSY6,,1,1
These authors contributed equally to this work.,7,CMR8,,47,47
"2020; Pino et al. 2020). Observations of KELT-9 b with
TESS and Spitzer have revealed an asymmetric transit
(Ahlers et al. 2020), induced by the fast rotation of its
host star. The rotation leads to a non-uniform struc-
ture in the star, which has a larger and brighter equator
than the poles, whereas KELT-9 b orbits with a 87",9,CMR10,,327,57
◦,6,CMSY7,,1,1
"spin-
orbit angle. The planet has a low day-night temperature
contrast with indications for H",9,CMR10,,93,55
2,6,CMR7,,1,1
"dissociation and recom-
bination (Wong et al. 2019; Mansﬁeld et al. 2020). It is
subject to intense irradiation from the star and extreme
atmospheric escape due to its large extended hydrogen",9,CMR10,,191,56
"envelope reaching the Roche-Lobe limit (Yan & Hen-
ning 2018; Wyttenbach et al. 2020). Measurements of
the neutral iron line by Pino et al. (2020) imply the pres-
ence of a thermal inversion, as does modelling by Fossati
et al. (2020).",9,CMR10,,235,59
"Given the temperature of KELT-9 b, its day-side emis-
sion spectrum was anticipated to resemble a blackbody
(Wong et al. 2019; Lothringer et al. 2018). Here we anal-
yse the Hubble WFC3 emission spectrum of KELT-9 b
and ﬁnd that, contrary to these predictions, the day-",9,CMR10,,269,57
side spectrum deviates signiﬁcantly from a blackbody.,9,CMR10,,53,53
"We perform atmospheric retrievals to attempt to explain
these features, ﬁnding optical absorbers are required,",9,CMR10,,110,55
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
1,9,Times-Roman,,1,1
2,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
P,11,Times-Roman,,1,1
E,12,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
9
6
4
0
0",10,Times-Roman,,13,1
