text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"Draft version January 7, 2021",7,CMCSC10,,29,29
Typeset using L,7,CMR8,,15,15
A,5,CMR6,,1,1
TEX,7,CMR8,,3,3
twocolumn,7,CMBX8,,9,9
style in AASTeX63,7,CMR8,,17,17
"ALMA Lensing Cluster Survey:
Bright [C",9,CMBX10,,38,28
ii,9,CMCSC10,,2,2
] 158,9,CMBX10,,5,5
µ,9,CMMI10,,1,1
m Lines from a Multiply Imaged Sub-,9,CMBX10,,35,35
L,9,CMMI10,,1,1
,6,CMMI7,,0,0
Galaxy at,9,CMBX10,,9,9
z,9,CMMI10,,1,1
= 6,9,CMR10,,3,3
.,9,CMMI10,,1,1
0719,9,CMR10,,4,4
"Seiji Fujimoto,",8,CMCSC10,,15,15
"1, 2",5,CMCSC10,,4,4
"Masamune Oguri,",8,CMCSC10,,15,15
"3, 4, 5",5,CMCSC10,,7,7
"Gabriel Brammer,",8,CMCSC10,,16,16
"1, 2",5,CMCSC10,,4,4
"Yuki Yoshimura,",8,CMCSC10,,15,15
"6, 7",5,CMCSC10,,4,4
"Nicolas Laporte,",8,CMCSC10,,16,16
"8, 9",5,CMCSC10,,4,4
"Jorge Gonz´alez-L´opez,",8,CMCSC10,,23,23
"10, 11",5,CMCSC10,,6,6
"Gabriel B. Caminha,",8,CMCSC10,,19,19
12,5,CMCSC10,,2,2
"Kotaro Kohno,",8,CMCSC10,,13,13
"7, 13",5,CMCSC10,,5,5
"Adi Zitrin,",8,CMCSC10,,11,11
14,5,CMCSC10,,2,2
"Johan Richard,",8,CMCSC10,,14,14
15,5,CMCSC10,,2,2
"Masami Ouchi,",8,CMCSC10,,13,13
"16, 17, 5",5,CMCSC10,,9,9
"Franz E. Bauer,",8,CMCSC10,,15,15
"18, 19",5,CMCSC10,,6,6
"Ian Smail,",8,CMCSC10,,10,10
20,5,CMCSC10,,2,2
"Bunyo Hatsukade,",8,CMCSC10,,16,16
7,5,CMCSC10,,1,1
"Yoshiaki Ono,",8,CMCSC10,,13,13
17,5,CMCSC10,,2,2
"Vasily Kokorev,",8,CMCSC10,,15,15
"1, 2",5,CMCSC10,,4,4
"Hideki Umehata,",8,CMCSC10,,15,15
"21, 7",5,CMCSC10,,5,5
"Daniel Schaerer,",8,CMCSC10,,16,16
"22, 23",5,CMCSC10,,6,6
"Kirsten Knudsen,",8,CMCSC10,,16,16
24,5,CMCSC10,,2,2
"Fengwu Sun,",8,CMCSC10,,11,11
25,5,CMCSC10,,2,2
"Georgios Magdis,",8,CMCSC10,,16,16
"1, 2, 26",5,CMCSC10,,8,8
"Francesco Valentino,",8,CMCSC10,,20,20
"1, 2",5,CMCSC10,,4,4
"Yiping Ao,",8,CMCSC10,,10,10
27,5,CMCSC10,,2,2
"Sune Toft,",8,CMCSC10,,10,10
"1, 2",5,CMCSC10,,4,4
"Miroslava Dessauges-Zavadsky,",8,CMCSC10,,29,29
22,5,CMCSC10,,2,2
"Kazuhiro Shimasaku,",8,CMCSC10,,19,19
"6, 3",5,CMCSC10,,4,4
"Karina Caputi,",8,CMCSC10,,14,14
"28, 1",5,CMCSC10,,5,5
"Haruka Kusakabe,",8,CMCSC10,,16,16
22,5,CMCSC10,,2,2
"Kana Morokuma-Matsui,",8,CMCSC10,,21,21
7,5,CMCSC10,,1,1
"Kikuchihara Shotaro,",8,CMCSC10,,20,20
"6, 17",5,CMCSC10,,5,5
"Eiichi Egami,",8,CMCSC10,,13,13
25,5,CMCSC10,,2,2
"Minju M. Lee,",8,CMCSC10,,13,13
29,5,CMCSC10,,2,2
"Timothy Rawle,",8,CMCSC10,,14,14
