text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
MNRAS,7,CMR8,,5,5
000,7,CMB10,,3,3
", 1–20 (2020)",7,CMR8,,13,13
Preprint 3 February 2021,7,CMR8,,24,24
Compiled using MNRAS L,7,CMR8,,22,22
A,5,CMR6,,1,1
TEX style ﬁle v3.0,7,CMR8,,18,18
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
b,10,Times-Roman,,1,1
e,8,Times-Roman,,1,1
F,11,Times-Roman,,1,1
,5,Times-Roman,,0,0
1,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
R,13,Times-Roman,,1,1
S,11,Times-Roman,,1,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"2
v
1
3
1
0
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Formation and evolution of protostellar accretion discs.
I. Angular-momentum budget, gravitational self-regulation, and
numerical convergence",15,CMB10,,141,62
Wenrui Xu,11,CMR12,,9,9
1,7,CMR8,,1,1
,7,CMMI8,,0,0
and Matthew W. Kunz,11,CMR12,,19,19
1,7,CMR8,,1,1
",",7,CMMI8,,1,1
2,7,CMR8,,1,1
1,5,CMR6,,1,1
"Department of Astrophysical Sciences, Princeton University, Peyton Hall, Princeton, NJ 08544, USA",7,CMTI8,,97,97
2,5,CMR6,,1,1
"Princeton Plasma Physics Laboratory, PO Box 451, Princeton, NJ 08543, USA",7,CMTI8,,73,73
Accepted XXX. Received YYY; in original form ZZZ,7,CMR8,,48,48
30 au in diameter at,9,CMR10,,20,20
ABSTRACT,8,CMB10,,8,8
"We investigate the formation and early evolution of a protostellar disc from a magnetized pre-stellar core using non-
ideal magnetohydrodynamic (MHD) simulations including ambipolar diﬀusion and Ohmic dissipation. The dynamical",9,CMR10,,227,117
"contraction of the pre-stellar core ultimately leads to the formation of a ﬁrst hydrostatic core, after ambipolar",9,CMR10,,113,113
"diﬀusion decouples the magnetic ﬁeld from the predominantly neutral gas. The hydrostatic core accumulates angular
momentum from the infalling material, evolving into a rotationally supported torus; this ‘ﬁrst hydrostatic torus’ then
forms an accreting protostar and a rotationally supported disc. The disc spreads out by gravitational instability,
3 kyr after protostar formation. The total mass and angular momentum of the
reaching
protostar-disc system are determined mainly by accretion of gas from an infalling pseudo-disc, which has low speciﬁc
angular momentum because of magnetic braking; their removal from the protostar-disc system by outﬂow and disc
magnetic braking are negligible, in part because the magnetic ﬁeld is poorly coupled there. The redistribution of
angular momentum within the protostar-disc system is facilitated mainly by gravitational instability; this allows
formation of relatively large discs even when the speciﬁc angular momentum of infalling material is low. We argue
that such discs should remain marginally unstable as they grow (with Toomre",9,CMR10,,1077,118
Q,9,CMMI10,,1,1
"1–2), an idea that is broadly
consistent with recent observational estimates for Class 0/I discs. We discuss the numerical convergence of our results,
and show that properly treating the inner boundary condition is crucial for achieving convergence at an acceptable
computational cost.",9,CMR10,,285,120
∼,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
∼,9,CMSY10,,1,1
Key words:,9,CMB10,,10,10
"accretion, accretion discs – magnetic ﬁelds – MHD – ISM: clouds – stars: formation",9,CMR10,,82,82
1 INTRODUCTION,8,CMB10,,14,14
1.1 Motivation and observations of protostellar discs,8,CMB10,,53,53
"The formation and subsequent evolution of protostellar ac-
cretion discs are very important events in the star-formation
process. Not only do protostellar discs modulate mass accre-
tion onto young stellar objects and ultimately aﬀect stellar
properties such as mass and initial magnetic ﬂux, but also
they are directly responsible for establishing the initial con-
ditions for the formation of planets.",8,CMR9,,403,63
"The initial conditions for the star- and disc-formation
processes have been observed extensively in molecular line
emission (Myers & Benson 1983; Jijina et al. 1999; Caselli
et al. 2002),
infrared absorption (Teixeira et al. 2005;
Machaieie et al. 2017), and submillimetre dust emission",8,CMR9,,286,58
"(Ward-Thompson et al. 1994; Kirk et al. 2005; K¨onyves et al.
2015), which provide information on the mass, size, temper-
ature, and rotation of pre-stellar cores. The morphology and",8,CMR9,,182,61
,5,CMMI6,,0,0
Contact e-mail: wenruix@princeton.edu,7,CMR8,,37,37
©,7,SFRM0800,,1,1
2020 The Authors,7,CMR8,,16,16
"strength of the magnetic ﬁelds have also been inferred via ob-
servations of Zeeman splitting (e.g., Crutcher 1999; Falgarone",8,CMR9,,125,62
"et al. 2008) and dust polarization (e.g., Ward-Thompson et al.
2000; Crutcher et al. 2004; Girart et al. 2006; Maury et al.
2018; Auddy et al. 2019). For the later stages of star forma-
tion, high-quality observations of circumstellar discs after the
dispersal of the pre-stellar envelope (e.g., Class II protostel-
lar discs, or protoplanetary discs) have provided constraints
on disc size, mass, and structure (e.g., Andrews & Williams
2007; Andrews et al. 2013; Pi´etu et al. 2014; Ansdell et al.
2018; Andrews et al. 2018).",8,CMR9,,527,64
"However, we have much less observational knowledge on
how protostellar accretion discs form and grow. Disc forma-
tion and growth (if they do grow) are thought to occur mainly",8,CMR9,,175,61
"during the Class 0/I phase, but these phases are much shorter
than either of the pre-stellar or Class II phases. Still, the
population of observed Class 0/I discs is growing quickly in
recent years and has aﬀorded some interesting insights. The
frequent observation of Class 0 discs suggests that disc forma-",8,CMR9,,308,63
"tion starts early, but the subsequent evolution is less certain.
A collection of studies measuring the rotational proﬁles of",8,CMR9,,124,64
2,11,CMR12,,1,1
W. Xu and M. W. Kunz,11,CMTI12,,20,20
"individual systems suggest large, slowly growing (gas) discs
(Yen et al. 2017 and references within), but surveys in dust
continuum tend to ﬁnd smaller dust discs with either roughly
constant (Segura-Cox et al. 2018; Andersen et al. 2019) or de-
caying (Tobin et al. 2020) size and mass.",8,CMR9,,287,62
"The current state of observation makes now a good time
for simulations of protostellar disc formation and evolution
through the Class 0/I phase, as physical insights obtained
from simulations are crucial for interpreting observed trends
and understanding the physical picture of disc formation.",8,CMR9,,294,61
1.2 Physics and simulations of protostellar disc formation,8,CMB10,,58,58
and evolution,8,CMB10,,13,13
"There is now a large family of simulations that touch on var-
ious aspects of protostellar disc formation (see Zhao et al.
2020a for a review). The formation of a rotationally supported
protostellar disc is a natural consequence of the pre-stellar
core hosting a ﬁnite amount of angular momentum. The",8,CMR9,,300,62
"source of angular momentum can be inherited from (slow)
rotation of the core, injected by turbulence in the molecular
cloud (Seifried et al. 2012; Joos et al. 2013), or generated
during the infall of a core with an asymmetric density proﬁle
(Verliat et al. 2020). In hydrodynamic simulations, conserva-
tion of angular momentum produces large, massive discs (e.g.,
Bate 2018). In reality, however, the presence of a magnetic
ﬁeld leads to magnetic braking, which can remove most of the
initial angular momentum of a pre-stellar core (Mouschovias
& Paleologou 1980; Basu & Mouschovias 1994).",8,CMR9,,590,61
"The eﬃcacy of magnetic braking depends on the strength
and orientation of the initial magnetic ﬂux (e.g., Basu &
Mouschovias 1995; Joos et al. 2012; Li et al. 2013; Mas-
son et al. 2016; Tsukamoto et al. 2018; Hirano et al. 2020),
as well as the strength of the non-ideal magnetic diﬀusiv-
ity (e.g., Mouschovias & Paleologou 1986; K¨onigl 1987; Li
et al. 2011; Dapp et al. 2012), which decouples the magnetic
ﬁeld from the poorly ionized gas. Generally, magnetic brak-
ing is weaker when the initial magnetic ﬁeld is energetically
weak, the misalignment between the magnetic ﬁeld and the
rotation axis is signiﬁcant and/or the magnetic diﬀusivity is
strong. These complex dependencies are compounded by the
fact that, amongst the three types of non-ideal eﬀects, Ohmic
dissipation and ambipolar diﬀusion reduce the eﬃciency of",8,CMR9,,827,61
"the braking, whereas the Hall eﬀect can either decrease or
increase the angular momentum of the infalling gas depend-
ing on whether the magnetic ﬁeld is aligned or anti-aligned
with the rotation axis and which species is the dominant cur-
rent carrier (Wardle & Ng 1999; Wardle 2004; Braiding &
Wardle 2012; Tsukamoto et al. 2015; Zhao et al. 2020b). In
cores that are not initially rotating, the Hall eﬀect can even
induce rotation, although realistic values of Hall diﬀusion in
dense cores may not be large enough to produce rotation-
ally supported discs (Krasnopolsky et al. 2011). The exact
strength of magnetic diﬀusivity is also important, and it de-
pends on the level of ionization, which is related to the cosmic",8,CMR9,,723,64
"ray (CR) ionization rate as well as the abundance and size
distribution of dust grains (Zhao et al. 2018b), where low CR
ionization, less dust mass, and larger dust grain size generally
increase magnetic diﬀusivity. The initial dust proﬁle may be
inferred from observations, but during the collapse one gen-",8,CMR9,,307,64
"erally expects this distribution to change as grains coagulate
and drift through gas at size-dependent velocities (e.g., Guil-",8,CMR9,,126,63
MNRAS,7,CMR8,,5,5
000,7,CMB10,,3,3
", 1–20 (2020)",7,CMR8,,13,13
"let et al. 2020). However, there is only one protostellar disc
formation simulation to date that includes (part of) this kind
of active dust evolution (Lebreuilly et al. 2020), and the more
common practice is to use a (somewhat arbitrarily) modiﬁed
dust size distribution with small grains removed (e.g., Zhao
et al. 2018a).",8,CMR9,,324,63
"Finally, the thermal evolution of the disc may also be im-
portant. Relatively realistic modeling of the thermal evolu-
tion of the disc in MHD star-formation simulations using
radiative transfer is included in a few recent studies (e.g.,
Wurster et al. 2019), but it is not so clear whether the out-
come of disc formation is signiﬁcantly diﬀerent from the more
commonly used barotropic equation of state.",8,CMR9,,406,61
"Currently, there are no simulations that incorporate all of
the potentially relevant physics mentioned above, but recent
simulations are incorporating an increasingly large subset of
them. Through these simulations, we gain some understand-
ing of how the inclusion of various physics aﬀect disc forma-
tion. However, a clear physical picture of disc formation is still
lacking. More precisely, we do not fully understand what are",8,CMR9,,430,66
"the main mechanisms regulating the outcome of disc forma-
tion, and there is no simple way (other than to run a relatively
expensive simulation) to connect reliably and quantitatively
the initial conditions of a pre-stellar core to the eventual for-
mation of a rotationally supported accretion disc.",8,CMR9,,300,65
"Another issue present in many existing simulations is the
diﬃculty of performing numerically converged,
long-term
simulations. Here ‘long-term’ means simulating the system
until the pre-stellar envelope is largely or fully dispersed, cov-
ering most or all of Class 0/I phase. Such long-term simula-
tions are crucial for understanding observations in Class 0/I
systems as well as for connecting with observations and sim-
ulations of protoplanetary (Class II) discs. This diﬃculty is
essentially a problem of computational cost: the physics that
need to be modeled, such as non-ideal MHD, often put a very
stringent limit on the numerical timestep, and the real-world
time of the simulation scales sharply with resolution. Sim-
ulations that directly resolve the protostar show good con-
vergence, but can usually reach no more than 1–2 kyr after
protostar formation (e.g., Machida & Basu 2019). The com-
putational cost of long-term simulations can be reduced to an
acceptable level by signiﬁcantly reducing resolution around
the protostar, often to",8,CMR9,,1051,66
∼,8,CMSY9,,1,1
"1 au per cell or more (e.g., Tomida",8,CMR9,,35,35
"et al. 2017). However, simulations often fail to achieve good
numerical convergence at such low resolution, and behaviour
may depend heavily on how the inner boundary (or sink par-
ticle) is treated (Machida et al. 2014; Vorobyov et al. 2019;
Hennebelle et al. 2020; Wurster & Bate 2019). Additionally,
such simulations generally cannot vertically resolve a geomet-
rically thin disc, and it is questionable whether they can accu-
rately capture the transport of angular momentum within the
disc (e.g., disc spreading by gravitational instability), which
may be an important factor in determining disc size and mass.",8,CMR9,,616,64
1.3 Our goals,8,CMB10,,13,13
"In this series of studies, our main goals are to understand
better the physical picture of protostellar disc formation and
eventually to construct a simple, quantitative model that
links initial conditions to disc-formation outcomes and al-",8,CMR9,,240,62
"lows direct comparison with observations. We plan to work
towards these goals with a focus on three aspects.",8,CMR9,,108,57
