text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
Astronomy,9,NimbusRomNo9L-Regu-Slant_167,,9,9
&,9,rtxr-Slant_167,,1,1
Astrophysics,9,NimbusRomNo9L-Regu-Slant_167,,12,12
"manuscript no. LiUSNACo_ﬁnal
January 5, 2021",9,NimbusRomNo9L-Regu,,44,28
©,9,rtcxr,,1,1
ESO 2021,9,NimbusRomNo9L-Regu,,8,8
"1
2
0
2",10,Times-Roman,,7,1
,5,Times-Roman,,0,0
n,10,Times-Roman,,1,1
a,8,Times-Roman,,1,1
J,7,Times-Roman,,1,1
,5,Times-Roman,,0,0
4,10,Times-Roman,,1,1
,5,Times-Roman,,0,0
],6,Times-Roman,,1,1
"A
G",14,Times-Roman,,3,1
.,5,Times-Roman,,1,1
"h
p",10,Times-Roman,,3,1
-,6,Times-Roman,,1,1
o,10,Times-Roman,,1,1
r,6,Times-Roman,,1,1
t,5,Times-Roman,,1,1
s,7,Times-Roman,,1,1
a,8,Times-Roman,,1,1
[,6,Times-Roman,,1,1
,5,Times-Roman,,0,0
"1
v
6
1
1
1
0",10,Times-Roman,,13,1
.,5,Times-Roman,,1,1
"1
0
1
2",10,Times-Roman,,7,1
:,5,Times-Roman,,1,1
v,10,Times-Roman,,1,1
i,5,Times-Roman,,1,1
X,14,Times-Roman,,1,1
r,6,Times-Roman,,1,1
a,8,Times-Roman,,1,1
"Resolving the inner accretion ﬂow towards the central
supermassive black hole in SDSS J1339+1310",16,NimbusSanL-Bold,,96,53
,11,rtxbmi,,0,0
V. N. Shalyapin,10,NimbusRomNo9L-Regu,,15,15
1,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
2,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
3,7,NimbusRomNo9L-Regu,,1,1
", L. J. Goicoechea",10,NimbusRomNo9L-Regu,,18,18
1,7,NimbusRomNo9L-Regu,,1,1
", C. W. Morgan",10,NimbusRomNo9L-Regu,,14,14
4,7,NimbusRomNo9L-Regu,,1,1
", M. A. Cornachione",10,NimbusRomNo9L-Regu,,19,19
4,7,NimbusRomNo9L-Regu,,1,1
", and A. V. Sergeyev",10,NimbusRomNo9L-Regu,,20,20
3,7,NimbusRomNo9L-Regu,,1,1
",",7,rtxmi,,1,1
5,7,NimbusRomNo9L-Regu,,1,1
1,5,NimbusRomNo9L-Regu,,1,1
"Departamento de Física Moderna, Universidad de Cantabria, Avda. de Los Castros s",8,NimbusRomNo9L-Regu,,80,80
/,8,rtxr,,1,1
"n, E-39005 Santander, Spain",8,NimbusRomNo9L-Regu,,27,27
2,5,NimbusRomNo9L-Regu,,1,1
